eigenvector_centrality,[2]
0,"[0.181, 0.093, 0.135, 0.105, 0.103, 0.105, 0.18, 0.191, 0.136, 0.092]"
1,"[0.155, 0.114, 0.104, 0.122, 0.119, 0.186, 0.102, 0.112, 0.099, 0.106]"
2,"[0.102, 0.317, 0.109, 0.105, 0.145, 0.238, 0.352, 0.174, 0.207, 0.091]"
3,"[0.262, 0.207, 0.096, 0.122, 0.234, 0.189, 0.102, 0.104, 0.229, 0.278]"
4,"[0.191, 0.334, 0.213, 0.241, 0.159, 0.246, 0.31, 0.289, 0.296, 0.091]"
5,"[0.275, 0.293, 0.258, 0.122, 0.255, 0.308, 0.109, 0.196, 0.262, 0.291]"
6,"[0.237, 0.381, 0.301, 0.359, 0.176, 0.234, 0.358, 0.299, 0.233, 0.127]"
7,"[0.23, 0.259, 0.254, 0.203, 0.344, 0.249, 0.206, 0.247, 0.251, 0.324]"
8,"[0.249, 0.311, 0.315, 0.322, 0.189, 0.262, 0.346, 0.356, 0.206, 0.186]"
9,"[0.334, 0.21, 0.23, 0.225, 0.364, 0.263, 0.276, 0.257, 0.276, 0.346]"
10,"[0.251, 0.323, 0.315, 0.352, 0.19, 0.336, 0.391, 0.384, 0.27, 0.184]"
11,"[0.283, 0.198, 0.268, 0.234, 0.38, 0.319, 0.316, 0.25, 0.343, 0.356]"
12,"[0.207, 0.384, 0.346, 0.385, 0.182, 0.415, 0.398, 0.414, 0.33, 0.181]"
13,"[0.369, 0.162, 0.276, 0.273, 0.383, 0.353, 0.288, 0.264, 0.331, 0.362]"
14,"[0.163, 0.391, 0.355, 0.373, 0.138, 0.368, 0.394, 0.393, 0.386, 0.146]"
15,"[0.366, 0.12, 0.276, 0.294, 0.372, 0.385, 0.242, 0.254, 0.241, 0.362]"
16,"[0.177, 0.373, 0.357, 0.344, 0.164, 0.367, 0.375, 0.374, 0.333, 0.181]"
17,"[0.35, 0.198, 0.21, 0.263, 0.369, 0.364, 0.227, 0.257, 0.258, 0.363]"
18,"[0.273, 0.364, 0.353, 0.338, 0.189, 0.37, 0.369, 0.377, 0.344, 0.199]"
19,"[0.358, 0.277, 0.179, 0.234, 0.368, 0.375, 0.203, 0.241, 0.283, 0.358]"
20,"[0.288, 0.342, 0.343, 0.335, 0.174, 0.339, 0.362, 0.357, 0.352, 0.172]"
21,"[0.366, 0.273, 0.181, 0.192, 0.324, 0.383, 0.174, 0.202, 0.255, 0.314]"
22,"[0.255, 0.328, 0.331, 0.329, 0.12, 0.301, 0.341, 0.338, 0.351, 0.156]"
23,"[0.365, 0.224, 0.214, 0.19, 0.324, 0.38, 0.192, 0.219, 0.226, 0.31]"
24,"[0.22, 0.314, 0.33, 0.33, 0.148, 0.292, 0.322, 0.332, 0.344, 0.179]"
25,"[0.351, 0.204, 0.446, 0.199, 0.339, 0.374, 0.216, 0.235, 0.214, 0.314]"
26,"[0.21, 0.295, 0.4, 0.328, 0.204, 0.284, 0.323, 0.336, 0.334, 0.256]"
27,"[0.321, 0.207, 0.426, 0.32, 0.328, 0.378, 0.278, 0.281, 0.195, 0.308]"
28,"[0.206, 0.286, 0.374, 0.331, 0.203, 0.282, 0.348, 0.342, 0.328, 0.257]"
29,"[0.315, 0.192, 0.377, 0.355, 0.313, 0.387, 0.312, 0.313, 0.192, 0.341]"
30,"[0.209, 0.25, 0.33, 0.36, 0.234, 0.3, 0.349, 0.359, 0.311, 0.268]"
31,"[0.294, 0.192, 0.464, 0.334, 0.315, 0.375, 0.347, 0.341, 0.209, 0.35]"
32,"[0.219, 0.283, 0.277, 0.359, 0.259, 0.322, 0.401, 0.385, 0.307, 0.24]"
33,"[0.322, 0.199, 0.548, 0.288, 0.337, 0.382, 0.312, 0.32, 0.238, 0.32]"
34,"[0.227, 0.281, 0.27, 0.279, 0.221, 0.347, 0.382, 0.373, 0.326, 0.217]"
35,"[0.314, 0.192, 0.564, 0.255, 0.308, 0.404, 0.279, 0.287, 0.265, 0.26]"
36,"[0.263, 0.276, 0.244, 0.174, 0.198, 0.394, 0.313, 0.303, 0.34, 0.19]"
37,"[0.279, 0.186, 0.549, 0.25, 0.294, 0.4, 0.297, 0.299, 0.279, 0.176]"
38,"[0.25, 0.23, 0.246, 0.125, 0.166, 0.402, 0.22, 0.225, 0.313, 0.184]"
39,"[0.236, 0.181, 0.537, 0.212, 0.195, 0.38, 0.298, 0.301, 0.277, 0.157]"
40,"[0.249, 0.184, 0.242, 0.117, 0.165, 0.397, 0.166, 0.163, 0.266, 0.177]"
41,"[0.186, 0.179, 0.534, 0.177, 0.152, 0.328, 0.288, 0.289, 0.278, 0.114]"
42,"[0.254, 0.118, 0.239, 0.124, 0.166, 0.403, 0.113, 0.106, 0.216, 0.171]"
