eigenvector_centrality,"[9, 9]"
0,"[0.116, 0.105, 0.173, 0.161, 0.101, 0.092, 0.12, 0.092, 0.147, 0.103]"
1,"[0.105, 0.093, 0.097, 0.246, 0.246, 0.209, 0.161, 0.275, 0.1, 0.177]"
2,"[0.194, 0.104, 0.202, 0.09, 0.1, 0.161, 0.172, 0.183, 0.088, 0.103]"
3,"[0.105, 0.249, 0.096, 0.282, 0.202, 0.251, 0.25, 0.223, 0.199, 0.277]"
4,"[0.265, 0.104, 0.179, 0.09, 0.1, 0.138, 0.089, 0.098, 0.116, 0.103]"
5,"[0.105, 0.316, 0.096, 0.324, 0.171, 0.27, 0.23, 0.183, 0.18, 0.26]"
6,"[0.287, 0.184, 0.183, 0.135, 0.138, 0.177, 0.098, 0.135, 0.176, 0.129]"
7,"[0.121, 0.288, 0.163, 0.365, 0.19, 0.302, 0.221, 0.197, 0.19, 0.359]"
8,"[0.283, 0.199, 0.185, 0.171, 0.263, 0.215, 0.242, 0.205, 0.257, 0.195]"
9,"[0.121, 0.419, 0.285, 0.443, 0.205, 0.381, 0.231, 0.211, 0.197, 0.442]"
10,"[0.405, 0.155, 0.185, 0.136, 0.427, 0.172, 0.381, 0.391, 0.384, 0.162]"
11,"[0.106, 0.448, 0.4, 0.487, 0.205, 0.432, 0.231, 0.21, 0.207, 0.435]"
12,"[0.387, 0.142, 0.184, 0.129, 0.389, 0.154, 0.391, 0.408, 0.381, 0.149]"
13,"[0.105, 0.427, 0.361, 0.442, 0.203, 0.411, 0.227, 0.209, 0.205, 0.422]"
14,"[0.369, 0.136, 0.184, 0.128, 0.376, 0.143, 0.358, 0.398, 0.369, 0.139]"
15,"[0.105, 0.417, 0.349, 0.444, 0.203, 0.405, 0.235, 0.219, 0.204, 0.424]"
16,"[0.362, 0.128, 0.185, 0.119, 0.386, 0.14, 0.393, 0.409, 0.386, 0.134]"
17,"[0.105, 0.43, 0.343, 0.452, 0.217, 0.416, 0.261, 0.25, 0.237, 0.429]"
18,"[0.358, 0.144, 0.185, 0.135, 0.388, 0.153, 0.388, 0.419, 0.397, 0.149]"
19,"[0.105, 0.458, 0.339, 0.482, 0.261, 0.442, 0.277, 0.287, 0.263, 0.464]"
20,"[0.37, 0.167, 0.185, 0.157, 0.393, 0.182, 0.383, 0.421, 0.39, 0.17]"
21,"[0.105, 0.465, 0.34, 0.497, 0.27, 0.451, 0.293, 0.306, 0.267, 0.474]"
22,"[0.399, 0.185, 0.213, 0.177, 0.404, 0.208, 0.405, 0.431, 0.409, 0.197]"
23,"[0.111, 0.444, 0.343, 0.501, 0.285, 0.455, 0.307, 0.303, 0.283, 0.483]"
24,"[0.406, 0.258, 0.249, 0.206, 0.426, 0.224, 0.414, 0.442, 0.423, 0.209]"
25,"[0.182, 0.438, 0.359, 0.49, 0.315, 0.454, 0.327, 0.325, 0.302, 0.394]"
26,"[0.438, 0.286, 0.27, 0.293, 0.457, 0.304, 0.436, 0.49, 0.447, 0.422]"
27,"[0.191, 0.416, 0.381, 0.49, 0.319, 0.456, 0.311, 0.332, 0.298, 0.5]"
28,"[0.408, 0.275, 0.267, 0.293, 0.483, 0.308, 0.481, 0.506, 0.482, 0.369]"
29,"[0.254, 0.39, 0.386, 0.459, 0.304, 0.421, 0.291, 0.306, 0.261, 0.285]"
30,"[0.372, 0.241, 0.25, 0.269, 0.487, 0.293, 0.477, 0.489, 0.457, 0.354]"
31,"[0.201, 0.359, 0.375, 0.43, 0.271, 0.405, 0.258, 0.295, 0.252, 0.327]"
32,"[0.345, 0.188, 0.257, 0.214, 0.459, 0.211, 0.46, 0.478, 0.451, 0.304]"
33,"[0.202, 0.364, 0.38, 0.422, 0.269, 0.399, 0.256, 0.287, 0.24, 0.342]"
34,"[0.341, 0.189, 0.259, 0.214, 0.453, 0.213, 0.439, 0.456, 0.433, 0.323]"
35,"[0.17, 0.332, 0.362, 0.392, 0.267, 0.389, 0.251, 0.273, 0.235, 0.281]"
36,"[0.351, 0.232, 0.228, 0.267, 0.432, 0.26, 0.395, 0.416, 0.4, 0.434]"
