eigenvector_centrality,[1]
0,"[0.118, 0.145, 0.108, 0.15, 0.094, 0.209, 0.103, 0.171, 0.178, 0.12]"
1,"[0.095, 0.093, 0.087, 0.097, 0.277, 0.202, 0.103, 0.102, 0.345, 0.258]"
2,"[0.096, 0.093, 0.108, 0.175, 0.095, 0.103, 0.103, 0.085, 0.26, 0.135]"
3,"[0.198, 0.207, 0.098, 0.097, 0.255, 0.142, 0.203, 0.192, 0.312, 0.256]"
4,"[0.3, 0.185, 0.188, 0.12, 0.11, 0.103, 0.283, 0.085, 0.22, 0.232]"
5,"[0.213, 0.116, 0.187, 0.097, 0.203, 0.201, 0.248, 0.192, 0.295, 0.311]"
6,"[0.344, 0.22, 0.199, 0.189, 0.142, 0.112, 0.304, 0.118, 0.264, 0.26]"
7,"[0.25, 0.235, 0.212, 0.109, 0.2, 0.201, 0.278, 0.215, 0.306, 0.282]"
8,"[0.189, 0.255, 0.227, 0.216, 0.285, 0.296, 0.228, 0.22, 0.281, 0.346]"
9,"[0.292, 0.16, 0.259, 0.236, 0.246, 0.228, 0.333, 0.234, 0.22, 0.238]"
10,"[0.125, 0.258, 0.197, 0.265, 0.423, 0.419, 0.221, 0.397, 0.317, 0.402]"
11,"[0.388, 0.124, 0.336, 0.299, 0.275, 0.278, 0.422, 0.275, 0.164, 0.219]"
12,"[0.115, 0.337, 0.209, 0.3, 0.479, 0.485, 0.214, 0.473, 0.399, 0.47]"
13,"[0.38, 0.114, 0.347, 0.343, 0.282, 0.306, 0.395, 0.29, 0.168, 0.21]"
14,"[0.103, 0.357, 0.2, 0.305, 0.429, 0.442, 0.202, 0.441, 0.412, 0.408]"
15,"[0.337, 0.131, 0.344, 0.326, 0.29, 0.312, 0.367, 0.294, 0.247, 0.202]"
16,"[0.157, 0.331, 0.186, 0.3, 0.39, 0.403, 0.205, 0.416, 0.366, 0.372]"
17,"[0.33, 0.166, 0.345, 0.284, 0.301, 0.304, 0.36, 0.294, 0.253, 0.196]"
18,"[0.199, 0.308, 0.178, 0.258, 0.417, 0.4, 0.203, 0.427, 0.407, 0.4]"
19,"[0.365, 0.192, 0.384, 0.32, 0.258, 0.288, 0.372, 0.259, 0.269, 0.2]"
20,"[0.205, 0.32, 0.183, 0.228, 0.38, 0.352, 0.203, 0.392, 0.422, 0.435]"
21,"[0.433, 0.198, 0.432, 0.351, 0.245, 0.268, 0.429, 0.242, 0.281, 0.199]"
22,"[0.209, 0.38, 0.187, 0.222, 0.424, 0.404, 0.2, 0.416, 0.449, 0.42]"
23,"[0.474, 0.202, 0.435, 0.408, 0.248, 0.273, 0.415, 0.254, 0.303, 0.183]"
24,"[0.212, 0.424, 0.188, 0.22, 0.456, 0.446, 0.2, 0.458, 0.465, 0.417]"
25,"[0.474, 0.338, 0.432, 0.459, 0.265, 0.307, 0.397, 0.273, 0.316, 0.182]"
26,"[0.461, 0.403, 0.427, 0.338, 0.463, 0.489, 0.46, 0.469, 0.454, 0.402]"
27,"[0.509, 0.404, 0.491, 0.413, 0.325, 0.36, 0.428, 0.34, 0.431, 0.399]"
28,"[0.455, 0.439, 0.343, 0.362, 0.467, 0.451, 0.413, 0.453, 0.497, 0.371]"
29,"[0.286, 0.345, 0.239, 0.481, 0.355, 0.387, 0.202, 0.374, 0.333, 0.338]"
30,"[0.302, 0.398, 0.241, 0.34, 0.509, 0.55, 0.288, 0.512, 0.429, 0.441]"
31,"[0.232, 0.397, 0.212, 0.525, 0.299, 0.331, 0.171, 0.324, 0.25, 0.214]"
32,"[0.261, 0.373, 0.229, 0.276, 0.489, 0.512, 0.24, 0.485, 0.383, 0.368]"
33,"[0.388, 0.41, 0.225, 0.433, 0.26, 0.287, 0.365, 0.26, 0.204, 0.193]"
34,"[0.224, 0.358, 0.212, 0.248, 0.426, 0.441, 0.214, 0.417, 0.354, 0.354]"
35,"[0.379, 0.497, 0.239, 0.449, 0.245, 0.27, 0.373, 0.247, 0.199, 0.183]"
36,"[0.219, 0.353, 0.194, 0.241, 0.451, 0.451, 0.206, 0.482, 0.228, 0.248]"
37,"[0.243, 0.511, 0.241, 0.464, 0.24, 0.275, 0.256, 0.249, 0.201, 0.191]"
38,"[0.21, 0.366, 0.199, 0.242, 0.481, 0.481, 0.202, 0.496, 0.214, 0.196]"
39,"[0.265, 0.517, 0.242, 0.503, 0.242, 0.272, 0.278, 0.248, 0.201, 0.189]"
40,"[0.205, 0.366, 0.2, 0.237, 0.517, 0.545, 0.201, 0.522, 0.238, 0.21]"
41,"[0.279, 0.511, 0.249, 0.533, 0.216, 0.246, 0.281, 0.222, 0.197, 0.183]"
42,"[0.2, 0.337, 0.206, 0.225, 0.526, 0.529, 0.201, 0.499, 0.22, 0.214]"
43,"[0.277, 0.501, 0.253, 0.415, 0.198, 0.23, 0.263, 0.198, 0.195, 0.183]"
44,"[0.199, 0.318, 0.21, 0.209, 0.441, 0.461, 0.2, 0.438, 0.213, 0.214]"
45,"[0.256, 0.48, 0.261, 0.315, 0.192, 0.221, 0.248, 0.192, 0.19, 0.182]"
46,"[0.197, 0.336, 0.222, 0.208, 0.37, 0.378, 0.192, 0.38, 0.218, 0.219]"
47,"[0.245, 0.481, 0.269, 0.228, 0.19, 0.218, 0.243, 0.189, 0.185, 0.172]"
48,"[0.186, 0.338, 0.226, 0.209, 0.329, 0.333, 0.178, 0.334, 0.221, 0.221]"
