eigenvector_centrality,[2]
0,"[0.101, 0.147, 0.156, 0.208, 0.182, 0.086, 0.109, 0.092, 0.116, 0.126]"
1,"[0.08, 0.299, 0.108, 0.105, 0.151, 0.105, 0.209, 0.149, 0.176, 0.103]"
2,"[0.191, 0.128, 0.127, 0.097, 0.083, 0.086, 0.109, 0.093, 0.12, 0.12]"
3,"[0.08, 0.206, 0.108, 0.261, 0.201, 0.192, 0.173, 0.199, 0.238, 0.104]"
4,"[0.19, 0.251, 0.132, 0.097, 0.083, 0.111, 0.109, 0.194, 0.191, 0.12]"
5,"[0.084, 0.201, 0.204, 0.208, 0.239, 0.192, 0.189, 0.229, 0.237, 0.223]"
6,"[0.185, 0.266, 0.23, 0.223, 0.229, 0.224, 0.236, 0.259, 0.261, 0.241]"
7,"[0.254, 0.287, 0.26, 0.33, 0.275, 0.203, 0.186, 0.195, 0.236, 0.291]"
8,"[0.142, 0.281, 0.274, 0.265, 0.246, 0.266, 0.286, 0.276, 0.28, 0.281]"
9,"[0.267, 0.189, 0.161, 0.281, 0.178, 0.187, 0.172, 0.191, 0.204, 0.301]"
10,"[0.109, 0.275, 0.281, 0.237, 0.245, 0.268, 0.282, 0.278, 0.279, 0.232]"
11,"[0.264, 0.177, 0.117, 0.302, 0.169, 0.166, 0.162, 0.158, 0.16, 0.307]"
12,"[0.103, 0.294, 0.29, 0.218, 0.282, 0.282, 0.297, 0.287, 0.295, 0.227]"
13,"[0.242, 0.164, 0.111, 0.329, 0.151, 0.143, 0.156, 0.148, 0.154, 0.339]"
14,"[0.102, 0.377, 0.324, 0.21, 0.364, 0.378, 0.365, 0.379, 0.387, 0.217]"
15,"[0.28, 0.157, 0.105, 0.352, 0.143, 0.136, 0.155, 0.14, 0.134, 0.353]"
16,"[0.102, 0.381, 0.327, 0.22, 0.386, 0.412, 0.372, 0.397, 0.396, 0.219]"
17,"[0.341, 0.152, 0.1, 0.363, 0.142, 0.129, 0.151, 0.145, 0.131, 0.386]"
18,"[0.102, 0.392, 0.33, 0.237, 0.397, 0.424, 0.375, 0.405, 0.401, 0.224]"
19,"[0.366, 0.155, 0.107, 0.381, 0.148, 0.138, 0.154, 0.14, 0.134, 0.381]"
20,"[0.102, 0.412, 0.327, 0.263, 0.412, 0.438, 0.398, 0.425, 0.422, 0.268]"
21,"[0.368, 0.169, 0.107, 0.384, 0.156, 0.142, 0.168, 0.147, 0.144, 0.362]"
22,"[0.102, 0.424, 0.33, 0.284, 0.413, 0.442, 0.397, 0.433, 0.435, 0.31]"
23,"[0.364, 0.208, 0.11, 0.377, 0.168, 0.157, 0.173, 0.163, 0.157, 0.356]"
24,"[0.102, 0.419, 0.328, 0.278, 0.417, 0.45, 0.408, 0.433, 0.44, 0.312]"
25,"[0.353, 0.221, 0.383, 0.357, 0.188, 0.181, 0.198, 0.21, 0.205, 0.345]"
26,"[0.117, 0.423, 0.529, 0.435, 0.419, 0.447, 0.414, 0.433, 0.437, 0.461]"
27,"[0.377, 0.287, 0.436, 0.365, 0.278, 0.298, 0.285, 0.27, 0.275, 0.389]"
28,"[0.127, 0.406, 0.454, 0.388, 0.409, 0.443, 0.406, 0.427, 0.435, 0.377]"
29,"[0.351, 0.325, 0.457, 0.28, 0.365, 0.344, 0.328, 0.313, 0.343, 0.28]"
30,"[0.213, 0.379, 0.466, 0.25, 0.388, 0.445, 0.379, 0.391, 0.407, 0.244]"
31,"[0.302, 0.37, 0.43, 0.238, 0.389, 0.373, 0.355, 0.346, 0.352, 0.232]"
32,"[0.263, 0.325, 0.406, 0.234, 0.358, 0.375, 0.36, 0.35, 0.359, 0.231]"
33,"[0.217, 0.297, 0.452, 0.225, 0.348, 0.338, 0.307, 0.304, 0.339, 0.212]"
34,"[0.242, 0.368, 0.394, 0.212, 0.357, 0.375, 0.37, 0.377, 0.367, 0.207]"
35,"[0.23, 0.315, 0.522, 0.229, 0.352, 0.35, 0.324, 0.317, 0.342, 0.22]"
36,"[0.24, 0.376, 0.412, 0.2, 0.37, 0.387, 0.374, 0.376, 0.355, 0.184]"
37,"[0.299, 0.323, 0.549, 0.275, 0.37, 0.362, 0.342, 0.333, 0.36, 0.276]"
38,"[0.234, 0.385, 0.389, 0.217, 0.381, 0.403, 0.381, 0.394, 0.371, 0.207]"
39,"[0.334, 0.34, 0.55, 0.289, 0.401, 0.394, 0.378, 0.358, 0.382, 0.302]"
40,"[0.225, 0.39, 0.395, 0.232, 0.387, 0.4, 0.387, 0.399, 0.37, 0.212]"
41,"[0.368, 0.403, 0.549, 0.283, 0.438, 0.432, 0.418, 0.432, 0.439, 0.284]"
42,"[0.222, 0.388, 0.401, 0.189, 0.381, 0.394, 0.384, 0.387, 0.362, 0.179]"
43,"[0.371, 0.41, 0.49, 0.248, 0.427, 0.417, 0.415, 0.396, 0.421, 0.246]"
44,"[0.225, 0.383, 0.352, 0.183, 0.366, 0.387, 0.37, 0.38, 0.359, 0.174]"
45,"[0.351, 0.362, 0.48, 0.19, 0.388, 0.386, 0.383, 0.367, 0.378, 0.171]"
46,"[0.223, 0.377, 0.448, 0.234, 0.362, 0.383, 0.369, 0.374, 0.35, 0.228]"
47,"[0.324, 0.35, 0.485, 0.227, 0.377, 0.367, 0.362, 0.338, 0.367, 0.211]"
48,"[0.215, 0.375, 0.461, 0.222, 0.361, 0.377, 0.366, 0.375, 0.346, 0.218]"
49,"[0.306, 0.337, 0.474, 0.227, 0.364, 0.347, 0.375, 0.336, 0.339, 0.223]"
50,"[0.199, 0.365, 0.444, 0.235, 0.351, 0.367, 0.352, 0.366, 0.339, 0.225]"
51,"[0.284, 0.336, 0.452, 0.245, 0.356, 0.353, 0.367, 0.362, 0.334, 0.229]"
52,"[0.223, 0.34, 0.436, 0.28, 0.33, 0.342, 0.336, 0.346, 0.322, 0.262]"
53,"[0.16, 0.363, 0.462, 0.233, 0.379, 0.375, 0.375, 0.368, 0.345, 0.21]"
54,"[0.261, 0.252, 0.478, 0.289, 0.267, 0.273, 0.271, 0.269, 0.267, 0.285]"
55,"[0.105, 0.384, 0.44, 0.24, 0.385, 0.39, 0.395, 0.377, 0.361, 0.215]"
