eigenvector_centrality,"[3, 6]"
0,"[0.088, 0.086, 0.106, 0.097, 0.184, 0.089, 0.111, 0.092, 0.099, 0.102]"
1,"[0.08, 0.085, 0.12, 0.097, 0.112, 0.112, 0.146, 0.203, 0.089, 0.14]"
2,"[0.08, 0.086, 0.106, 0.097, 0.208, 0.189, 0.103, 0.139, 0.099, 0.12]"
3,"[0.177, 0.086, 0.099, 0.097, 0.112, 0.276, 0.263, 0.142, 0.21, 0.12]"
4,"[0.115, 0.148, 0.165, 0.097, 0.254, 0.194, 0.127, 0.213, 0.099, 0.158]"
5,"[0.163, 0.149, 0.279, 0.221, 0.112, 0.205, 0.201, 0.224, 0.236, 0.139]"
6,"[0.224, 0.138, 0.275, 0.165, 0.183, 0.194, 0.156, 0.279, 0.099, 0.269]"
7,"[0.172, 0.206, 0.277, 0.157, 0.125, 0.174, 0.218, 0.32, 0.203, 0.248]"
8,"[0.207, 0.233, 0.291, 0.234, 0.202, 0.212, 0.339, 0.37, 0.353, 0.207]"
9,"[0.269, 0.201, 0.245, 0.228, 0.374, 0.303, 0.205, 0.389, 0.2, 0.279]"
10,"[0.276, 0.203, 0.374, 0.323, 0.197, 0.321, 0.446, 0.264, 0.433, 0.299]"
11,"[0.281, 0.326, 0.138, 0.189, 0.451, 0.333, 0.228, 0.4, 0.248, 0.203]"
12,"[0.372, 0.119, 0.371, 0.374, 0.201, 0.311, 0.429, 0.198, 0.414, 0.43]"
13,"[0.242, 0.4, 0.113, 0.111, 0.377, 0.438, 0.291, 0.384, 0.292, 0.165]"
14,"[0.411, 0.107, 0.347, 0.371, 0.174, 0.278, 0.322, 0.241, 0.332, 0.464]"
15,"[0.171, 0.383, 0.138, 0.101, 0.295, 0.406, 0.307, 0.373, 0.253, 0.154]"
16,"[0.412, 0.107, 0.334, 0.354, 0.098, 0.254, 0.308, 0.27, 0.316, 0.442]"
17,"[0.174, 0.357, 0.19, 0.101, 0.294, 0.425, 0.258, 0.438, 0.227, 0.169]"
18,"[0.407, 0.107, 0.356, 0.347, 0.094, 0.242, 0.346, 0.284, 0.353, 0.408]"
19,"[0.182, 0.32, 0.247, 0.101, 0.339, 0.429, 0.222, 0.44, 0.215, 0.2]"
20,"[0.392, 0.108, 0.351, 0.34, 0.094, 0.279, 0.37, 0.309, 0.375, 0.402]"
21,"[0.195, 0.305, 0.278, 0.101, 0.363, 0.437, 0.257, 0.436, 0.264, 0.284]"
22,"[0.399, 0.17, 0.352, 0.349, 0.094, 0.295, 0.378, 0.296, 0.371, 0.415]"
23,"[0.247, 0.305, 0.274, 0.125, 0.354, 0.431, 0.281, 0.437, 0.258, 0.285]"
24,"[0.395, 0.254, 0.345, 0.346, 0.156, 0.314, 0.375, 0.288, 0.368, 0.405]"
25,"[0.257, 0.304, 0.238, 0.38, 0.337, 0.413, 0.454, 0.43, 0.266, 0.285]"
26,"[0.37, 0.276, 0.294, 0.384, 0.48, 0.306, 0.387, 0.304, 0.358, 0.412]"
27,"[0.236, 0.254, 0.245, 0.298, 0.501, 0.389, 0.232, 0.384, 0.402, 0.337]"
28,"[0.329, 0.242, 0.254, 0.097, 0.37, 0.329, 0.403, 0.323, 0.4, 0.34]"
29,"[0.253, 0.216, 0.277, 0.209, 0.326, 0.375, 0.222, 0.347, 0.219, 0.333]"
30,"[0.307, 0.231, 0.252, 0.097, 0.27, 0.327, 0.184, 0.324, 0.278, 0.326]"
31,"[0.255, 0.229, 0.274, 0.097, 0.253, 0.367, 0.094, 0.335, 0.192, 0.376]"
32,"[0.305, 0.269, 0.262, 0.097, 0.249, 0.346, 0.239, 0.337, 0.097, 0.322]"
33,"[0.28, 0.244, 0.292, 0.097, 0.191, 0.366, 0.094, 0.342, 0.098, 0.331]"
34,"[0.32, 0.291, 0.283, 0.097, 0.183, 0.351, 0.097, 0.385, 0.094, 0.339]"
35,"[0.26, 0.231, 0.287, 0.097, 0.205, 0.374, 0.094, 0.346, 0.093, 0.213]"
36,"[0.33, 0.245, 0.292, 0.097, 0.19, 0.288, 0.094, 0.358, 0.093, 0.325]"
37,"[0.201, 0.253, 0.215, 0.097, 0.238, 0.383, 0.094, 0.352, 0.093, 0.183]"
38,"[0.341, 0.215, 0.304, 0.097, 0.173, 0.236, 0.094, 0.304, 0.093, 0.318]"
39,"[0.189, 0.266, 0.202, 0.097, 0.206, 0.386, 0.094, 0.363, 0.093, 0.184]"
40,"[0.357, 0.204, 0.315, 0.051, 0.147, 0.251, 0.094, 0.306, 0.093, 0.321]"
41,"[0.197, 0.266, 0.204, 0.071, 0.136, 0.402, 0.094, 0.362, 0.093, 0.224]"
42,"[0.362, 0.227, 0.304, 0.081, 0.117, 0.276, 0.094, 0.32, 0.093, 0.308]"
43,"[0.227, 0.247, 0.236, 0.081, 0.116, 0.394, 0.094, 0.354, 0.093, 0.245]"
44,"[0.341, 0.255, 0.295, 0.081, 0.107, 0.299, 0.094, 0.35, 0.093, 0.287]"
45,"[0.245, 0.234, 0.253, 0.081, 0.061, 0.381, 0.094, 0.339, 0.093, 0.266]"
46,"[0.294, 0.306, 0.261, 0.081, 0.031, 0.329, 0.044, 0.367, 0.093, 0.256]"
47,"[0.263, 0.212, 0.267, 0.081, 0.026, 0.359, 0.043, 0.323, 0.093, 0.305]"
48,"[0.256, 0.351, 0.232, 0.081, 0.05, 0.348, 0.064, 0.373, 0.093, 0.22]"
49,"[0.253, 0.195, 0.254, 0.081, 0.072, 0.326, 0.069, 0.296, 0.093, 0.277]"
50,"[0.246, 0.35, 0.205, 0.081, 0.099, 0.314, 0.088, 0.35, 0.093, 0.205]"
51,"[0.203, 0.202, 0.216, 0.081, 0.103, 0.31, 0.087, 0.271, 0.093, 0.232]"
52,"[0.218, 0.372, 0.183, 0.081, 0.103, 0.238, 0.094, 0.282, 0.093, 0.183]"
53,"[0.183, 0.195, 0.188, 0.081, 0.103, 0.291, 0.09, 0.255, 0.098, 0.148]"
54,"[0.203, 0.329, 0.158, 0.081, 0.103, 0.184, 0.095, 0.229, 0.114, 0.177]"
55,"[0.174, 0.118, 0.175, 0.081, 0.103, 0.27, 0.095, 0.237, 0.117, 0.134]"
56,"[0.181, 0.335, 0.144, 0.081, 0.103, 0.145, 0.095, 0.161, 0.104, 0.166]"
57,"[0.155, 0.112, 0.149, 0.081, 0.103, 0.258, 0.095, 0.218, 0.099, 0.115]"
58,"[0.182, 0.331, 0.134, 0.081, 0.103, 0.123, 0.095, 0.138, 0.1, 0.154]"
59,"[0.114, 0.112, 0.127, 0.081, 0.103, 0.235, 0.095, 0.204, 0.1, 0.102]"
60,"[0.152, 0.318, 0.122, 0.081, 0.103, 0.095, 0.095, 0.107, 0.1, 0.098]"
61,"[0.103, 0.112, 0.104, 0.081, 0.103, 0.242, 0.095, 0.182, 0.1, 0.102]"
62,"[0.157, 0.257, 0.142, 0.081, 0.103, 0.092, 0.095, 0.102, 0.096, 0.098]"
63,"[0.103, 0.112, 0.104, 0.081, 0.103, 0.222, 0.095, 0.193, 0.091, 0.102]"
64,"[0.123, 0.236, 0.117, 0.081, 0.103, 0.092, 0.095, 0.102, 0.086, 0.098]"
