eigenvector_centrality,[1]
0,"[0.184, 0.109, 0.227, 0.09, 0.154, 0.102, 0.27, 0.218, 0.113, 0.103]"
1,"[0.08, 0.086, 0.11, 0.097, 0.085, 0.112, 0.194, 0.112, 0.17, 0.103]"
2,"[0.286, 0.19, 0.128, 0.089, 0.091, 0.123, 0.115, 0.257, 0.113, 0.115]"
3,"[0.183, 0.101, 0.385, 0.097, 0.083, 0.138, 0.109, 0.114, 0.219, 0.103]"
4,"[0.277, 0.211, 0.11, 0.178, 0.091, 0.187, 0.165, 0.322, 0.399, 0.131]"
5,"[0.18, 0.219, 0.235, 0.187, 0.083, 0.188, 0.216, 0.179, 0.219, 0.106]"
6,"[0.209, 0.212, 0.156, 0.166, 0.102, 0.241, 0.235, 0.288, 0.195, 0.103]"
7,"[0.184, 0.13, 0.329, 0.094, 0.083, 0.189, 0.291, 0.246, 0.215, 0.177]"
8,"[0.206, 0.175, 0.208, 0.097, 0.142, 0.209, 0.357, 0.357, 0.198, 0.103]"
9,"[0.193, 0.141, 0.314, 0.09, 0.172, 0.187, 0.332, 0.313, 0.204, 0.193]"
10,"[0.27, 0.112, 0.195, 0.2, 0.121, 0.254, 0.319, 0.295, 0.273, 0.298]"
11,"[0.192, 0.148, 0.218, 0.091, 0.32, 0.204, 0.316, 0.296, 0.22, 0.219]"
12,"[0.294, 0.107, 0.243, 0.318, 0.113, 0.268, 0.193, 0.203, 0.302, 0.306]"
13,"[0.185, 0.204, 0.099, 0.115, 0.279, 0.194, 0.266, 0.269, 0.175, 0.253]"
14,"[0.367, 0.105, 0.214, 0.322, 0.161, 0.384, 0.185, 0.169, 0.368, 0.257]"
15,"[0.225, 0.264, 0.089, 0.139, 0.264, 0.228, 0.354, 0.358, 0.186, 0.261]"
16,"[0.373, 0.107, 0.323, 0.32, 0.165, 0.339, 0.189, 0.156, 0.38, 0.256]"
17,"[0.247, 0.335, 0.085, 0.145, 0.266, 0.248, 0.361, 0.376, 0.221, 0.276]"
18,"[0.333, 0.112, 0.359, 0.295, 0.165, 0.309, 0.224, 0.151, 0.356, 0.26]"
19,"[0.257, 0.339, 0.093, 0.148, 0.271, 0.267, 0.359, 0.371, 0.23, 0.279]"
20,"[0.32, 0.134, 0.357, 0.3, 0.168, 0.31, 0.257, 0.181, 0.339, 0.263]"
21,"[0.283, 0.342, 0.124, 0.155, 0.28, 0.277, 0.356, 0.353, 0.235, 0.274]"
22,"[0.316, 0.155, 0.355, 0.314, 0.182, 0.304, 0.282, 0.221, 0.335, 0.272]"
23,"[0.291, 0.346, 0.15, 0.166, 0.303, 0.292, 0.364, 0.37, 0.253, 0.287]"
24,"[0.326, 0.171, 0.364, 0.316, 0.208, 0.314, 0.307, 0.288, 0.334, 0.31]"
25,"[0.329, 0.271, 0.16, 0.169, 0.319, 0.33, 0.385, 0.397, 0.295, 0.303]"
26,"[0.435, 0.38, 0.41, 0.391, 0.237, 0.44, 0.333, 0.34, 0.423, 0.349]"
27,"[0.444, 0.479, 0.2, 0.269, 0.342, 0.476, 0.422, 0.429, 0.474, 0.316]"
28,"[0.397, 0.471, 0.435, 0.393, 0.281, 0.41, 0.341, 0.339, 0.418, 0.368]"
29,"[0.304, 0.368, 0.376, 0.323, 0.371, 0.288, 0.458, 0.443, 0.287, 0.288]"
30,"[0.234, 0.292, 0.403, 0.364, 0.311, 0.22, 0.327, 0.343, 0.234, 0.388]"
31,"[0.166, 0.299, 0.4, 0.304, 0.393, 0.154, 0.398, 0.413, 0.156, 0.294]"
32,"[0.167, 0.249, 0.317, 0.285, 0.248, 0.156, 0.37, 0.375, 0.165, 0.407]"
33,"[0.166, 0.248, 0.341, 0.264, 0.298, 0.158, 0.316, 0.325, 0.163, 0.231]"
34,"[0.159, 0.314, 0.225, 0.212, 0.241, 0.15, 0.295, 0.314, 0.163, 0.35]"
35,"[0.137, 0.251, 0.245, 0.189, 0.263, 0.129, 0.213, 0.232, 0.135, 0.249]"
36,"[0.149, 0.313, 0.216, 0.199, 0.235, 0.14, 0.239, 0.227, 0.153, 0.275]"
37,"[0.133, 0.275, 0.223, 0.158, 0.267, 0.121, 0.261, 0.247, 0.136, 0.254]"
38,"[0.155, 0.321, 0.224, 0.177, 0.201, 0.143, 0.253, 0.24, 0.157, 0.258]"
39,"[0.145, 0.296, 0.229, 0.158, 0.238, 0.128, 0.269, 0.26, 0.14, 0.218]"
40,"[0.159, 0.378, 0.246, 0.17, 0.206, 0.144, 0.245, 0.236, 0.162, 0.227]"
41,"[0.158, 0.355, 0.22, 0.161, 0.211, 0.144, 0.271, 0.263, 0.16, 0.191]"
42,"[0.169, 0.404, 0.255, 0.169, 0.21, 0.155, 0.235, 0.236, 0.165, 0.204]"
43,"[0.162, 0.386, 0.194, 0.166, 0.204, 0.154, 0.268, 0.251, 0.164, 0.197]"
44,"[0.165, 0.547, 0.244, 0.17, 0.209, 0.154, 0.227, 0.234, 0.164, 0.182]"
45,"[0.176, 0.382, 0.208, 0.174, 0.194, 0.175, 0.264, 0.223, 0.163, 0.189]"
46,"[0.17, 0.528, 0.214, 0.17, 0.188, 0.162, 0.234, 0.236, 0.174, 0.167]"
47,"[0.202, 0.396, 0.196, 0.133, 0.138, 0.183, 0.245, 0.189, 0.176, 0.171]"
48,"[0.179, 0.52, 0.157, 0.124, 0.121, 0.163, 0.239, 0.237, 0.166, 0.13]"
49,"[0.208, 0.42, 0.197, 0.126, 0.113, 0.191, 0.201, 0.171, 0.181, 0.128]"
50,"[0.17, 0.512, 0.13, 0.1, 0.117, 0.149, 0.237, 0.206, 0.162, 0.129]"
51,"[0.223, 0.41, 0.192, 0.116, 0.113, 0.203, 0.153, 0.128, 0.19, 0.161]"
52,"[0.173, 0.541, 0.116, 0.1, 0.123, 0.163, 0.195, 0.138, 0.176, 0.152]"
53,"[0.215, 0.423, 0.143, 0.098, 0.119, 0.194, 0.14, 0.113, 0.178, 0.173]"
54,"[0.168, 0.56, 0.108, 0.097, 0.128, 0.152, 0.159, 0.089, 0.178, 0.179]"
55,"[0.211, 0.442, 0.166, 0.097, 0.151, 0.178, 0.104, 0.086, 0.169, 0.177]"
56,"[0.173, 0.493, 0.108, 0.097, 0.151, 0.165, 0.177, 0.103, 0.177, 0.178]"
57,"[0.208, 0.464, 0.188, 0.099, 0.155, 0.18, 0.093, 0.085, 0.181, 0.155]"
58,"[0.168, 0.488, 0.107, 0.101, 0.148, 0.165, 0.175, 0.153, 0.172, 0.138]"
59,"[0.215, 0.481, 0.183, 0.103, 0.156, 0.188, 0.094, 0.085, 0.192, 0.135]"
60,"[0.167, 0.418, 0.113, 0.101, 0.148, 0.164, 0.172, 0.163, 0.179, 0.132]"
61,"[0.214, 0.53, 0.188, 0.097, 0.147, 0.189, 0.095, 0.084, 0.191, 0.137]"
62,"[0.237, 0.49, 0.109, 0.107, 0.146, 0.212, 0.173, 0.141, 0.245, 0.126]"
63,"[0.219, 0.5, 0.189, 0.097, 0.131, 0.202, 0.096, 0.083, 0.208, 0.127]"
64,"[0.239, 0.516, 0.106, 0.112, 0.146, 0.223, 0.118, 0.129, 0.25, 0.123]"
65,"[0.232, 0.466, 0.174, 0.106, 0.142, 0.212, 0.118, 0.093, 0.226, 0.137]"
66,"[0.248, 0.538, 0.11, 0.118, 0.146, 0.227, 0.133, 0.104, 0.257, 0.139]"
67,"[0.234, 0.474, 0.114, 0.105, 0.143, 0.223, 0.13, 0.111, 0.234, 0.136]"
68,"[0.245, 0.52, 0.12, 0.107, 0.152, 0.245, 0.13, 0.118, 0.265, 0.129]"
69,"[0.246, 0.484, 0.112, 0.127, 0.147, 0.239, 0.122, 0.107, 0.266, 0.145]"
70,"[0.25, 0.527, 0.145, 0.105, 0.163, 0.234, 0.134, 0.114, 0.264, 0.13]"
71,"[0.245, 0.493, 0.119, 0.145, 0.121, 0.226, 0.121, 0.113, 0.245, 0.143]"
72,"[0.264, 0.471, 0.145, 0.115, 0.143, 0.248, 0.143, 0.129, 0.27, 0.123]"
73,"[0.22, 0.528, 0.122, 0.098, 0.103, 0.221, 0.125, 0.113, 0.214, 0.113]"
74,"[0.262, 0.479, 0.13, 0.123, 0.107, 0.247, 0.153, 0.137, 0.261, 0.114]"
75,"[0.227, 0.525, 0.122, 0.104, 0.097, 0.229, 0.124, 0.116, 0.218, 0.109]"
76,"[0.262, 0.487, 0.128, 0.133, 0.094, 0.243, 0.168, 0.13, 0.252, 0.109]"
77,"[0.212, 0.545, 0.124, 0.141, 0.082, 0.221, 0.129, 0.113, 0.196, 0.108]"
78,"[0.254, 0.485, 0.127, 0.116, 0.083, 0.242, 0.167, 0.137, 0.207, 0.104]"
79,"[0.196, 0.566, 0.124, 0.124, 0.085, 0.214, 0.129, 0.114, 0.198, 0.104]"
80,"[0.222, 0.493, 0.129, 0.115, 0.09, 0.234, 0.161, 0.145, 0.219, 0.103]"
81,"[0.201, 0.582, 0.133, 0.137, 0.085, 0.221, 0.125, 0.117, 0.207, 0.11]"
82,"[0.212, 0.48, 0.128, 0.119, 0.096, 0.241, 0.157, 0.138, 0.213, 0.104]"
83,"[0.2, 0.56, 0.128, 0.125, 0.085, 0.195, 0.13, 0.104, 0.209, 0.106]"
84,"[0.2, 0.508, 0.108, 0.122, 0.107, 0.202, 0.138, 0.129, 0.194, 0.105]"
85,"[0.202, 0.503, 0.107, 0.119, 0.091, 0.197, 0.096, 0.082, 0.198, 0.11]"
86,"[0.199, 0.491, 0.107, 0.124, 0.119, 0.171, 0.124, 0.113, 0.19, 0.111]"
87,"[0.218, 0.501, 0.096, 0.114, 0.094, 0.203, 0.087, 0.077, 0.221, 0.132]"
88,"[0.217, 0.478, 0.107, 0.131, 0.141, 0.196, 0.058, 0.06, 0.203, 0.107]"
89,"[0.252, 0.469, 0.108, 0.114, 0.105, 0.228, 0.092, 0.082, 0.254, 0.165]"
90,"[0.253, 0.549, 0.108, 0.127, 0.166, 0.247, 0.093, 0.085, 0.265, 0.125]"
91,"[0.272, 0.468, 0.108, 0.112, 0.115, 0.272, 0.093, 0.085, 0.279, 0.186]"
92,"[0.234, 0.529, 0.108, 0.117, 0.195, 0.242, 0.093, 0.085, 0.244, 0.145]"
93,"[0.267, 0.469, 0.108, 0.097, 0.126, 0.262, 0.093, 0.085, 0.255, 0.173]"
94,"[0.247, 0.511, 0.108, 0.12, 0.171, 0.243, 0.093, 0.085, 0.251, 0.173]"
95,"[0.217, 0.487, 0.108, 0.093, 0.155, 0.197, 0.093, 0.085, 0.194, 0.13]"
96,"[0.219, 0.503, 0.108, 0.114, 0.151, 0.218, 0.093, 0.085, 0.232, 0.196]"
97,"[0.208, 0.506, 0.108, 0.093, 0.163, 0.197, 0.093, 0.085, 0.196, 0.11]"
98,"[0.212, 0.498, 0.108, 0.097, 0.15, 0.211, 0.093, 0.085, 0.214, 0.175]"
99,"[0.196, 0.504, 0.108, 0.097, 0.141, 0.196, 0.093, 0.085, 0.189, 0.096]"
