eigenvector_centrality,[0]
0,"[0.102, 0.104, 0.108, 0.164, 0.289, 0.086, 0.089, 0.088, 0.244, 0.102]"
1,"[0.103, 0.15, 0.096, 0.183, 0.11, 0.182, 0.093, 0.113, 0.103, 0.221]"
2,"[0.102, 0.086, 0.108, 0.122, 0.103, 0.092, 0.089, 0.102, 0.147, 0.102]"
3,"[0.103, 0.099, 0.175, 0.16, 0.11, 0.105, 0.093, 0.186, 0.103, 0.134]"
4,"[0.161, 0.086, 0.108, 0.122, 0.1, 0.092, 0.17, 0.102, 0.122, 0.102]"
5,"[0.103, 0.099, 0.138, 0.249, 0.11, 0.176, 0.148, 0.199, 0.188, 0.268]"
6,"[0.187, 0.139, 0.197, 0.146, 0.1, 0.092, 0.17, 0.103, 0.157, 0.137]"
7,"[0.326, 0.181, 0.159, 0.257, 0.171, 0.188, 0.311, 0.199, 0.295, 0.299]"
8,"[0.191, 0.118, 0.259, 0.293, 0.296, 0.248, 0.165, 0.227, 0.175, 0.16]"
9,"[0.297, 0.283, 0.185, 0.242, 0.157, 0.201, 0.376, 0.27, 0.387, 0.374]"
10,"[0.182, 0.096, 0.371, 0.356, 0.368, 0.324, 0.17, 0.315, 0.165, 0.173]"
11,"[0.293, 0.373, 0.164, 0.197, 0.214, 0.368, 0.362, 0.37, 0.344, 0.35]"
12,"[0.254, 0.094, 0.345, 0.308, 0.332, 0.309, 0.174, 0.287, 0.158, 0.185]"
13,"[0.267, 0.326, 0.138, 0.201, 0.22, 0.304, 0.343, 0.319, 0.331, 0.325]"
14,"[0.267, 0.093, 0.288, 0.283, 0.309, 0.286, 0.204, 0.309, 0.21, 0.184]"
15,"[0.261, 0.288, 0.171, 0.183, 0.216, 0.282, 0.319, 0.292, 0.288, 0.279]"
16,"[0.231, 0.093, 0.285, 0.296, 0.32, 0.257, 0.194, 0.278, 0.203, 0.182]"
17,"[0.155, 0.312, 0.212, 0.217, 0.28, 0.279, 0.309, 0.301, 0.278, 0.273]"
18,"[0.267, 0.163, 0.283, 0.334, 0.33, 0.241, 0.351, 0.268, 0.353, 0.333]"
19,"[0.128, 0.268, 0.343, 0.208, 0.247, 0.283, 0.304, 0.304, 0.27, 0.266]"
20,"[0.273, 0.172, 0.277, 0.31, 0.319, 0.242, 0.363, 0.268, 0.366, 0.343]"
21,"[0.132, 0.275, 0.327, 0.247, 0.276, 0.286, 0.306, 0.304, 0.266, 0.27]"
22,"[0.272, 0.186, 0.282, 0.289, 0.276, 0.258, 0.323, 0.275, 0.351, 0.321]"
23,"[0.138, 0.28, 0.282, 0.281, 0.291, 0.295, 0.321, 0.308, 0.285, 0.286]"
24,"[0.276, 0.21, 0.264, 0.286, 0.276, 0.274, 0.302, 0.288, 0.322, 0.295]"
25,"[0.308, 0.281, 0.248, 0.308, 0.326, 0.298, 0.371, 0.31, 0.333, 0.334]"
26,"[0.436, 0.366, 0.397, 0.306, 0.297, 0.469, 0.305, 0.469, 0.325, 0.296]"
27,"[0.484, 0.368, 0.256, 0.329, 0.351, 0.539, 0.467, 0.52, 0.437, 0.46]"
28,"[0.341, 0.409, 0.419, 0.31, 0.336, 0.422, 0.274, 0.405, 0.297, 0.288]"
29,"[0.496, 0.328, 0.278, 0.403, 0.436, 0.251, 0.497, 0.258, 0.465, 0.492]"
30,"[0.331, 0.347, 0.427, 0.289, 0.308, 0.257, 0.342, 0.257, 0.339, 0.33]"
31,"[0.487, 0.29, 0.32, 0.251, 0.27, 0.209, 0.447, 0.227, 0.411, 0.422]"
32,"[0.334, 0.228, 0.344, 0.3, 0.317, 0.207, 0.35, 0.221, 0.356, 0.32]"
33,"[0.502, 0.3, 0.336, 0.173, 0.192, 0.213, 0.349, 0.228, 0.315, 0.327]"
34,"[0.35, 0.203, 0.275, 0.361, 0.408, 0.226, 0.372, 0.238, 0.364, 0.335]"
35,"[0.497, 0.362, 0.354, 0.154, 0.164, 0.234, 0.28, 0.248, 0.245, 0.238]"
36,"[0.364, 0.188, 0.211, 0.388, 0.429, 0.244, 0.398, 0.256, 0.377, 0.379]"
37,"[0.483, 0.408, 0.364, 0.152, 0.165, 0.245, 0.202, 0.252, 0.19, 0.167]"
38,"[0.38, 0.182, 0.157, 0.377, 0.423, 0.227, 0.435, 0.244, 0.414, 0.415]"
39,"[0.406, 0.361, 0.376, 0.114, 0.129, 0.243, 0.151, 0.252, 0.14, 0.13]"
40,"[0.391, 0.131, 0.139, 0.262, 0.326, 0.217, 0.481, 0.23, 0.434, 0.468]"
