eigenvector_centrality,"[0, 1]"
0,"[0.131, 0.099, 0.109, 0.097, 0.242, 0.161, 0.089, 0.085, 0.183, 0.109]"
1,"[0.103, 0.061, 0.128, 0.122, 0.108, 0.106, 0.335, 0.104, 0.098, 0.206]"
2,"[0.17, 0.162, 0.281, 0.097, 0.236, 0.215, 0.106, 0.175, 0.259, 0.126]"
3,"[0.173, 0.328, 0.132, 0.113, 0.247, 0.244, 0.217, 0.104, 0.126, 0.222]"
4,"[0.262, 0.215, 0.288, 0.097, 0.32, 0.115, 0.271, 0.158, 0.338, 0.103]"
5,"[0.08, 0.416, 0.286, 0.265, 0.317, 0.269, 0.327, 0.104, 0.289, 0.233]"
6,"[0.373, 0.217, 0.38, 0.097, 0.452, 0.086, 0.434, 0.286, 0.333, 0.103]"
7,"[0.08, 0.357, 0.295, 0.366, 0.334, 0.35, 0.292, 0.104, 0.297, 0.396]"
8,"[0.275, 0.232, 0.255, 0.097, 0.32, 0.1, 0.291, 0.414, 0.271, 0.103]"
9,"[0.08, 0.276, 0.304, 0.472, 0.253, 0.306, 0.24, 0.104, 0.238, 0.437]"
10,"[0.285, 0.127, 0.236, 0.097, 0.255, 0.09, 0.276, 0.458, 0.25, 0.103]"
11,"[0.08, 0.28, 0.155, 0.272, 0.116, 0.288, 0.13, 0.104, 0.134, 0.438]"
12,"[0.29, 0.109, 0.248, 0.097, 0.261, 0.086, 0.277, 0.396, 0.25, 0.107]"
13,"[0.08, 0.282, 0.147, 0.267, 0.109, 0.288, 0.138, 0.104, 0.135, 0.411]"
14,"[0.294, 0.109, 0.253, 0.097, 0.268, 0.087, 0.277, 0.334, 0.256, 0.113]"
15,"[0.08, 0.286, 0.183, 0.278, 0.143, 0.309, 0.169, 0.104, 0.16, 0.373]"
16,"[0.296, 0.113, 0.259, 0.102, 0.276, 0.111, 0.283, 0.322, 0.261, 0.196]"
17,"[0.08, 0.289, 0.224, 0.285, 0.198, 0.373, 0.23, 0.16, 0.192, 0.324]"
18,"[0.302, 0.124, 0.265, 0.174, 0.285, 0.16, 0.289, 0.328, 0.268, 0.281]"
19,"[0.106, 0.29, 0.191, 0.308, 0.199, 0.391, 0.221, 0.176, 0.244, 0.317]"
20,"[0.308, 0.185, 0.273, 0.178, 0.29, 0.179, 0.298, 0.348, 0.286, 0.294]"
21,"[0.147, 0.29, 0.194, 0.322, 0.196, 0.383, 0.206, 0.174, 0.225, 0.328]"
22,"[0.309, 0.156, 0.286, 0.179, 0.307, 0.189, 0.313, 0.358, 0.303, 0.323]"
23,"[0.151, 0.293, 0.201, 0.341, 0.186, 0.378, 0.198, 0.155, 0.199, 0.329]"
24,"[0.314, 0.155, 0.301, 0.177, 0.321, 0.199, 0.322, 0.368, 0.317, 0.35]"
25,"[0.413, 0.157, 0.195, 0.347, 0.188, 0.374, 0.187, 0.156, 0.19, 0.331]"
26,"[0.38, 0.473, 0.53, 0.449, 0.507, 0.481, 0.516, 0.375, 0.529, 0.342]"
27,"[0.384, 0.45, 0.444, 0.431, 0.446, 0.476, 0.445, 0.312, 0.453, 0.338]"
28,"[0.499, 0.441, 0.285, 0.356, 0.298, 0.314, 0.312, 0.385, 0.289, 0.416]"
29,"[0.382, 0.399, 0.276, 0.37, 0.296, 0.223, 0.305, 0.317, 0.282, 0.343]"
30,"[0.518, 0.343, 0.281, 0.337, 0.341, 0.207, 0.326, 0.305, 0.302, 0.458]"
31,"[0.39, 0.395, 0.237, 0.332, 0.268, 0.183, 0.24, 0.304, 0.231, 0.294]"
32,"[0.557, 0.331, 0.174, 0.3, 0.203, 0.194, 0.179, 0.273, 0.169, 0.422]"
33,"[0.418, 0.465, 0.184, 0.283, 0.211, 0.18, 0.19, 0.275, 0.183, 0.272]"
34,"[0.593, 0.346, 0.167, 0.278, 0.188, 0.199, 0.172, 0.27, 0.164, 0.376]"
35,"[0.417, 0.517, 0.184, 0.238, 0.214, 0.189, 0.193, 0.219, 0.187, 0.307]"
36,"[0.6, 0.351, 0.174, 0.259, 0.203, 0.217, 0.179, 0.254, 0.178, 0.326]"
37,"[0.431, 0.548, 0.188, 0.174, 0.221, 0.196, 0.197, 0.212, 0.195, 0.246]"
38,"[0.594, 0.35, 0.183, 0.266, 0.219, 0.242, 0.189, 0.166, 0.186, 0.31]"
39,"[0.427, 0.569, 0.199, 0.133, 0.226, 0.211, 0.206, 0.23, 0.2, 0.17]"
40,"[0.58, 0.37, 0.23, 0.295, 0.254, 0.268, 0.222, 0.116, 0.229, 0.32]"
41,"[0.405, 0.564, 0.225, 0.11, 0.241, 0.228, 0.217, 0.264, 0.222, 0.105]"
42,"[0.583, 0.409, 0.243, 0.308, 0.266, 0.275, 0.242, 0.104, 0.238, 0.331]"
43,"[0.424, 0.556, 0.233, 0.101, 0.254, 0.236, 0.229, 0.26, 0.239, 0.103]"
44,"[0.556, 0.402, 0.252, 0.321, 0.275, 0.277, 0.247, 0.104, 0.246, 0.319]"
45,"[0.435, 0.524, 0.24, 0.15, 0.256, 0.259, 0.234, 0.24, 0.232, 0.103]"
46,"[0.549, 0.404, 0.283, 0.272, 0.298, 0.279, 0.268, 0.104, 0.271, 0.246]"
47,"[0.43, 0.522, 0.252, 0.188, 0.259, 0.26, 0.24, 0.208, 0.238, 0.174]"
48,"[0.556, 0.372, 0.282, 0.299, 0.3, 0.279, 0.278, 0.175, 0.276, 0.286]"
49,"[0.437, 0.53, 0.255, 0.185, 0.267, 0.249, 0.244, 0.274, 0.244, 0.204]"
50,"[0.561, 0.374, 0.292, 0.359, 0.313, 0.284, 0.281, 0.157, 0.284, 0.296]"
51,"[0.441, 0.519, 0.264, 0.185, 0.28, 0.252, 0.255, 0.221, 0.256, 0.192]"
52,"[0.552, 0.364, 0.293, 0.27, 0.317, 0.274, 0.284, 0.179, 0.286, 0.174]"
53,"[0.434, 0.485, 0.269, 0.187, 0.287, 0.251, 0.263, 0.177, 0.259, 0.211]"
54,"[0.555, 0.358, 0.284, 0.252, 0.313, 0.264, 0.288, 0.165, 0.272, 0.162]"
55,"[0.425, 0.439, 0.268, 0.161, 0.289, 0.239, 0.27, 0.186, 0.253, 0.173]"
56,"[0.54, 0.361, 0.277, 0.301, 0.294, 0.25, 0.278, 0.141, 0.262, 0.21]"
57,"[0.427, 0.432, 0.26, 0.173, 0.286, 0.233, 0.273, 0.231, 0.247, 0.203]"
58,"[0.538, 0.384, 0.26, 0.299, 0.288, 0.224, 0.275, 0.176, 0.261, 0.27]"
59,"[0.425, 0.454, 0.266, 0.181, 0.294, 0.22, 0.277, 0.226, 0.253, 0.211]"
60,"[0.497, 0.439, 0.255, 0.269, 0.288, 0.198, 0.266, 0.18, 0.255, 0.255]"
61,"[0.444, 0.452, 0.265, 0.177, 0.293, 0.202, 0.276, 0.2, 0.26, 0.211]"
