eigenvector_centrality,[0]
0,"[0.095, 0.143, 0.152, 0.101, 0.14, 0.207, 0.246, 0.112, 0.113, 0.103]"
1,"[0.088, 0.086, 0.14, 0.092, 0.103, 0.116, 0.256, 0.113, 0.184, 0.189]"
2,"[0.095, 0.093, 0.097, 0.103, 0.138, 0.09, 0.245, 0.193, 0.142, 0.103]"
3,"[0.184, 0.089, 0.106, 0.151, 0.202, 0.09, 0.354, 0.206, 0.183, 0.198]"
4,"[0.088, 0.185, 0.134, 0.156, 0.437, 0.321, 0.275, 0.23, 0.163, 0.103]"
5,"[0.222, 0.13, 0.106, 0.247, 0.327, 0.224, 0.382, 0.218, 0.188, 0.192]"
6,"[0.12, 0.275, 0.2, 0.175, 0.283, 0.24, 0.255, 0.165, 0.216, 0.147]"
7,"[0.214, 0.197, 0.135, 0.202, 0.22, 0.251, 0.354, 0.184, 0.235, 0.233]"
8,"[0.152, 0.213, 0.203, 0.175, 0.228, 0.186, 0.268, 0.231, 0.279, 0.166]"
9,"[0.194, 0.245, 0.151, 0.247, 0.191, 0.293, 0.392, 0.207, 0.239, 0.242]"
10,"[0.235, 0.272, 0.205, 0.154, 0.344, 0.28, 0.292, 0.284, 0.312, 0.268]"
11,"[0.28, 0.192, 0.193, 0.291, 0.193, 0.304, 0.373, 0.29, 0.33, 0.219]"
12,"[0.219, 0.358, 0.306, 0.202, 0.308, 0.276, 0.203, 0.281, 0.304, 0.176]"
13,"[0.381, 0.191, 0.136, 0.21, 0.176, 0.314, 0.362, 0.299, 0.312, 0.333]"
14,"[0.238, 0.374, 0.354, 0.222, 0.24, 0.286, 0.253, 0.254, 0.296, 0.169]"
15,"[0.389, 0.226, 0.146, 0.135, 0.208, 0.312, 0.338, 0.316, 0.312, 0.338]"
16,"[0.247, 0.378, 0.36, 0.203, 0.211, 0.29, 0.261, 0.253, 0.28, 0.184]"
17,"[0.382, 0.267, 0.165, 0.141, 0.25, 0.357, 0.348, 0.373, 0.356, 0.342]"
18,"[0.261, 0.376, 0.353, 0.214, 0.214, 0.301, 0.287, 0.281, 0.283, 0.242]"
19,"[0.369, 0.307, 0.19, 0.164, 0.29, 0.371, 0.343, 0.382, 0.362, 0.336]"
20,"[0.271, 0.365, 0.349, 0.271, 0.228, 0.322, 0.315, 0.313, 0.3, 0.326]"
21,"[0.361, 0.329, 0.256, 0.21, 0.325, 0.378, 0.366, 0.399, 0.376, 0.337]"
22,"[0.27, 0.362, 0.345, 0.309, 0.254, 0.341, 0.345, 0.335, 0.312, 0.354]"
23,"[0.367, 0.336, 0.293, 0.234, 0.361, 0.408, 0.36, 0.407, 0.391, 0.337]"
24,"[0.26, 0.373, 0.339, 0.321, 0.288, 0.357, 0.374, 0.352, 0.333, 0.369]"
25,"[0.404, 0.349, 0.311, 0.263, 0.389, 0.425, 0.367, 0.42, 0.411, 0.338]"
26,"[0.506, 0.575, 0.417, 0.363, 0.3, 0.372, 0.403, 0.359, 0.344, 0.372]"
27,"[0.413, 0.489, 0.356, 0.282, 0.404, 0.445, 0.372, 0.436, 0.428, 0.39]"
28,"[0.398, 0.373, 0.377, 0.338, 0.331, 0.376, 0.424, 0.368, 0.34, 0.401]"
29,"[0.543, 0.299, 0.379, 0.338, 0.419, 0.454, 0.358, 0.448, 0.437, 0.364]"
30,"[0.49, 0.287, 0.367, 0.347, 0.343, 0.366, 0.448, 0.37, 0.343, 0.38]"
31,"[0.484, 0.248, 0.306, 0.329, 0.428, 0.437, 0.359, 0.444, 0.426, 0.307]"
32,"[0.457, 0.278, 0.324, 0.319, 0.338, 0.361, 0.467, 0.36, 0.337, 0.277]"
33,"[0.463, 0.236, 0.263, 0.31, 0.415, 0.418, 0.366, 0.419, 0.395, 0.249]"
34,"[0.463, 0.272, 0.299, 0.286, 0.328, 0.341, 0.449, 0.34, 0.318, 0.22]"
35,"[0.455, 0.247, 0.244, 0.265, 0.393, 0.377, 0.356, 0.372, 0.35, 0.237]"
36,"[0.446, 0.274, 0.279, 0.254, 0.32, 0.32, 0.441, 0.318, 0.305, 0.201]"
37,"[0.491, 0.245, 0.248, 0.251, 0.362, 0.341, 0.356, 0.335, 0.303, 0.235]"
38,"[0.456, 0.285, 0.273, 0.241, 0.308, 0.296, 0.422, 0.295, 0.273, 0.214]"
39,"[0.478, 0.246, 0.252, 0.251, 0.314, 0.325, 0.355, 0.321, 0.294, 0.242]"
40,"[0.441, 0.274, 0.255, 0.22, 0.302, 0.29, 0.373, 0.291, 0.272, 0.225]"
41,"[0.463, 0.252, 0.242, 0.249, 0.302, 0.304, 0.353, 0.3, 0.271, 0.23]"
42,"[0.422, 0.28, 0.246, 0.201, 0.302, 0.288, 0.351, 0.286, 0.261, 0.189]"
43,"[0.429, 0.251, 0.228, 0.24, 0.291, 0.268, 0.359, 0.267, 0.244, 0.152]"
44,"[0.476, 0.277, 0.207, 0.207, 0.291, 0.267, 0.344, 0.278, 0.253, 0.121]"
45,"[0.398, 0.239, 0.194, 0.239, 0.27, 0.234, 0.344, 0.247, 0.226, 0.082]"
46,"[0.424, 0.258, 0.173, 0.204, 0.285, 0.264, 0.316, 0.279, 0.249, 0.081]"
47,"[0.369, 0.236, 0.139, 0.232, 0.238, 0.219, 0.304, 0.227, 0.202, 0.081]"
48,"[0.383, 0.259, 0.144, 0.19, 0.276, 0.259, 0.262, 0.276, 0.248, 0.081]"
49,"[0.399, 0.229, 0.136, 0.209, 0.216, 0.211, 0.29, 0.225, 0.195, 0.081]"
