eigenvector_centrality,"[0, 4]"
0,"[0.102, 0.141, 0.106, 0.097, 0.16, 0.105, 0.093, 0.098, 0.103, 0.219]"
1,"[0.102, 0.154, 0.04, 0.231, 0.1, 0.092, 0.158, 0.085, 0.098, 0.102]"
2,"[0.08, 0.103, 0.117, 0.097, 0.096, 0.105, 0.113, 0.098, 0.103, 0.133]"
3,"[0.102, 0.132, 0.116, 0.142, 0.1, 0.086, 0.158, 0.128, 0.199, 0.163]"
4,"[0.09, 0.099, 0.096, 0.097, 0.083, 0.105, 0.116, 0.119, 0.177, 0.183]"
5,"[0.102, 0.215, 0.116, 0.121, 0.1, 0.228, 0.123, 0.231, 0.139, 0.22]"
6,"[0.132, 0.099, 0.096, 0.097, 0.083, 0.107, 0.109, 0.17, 0.191, 0.129]"
7,"[0.121, 0.193, 0.116, 0.19, 0.197, 0.27, 0.154, 0.203, 0.13, 0.22]"
8,"[0.15, 0.151, 0.178, 0.104, 0.232, 0.165, 0.109, 0.298, 0.191, 0.196]"
9,"[0.154, 0.25, 0.116, 0.217, 0.207, 0.233, 0.2, 0.211, 0.256, 0.247]"
10,"[0.131, 0.29, 0.191, 0.099, 0.272, 0.289, 0.109, 0.342, 0.221, 0.299]"
11,"[0.256, 0.254, 0.116, 0.329, 0.238, 0.237, 0.346, 0.219, 0.33, 0.339]"
12,"[0.09, 0.383, 0.305, 0.098, 0.262, 0.395, 0.109, 0.311, 0.27, 0.349]"
13,"[0.398, 0.24, 0.116, 0.387, 0.361, 0.243, 0.395, 0.253, 0.392, 0.479]"
14,"[0.089, 0.398, 0.387, 0.11, 0.225, 0.395, 0.135, 0.341, 0.382, 0.385]"
15,"[0.388, 0.23, 0.118, 0.389, 0.428, 0.224, 0.381, 0.338, 0.439, 0.435]"
16,"[0.109, 0.371, 0.365, 0.204, 0.208, 0.377, 0.183, 0.398, 0.338, 0.4]"
17,"[0.361, 0.225, 0.17, 0.379, 0.396, 0.222, 0.384, 0.312, 0.41, 0.386]"
18,"[0.147, 0.358, 0.346, 0.278, 0.214, 0.369, 0.256, 0.378, 0.314, 0.421]"
19,"[0.345, 0.269, 0.287, 0.376, 0.366, 0.275, 0.384, 0.278, 0.357, 0.354]"
20,"[0.185, 0.364, 0.313, 0.32, 0.202, 0.37, 0.339, 0.366, 0.29, 0.416]"
21,"[0.341, 0.265, 0.305, 0.383, 0.348, 0.281, 0.38, 0.255, 0.354, 0.349]"
22,"[0.232, 0.411, 0.293, 0.28, 0.195, 0.415, 0.303, 0.364, 0.295, 0.392]"
23,"[0.39, 0.277, 0.217, 0.383, 0.354, 0.271, 0.379, 0.249, 0.36, 0.334]"
24,"[0.238, 0.419, 0.291, 0.287, 0.173, 0.421, 0.328, 0.362, 0.291, 0.379]"
25,"[0.26, 0.278, 0.173, 0.404, 0.339, 0.272, 0.419, 0.258, 0.364, 0.352]"
26,"[0.468, 0.505, 0.44, 0.313, 0.436, 0.54, 0.35, 0.531, 0.293, 0.394]"
27,"[0.488, 0.511, 0.382, 0.465, 0.49, 0.479, 0.463, 0.368, 0.406, 0.325]"
28,"[0.534, 0.364, 0.451, 0.401, 0.508, 0.407, 0.443, 0.465, 0.319, 0.451]"
29,"[0.487, 0.25, 0.396, 0.462, 0.469, 0.291, 0.459, 0.424, 0.371, 0.318]"
30,"[0.449, 0.181, 0.242, 0.397, 0.463, 0.193, 0.368, 0.351, 0.325, 0.403]"
31,"[0.501, 0.209, 0.332, 0.177, 0.524, 0.238, 0.194, 0.36, 0.305, 0.314]"
32,"[0.425, 0.163, 0.166, 0.277, 0.508, 0.172, 0.295, 0.241, 0.337, 0.334]"
33,"[0.492, 0.177, 0.236, 0.145, 0.528, 0.203, 0.14, 0.296, 0.271, 0.359]"
34,"[0.404, 0.162, 0.16, 0.163, 0.461, 0.172, 0.177, 0.213, 0.319, 0.302]"
35,"[0.447, 0.17, 0.13, 0.15, 0.549, 0.179, 0.155, 0.194, 0.23, 0.398]"
36,"[0.454, 0.162, 0.129, 0.089, 0.443, 0.172, 0.111, 0.196, 0.328, 0.235]"
37,"[0.44, 0.17, 0.094, 0.095, 0.562, 0.176, 0.138, 0.164, 0.178, 0.442]"
38,"[0.458, 0.161, 0.096, 0.081, 0.458, 0.17, 0.095, 0.176, 0.26, 0.178]"
39,"[0.422, 0.165, 0.094, 0.081, 0.558, 0.171, 0.095, 0.134, 0.146, 0.311]"
40,"[0.45, 0.161, 0.094, 0.081, 0.462, 0.161, 0.095, 0.173, 0.242, 0.158]"
41,"[0.417, 0.164, 0.094, 0.081, 0.555, 0.165, 0.095, 0.125, 0.152, 0.267]"
42,"[0.46, 0.158, 0.094, 0.081, 0.475, 0.159, 0.095, 0.165, 0.18, 0.153]"
43,"[0.419, 0.164, 0.094, 0.081, 0.556, 0.166, 0.095, 0.099, 0.165, 0.198]"
44,"[0.43, 0.159, 0.094, 0.081, 0.532, 0.159, 0.095, 0.14, 0.121, 0.154]"
45,"[0.434, 0.162, 0.094, 0.081, 0.553, 0.165, 0.095, 0.094, 0.159, 0.151]"
46,"[0.408, 0.156, 0.094, 0.081, 0.525, 0.153, 0.095, 0.102, 0.113, 0.154]"
47,"[0.446, 0.152, 0.094, 0.081, 0.533, 0.154, 0.095, 0.094, 0.157, 0.116]"
48,"[0.395, 0.135, 0.094, 0.081, 0.539, 0.145, 0.095, 0.094, 0.109, 0.161]"
49,"[0.451, 0.144, 0.094, 0.081, 0.555, 0.141, 0.095, 0.094, 0.149, 0.098]"
50,"[0.36, 0.126, 0.094, 0.081, 0.439, 0.143, 0.095, 0.094, 0.109, 0.16]"
51,"[0.454, 0.127, 0.094, 0.081, 0.555, 0.118, 0.095, 0.094, 0.139, 0.098]"
52,"[0.364, 0.138, 0.094, 0.081, 0.43, 0.138, 0.095, 0.094, 0.109, 0.16]"
53,"[0.377, 0.121, 0.094, 0.081, 0.549, 0.11, 0.095, 0.094, 0.114, 0.098]"
54,"[0.384, 0.145, 0.094, 0.081, 0.548, 0.152, 0.095, 0.094, 0.109, 0.125]"
55,"[0.333, 0.149, 0.094, 0.083, 0.426, 0.12, 0.095, 0.094, 0.114, 0.098]"
56,"[0.374, 0.208, 0.094, 0.081, 0.408, 0.184, 0.095, 0.094, 0.109, 0.148]"
57,"[0.44, 0.17, 0.094, 0.083, 0.54, 0.151, 0.095, 0.094, 0.139, 0.098]"
58,"[0.394, 0.19, 0.097, 0.081, 0.389, 0.206, 0.095, 0.094, 0.109, 0.146]"
59,"[0.465, 0.16, 0.094, 0.118, 0.537, 0.174, 0.1, 0.094, 0.136, 0.098]"
60,"[0.368, 0.17, 0.127, 0.081, 0.385, 0.178, 0.095, 0.094, 0.109, 0.136]"
61,"[0.531, 0.168, 0.094, 0.128, 0.548, 0.158, 0.117, 0.094, 0.13, 0.098]"
62,"[0.292, 0.14, 0.127, 0.081, 0.364, 0.151, 0.095, 0.094, 0.109, 0.138]"
63,"[0.485, 0.163, 0.094, 0.125, 0.555, 0.16, 0.126, 0.094, 0.146, 0.098]"
64,"[0.292, 0.136, 0.13, 0.081, 0.369, 0.153, 0.095, 0.095, 0.109, 0.139]"
65,"[0.486, 0.176, 0.094, 0.121, 0.573, 0.167, 0.12, 0.094, 0.148, 0.098]"
66,"[0.423, 0.153, 0.133, 0.081, 0.474, 0.164, 0.095, 0.095, 0.109, 0.114]"
67,"[0.469, 0.181, 0.094, 0.123, 0.561, 0.177, 0.118, 0.094, 0.126, 0.098]"
68,"[0.333, 0.156, 0.129, 0.081, 0.455, 0.175, 0.095, 0.094, 0.109, 0.104]"
69,"[0.436, 0.199, 0.094, 0.135, 0.503, 0.199, 0.13, 0.094, 0.136, 0.098]"
70,"[0.34, 0.167, 0.094, 0.081, 0.495, 0.18, 0.095, 0.094, 0.109, 0.126]"
71,"[0.442, 0.199, 0.094, 0.118, 0.491, 0.204, 0.1, 0.094, 0.115, 0.098]"
72,"[0.357, 0.146, 0.094, 0.081, 0.426, 0.177, 0.095, 0.094, 0.109, 0.153]"
73,"[0.457, 0.189, 0.094, 0.124, 0.445, 0.198, 0.124, 0.094, 0.111, 0.098]"
74,"[0.411, 0.144, 0.094, 0.081, 0.396, 0.172, 0.095, 0.094, 0.109, 0.121]"
75,"[0.374, 0.201, 0.094, 0.127, 0.368, 0.205, 0.127, 0.094, 0.109, 0.098]"
76,"[0.466, 0.171, 0.094, 0.081, 0.381, 0.186, 0.095, 0.094, 0.109, 0.122]"
77,"[0.3, 0.212, 0.094, 0.09, 0.244, 0.208, 0.103, 0.094, 0.111, 0.098]"
78,"[0.461, 0.184, 0.094, 0.081, 0.452, 0.195, 0.095, 0.094, 0.109, 0.104]"
79,"[0.298, 0.251, 0.094, 0.091, 0.241, 0.271, 0.095, 0.094, 0.109, 0.098]"
80,"[0.407, 0.205, 0.094, 0.081, 0.469, 0.216, 0.095, 0.094, 0.109, 0.098]"
81,"[0.295, 0.262, 0.094, 0.083, 0.227, 0.292, 0.095, 0.094, 0.109, 0.098]"
