eigenvector_centrality,[4]
0,"[0.095, 0.092, 0.2, 0.202, 0.1, 0.207, 0.134, 0.158, 0.112, 0.128]"
1,"[0.11, 0.194, 0.108, 0.097, 0.11, 0.09, 0.093, 0.102, 0.103, 0.164]"
2,"[0.095, 0.138, 0.143, 0.257, 0.11, 0.092, 0.124, 0.135, 0.113, 0.139]"
3,"[0.124, 0.152, 0.108, 0.097, 0.098, 0.111, 0.093, 0.162, 0.103, 0.16]"
4,"[0.167, 0.125, 0.21, 0.232, 0.11, 0.092, 0.102, 0.102, 0.272, 0.122]"
5,"[0.258, 0.184, 0.159, 0.104, 0.094, 0.333, 0.227, 0.171, 0.167, 0.253]"
6,"[0.103, 0.158, 0.306, 0.309, 0.247, 0.092, 0.102, 0.105, 0.308, 0.102]"
7,"[0.27, 0.296, 0.231, 0.173, 0.094, 0.284, 0.281, 0.247, 0.235, 0.293]"
8,"[0.125, 0.203, 0.313, 0.324, 0.264, 0.092, 0.102, 0.109, 0.297, 0.102]"
9,"[0.278, 0.337, 0.243, 0.18, 0.094, 0.29, 0.308, 0.259, 0.248, 0.321]"
10,"[0.123, 0.227, 0.375, 0.334, 0.316, 0.092, 0.102, 0.102, 0.374, 0.102]"
11,"[0.31, 0.344, 0.249, 0.256, 0.094, 0.367, 0.418, 0.375, 0.262, 0.409]"
12,"[0.124, 0.329, 0.352, 0.343, 0.352, 0.092, 0.102, 0.102, 0.386, 0.102]"
13,"[0.33, 0.333, 0.312, 0.337, 0.094, 0.41, 0.383, 0.372, 0.3, 0.388]"
14,"[0.127, 0.424, 0.417, 0.409, 0.353, 0.092, 0.102, 0.102, 0.426, 0.102]"
15,"[0.427, 0.359, 0.275, 0.436, 0.094, 0.448, 0.419, 0.407, 0.275, 0.412]"
16,"[0.13, 0.442, 0.443, 0.371, 0.37, 0.092, 0.102, 0.102, 0.443, 0.102]"
17,"[0.409, 0.296, 0.237, 0.417, 0.094, 0.482, 0.439, 0.413, 0.256, 0.45]"
18,"[0.177, 0.415, 0.45, 0.294, 0.362, 0.105, 0.103, 0.106, 0.431, 0.102]"
19,"[0.377, 0.172, 0.19, 0.424, 0.094, 0.466, 0.45, 0.402, 0.204, 0.457]"
20,"[0.169, 0.418, 0.416, 0.232, 0.35, 0.147, 0.112, 0.157, 0.412, 0.103]"
21,"[0.381, 0.166, 0.188, 0.422, 0.095, 0.484, 0.472, 0.449, 0.202, 0.465]"
22,"[0.098, 0.413, 0.403, 0.191, 0.366, 0.167, 0.151, 0.168, 0.407, 0.109]"
23,"[0.363, 0.161, 0.186, 0.418, 0.097, 0.535, 0.533, 0.499, 0.189, 0.481]"
24,"[0.131, 0.383, 0.385, 0.191, 0.381, 0.191, 0.178, 0.176, 0.387, 0.131]"
25,"[0.34, 0.16, 0.18, 0.411, 0.47, 0.447, 0.457, 0.45, 0.189, 0.436]"
26,"[0.169, 0.383, 0.386, 0.199, 0.358, 0.54, 0.535, 0.521, 0.375, 0.461]"
27,"[0.35, 0.169, 0.212, 0.401, 0.514, 0.467, 0.466, 0.465, 0.206, 0.506]"
28,"[0.188, 0.388, 0.41, 0.236, 0.347, 0.377, 0.368, 0.372, 0.415, 0.415]"
29,"[0.39, 0.18, 0.236, 0.407, 0.444, 0.236, 0.212, 0.218, 0.232, 0.26]"
30,"[0.191, 0.409, 0.42, 0.259, 0.372, 0.173, 0.172, 0.173, 0.416, 0.2]"
31,"[0.388, 0.194, 0.238, 0.434, 0.435, 0.15, 0.158, 0.157, 0.232, 0.173]"
32,"[0.174, 0.427, 0.364, 0.233, 0.349, 0.168, 0.169, 0.167, 0.354, 0.196]"
33,"[0.351, 0.203, 0.254, 0.434, 0.481, 0.127, 0.131, 0.126, 0.238, 0.129]"
34,"[0.207, 0.392, 0.391, 0.227, 0.345, 0.148, 0.161, 0.156, 0.405, 0.178]"
35,"[0.375, 0.228, 0.153, 0.441, 0.498, 0.11, 0.127, 0.125, 0.154, 0.139]"
36,"[0.18, 0.431, 0.453, 0.281, 0.35, 0.125, 0.139, 0.131, 0.442, 0.141]"
37,"[0.407, 0.182, 0.109, 0.451, 0.538, 0.126, 0.141, 0.132, 0.104, 0.155]"
38,"[0.136, 0.489, 0.492, 0.246, 0.329, 0.095, 0.114, 0.105, 0.485, 0.11]"
39,"[0.472, 0.168, 0.124, 0.465, 0.559, 0.147, 0.16, 0.157, 0.123, 0.18]"
40,"[0.141, 0.51, 0.548, 0.237, 0.383, 0.099, 0.113, 0.109, 0.549, 0.109]"
41,"[0.484, 0.18, 0.207, 0.549, 0.535, 0.148, 0.155, 0.154, 0.185, 0.173]"
42,"[0.168, 0.534, 0.532, 0.232, 0.428, 0.12, 0.126, 0.119, 0.532, 0.125]"
43,"[0.537, 0.17, 0.198, 0.569, 0.515, 0.143, 0.145, 0.148, 0.182, 0.165]"
44,"[0.167, 0.537, 0.522, 0.208, 0.425, 0.136, 0.133, 0.138, 0.545, 0.143]"
45,"[0.525, 0.173, 0.177, 0.546, 0.53, 0.118, 0.117, 0.127, 0.156, 0.133]"
46,"[0.151, 0.507, 0.51, 0.193, 0.428, 0.133, 0.132, 0.131, 0.525, 0.144]"
47,"[0.52, 0.159, 0.135, 0.523, 0.547, 0.093, 0.109, 0.104, 0.133, 0.105]"
48,"[0.12, 0.504, 0.472, 0.178, 0.363, 0.11, 0.118, 0.114, 0.494, 0.13]"
49,"[0.454, 0.142, 0.149, 0.476, 0.549, 0.092, 0.105, 0.102, 0.137, 0.103]"
50,"[0.126, 0.414, 0.427, 0.178, 0.325, 0.093, 0.111, 0.104, 0.456, 0.106]"
51,"[0.381, 0.164, 0.167, 0.437, 0.536, 0.092, 0.104, 0.102, 0.15, 0.102]"
52,"[0.14, 0.394, 0.401, 0.18, 0.314, 0.092, 0.105, 0.103, 0.43, 0.103]"
53,"[0.4, 0.164, 0.18, 0.456, 0.478, 0.092, 0.103, 0.102, 0.152, 0.102]"
54,"[0.13, 0.422, 0.409, 0.179, 0.424, 0.092, 0.104, 0.102, 0.441, 0.102]"
55,"[0.436, 0.153, 0.142, 0.452, 0.469, 0.092, 0.103, 0.102, 0.123, 0.102]"
56,"[0.106, 0.411, 0.396, 0.173, 0.382, 0.092, 0.105, 0.102, 0.414, 0.103]"
57,"[0.402, 0.117, 0.11, 0.423, 0.444, 0.092, 0.103, 0.102, 0.101, 0.102]"
58,"[0.104, 0.379, 0.358, 0.156, 0.346, 0.092, 0.105, 0.102, 0.378, 0.103]"
59,"[0.345, 0.11, 0.106, 0.382, 0.418, 0.092, 0.103, 0.102, 0.099, 0.102]"
60,"[0.104, 0.347, 0.309, 0.151, 0.37, 0.092, 0.104, 0.102, 0.307, 0.102]"
61,"[0.303, 0.11, 0.11, 0.347, 0.419, 0.092, 0.104, 0.102, 0.102, 0.102]"
62,"[0.104, 0.309, 0.308, 0.147, 0.417, 0.092, 0.104, 0.102, 0.299, 0.102]"
63,"[0.288, 0.109, 0.11, 0.307, 0.426, 0.092, 0.104, 0.102, 0.102, 0.102]"
64,"[0.104, 0.292, 0.271, 0.141, 0.516, 0.092, 0.104, 0.102, 0.303, 0.102]"
65,"[0.27, 0.108, 0.11, 0.283, 0.414, 0.092, 0.104, 0.102, 0.1, 0.102]"
66,"[0.103, 0.279, 0.252, 0.14, 0.577, 0.092, 0.103, 0.102, 0.272, 0.102]"
67,"[0.253, 0.108, 0.106, 0.272, 0.411, 0.092, 0.104, 0.102, 0.097, 0.102]"
68,"[0.103, 0.264, 0.216, 0.132, 0.552, 0.092, 0.103, 0.102, 0.236, 0.102]"
69,"[0.218, 0.107, 0.106, 0.259, 0.407, 0.092, 0.104, 0.102, 0.097, 0.102]"
70,"[0.103, 0.257, 0.172, 0.127, 0.545, 0.092, 0.103, 0.102, 0.171, 0.102]"
71,"[0.175, 0.107, 0.105, 0.243, 0.401, 0.092, 0.104, 0.102, 0.096, 0.102]"
72,"[0.103, 0.235, 0.147, 0.12, 0.558, 0.092, 0.103, 0.102, 0.141, 0.102]"
73,"[0.135, 0.107, 0.104, 0.22, 0.368, 0.092, 0.104, 0.102, 0.095, 0.102]"
74,"[0.103, 0.199, 0.145, 0.11, 0.486, 0.092, 0.103, 0.102, 0.15, 0.102]"
75,"[0.116, 0.107, 0.104, 0.168, 0.381, 0.092, 0.103, 0.102, 0.095, 0.102]"
76,"[0.103, 0.153, 0.145, 0.105, 0.477, 0.092, 0.103, 0.102, 0.149, 0.102]"
77,"[0.114, 0.107, 0.104, 0.127, 0.401, 0.092, 0.103, 0.102, 0.094, 0.102]"
78,"[0.103, 0.106, 0.145, 0.105, 0.415, 0.092, 0.105, 0.102, 0.148, 0.103]"
79,"[0.115, 0.107, 0.104, 0.11, 0.405, 0.092, 0.103, 0.102, 0.095, 0.102]"
80,"[0.103, 0.095, 0.148, 0.106, 0.372, 0.094, 0.106, 0.103, 0.149, 0.105]"
81,"[0.12, 0.107, 0.104, 0.113, 0.403, 0.092, 0.103, 0.102, 0.095, 0.103]"
82,"[0.103, 0.098, 0.15, 0.107, 0.422, 0.098, 0.107, 0.104, 0.153, 0.11]"
83,"[0.12, 0.107, 0.104, 0.119, 0.379, 0.092, 0.103, 0.102, 0.094, 0.103]"
84,"[0.103, 0.105, 0.152, 0.105, 0.41, 0.111, 0.125, 0.114, 0.154, 0.124]"
