none,[]
0,"[0.093, 0.104, 0.083, 0.105, 0.104, 0.112, 0.102, 0.104, 0.109, 0.103]"
1,"[0.105, 0.093, 0.108, 0.092, 0.091, 0.141, 0.167, 0.089, 0.106, 0.103]"
2,"[0.135, 0.104, 0.083, 0.105, 0.091, 0.112, 0.072, 0.104, 0.19, 0.103]"
3,"[0.105, 0.117, 0.107, 0.09, 0.129, 0.112, 0.113, 0.113, 0.106, 0.103]"
4,"[0.095, 0.104, 0.083, 0.129, 0.091, 0.177, 0.092, 0.104, 0.093, 0.103]"
5,"[0.105, 0.107, 0.15, 0.09, 0.186, 0.204, 0.204, 0.113, 0.106, 0.103]"
6,"[0.095, 0.104, 0.083, 0.164, 0.185, 0.214, 0.092, 0.104, 0.093, 0.103]"
7,"[0.166, 0.117, 0.098, 0.09, 0.11, 0.123, 0.151, 0.113, 0.106, 0.103]"
8,"[0.129, 0.104, 0.083, 0.178, 0.139, 0.206, 0.092, 0.104, 0.093, 0.178]"
9,"[0.188, 0.135, 0.095, 0.09, 0.11, 0.108, 0.111, 0.113, 0.106, 0.103]"
10,"[0.13, 0.104, 0.083, 0.127, 0.184, 0.201, 0.092, 0.123, 0.172, 0.118]"
11,"[0.192, 0.093, 0.091, 0.09, 0.11, 0.188, 0.11, 0.113, 0.106, 0.103]"
12,"[0.116, 0.104, 0.083, 0.105, 0.185, 0.204, 0.092, 0.147, 0.099, 0.08]"
13,"[0.187, 0.093, 0.088, 0.09, 0.11, 0.21, 0.109, 0.113, 0.106, 0.103]"
14,"[0.116, 0.104, 0.083, 0.105, 0.179, 0.2, 0.092, 0.104, 0.099, 0.079]"
15,"[0.163, 0.093, 0.087, 0.09, 0.145, 0.206, 0.138, 0.113, 0.106, 0.103]"
16,"[0.116, 0.104, 0.186, 0.105, 0.185, 0.194, 0.092, 0.104, 0.099, 0.079]"
17,"[0.199, 0.093, 0.095, 0.09, 0.189, 0.224, 0.129, 0.113, 0.106, 0.099]"
18,"[0.116, 0.104, 0.179, 0.106, 0.185, 0.205, 0.092, 0.104, 0.099, 0.084]"
19,"[0.207, 0.093, 0.148, 0.09, 0.188, 0.203, 0.104, 0.113, 0.106, 0.097]"
20,"[0.116, 0.104, 0.119, 0.106, 0.185, 0.208, 0.121, 0.104, 0.099, 0.107]"
21,"[0.207, 0.093, 0.179, 0.09, 0.186, 0.204, 0.116, 0.113, 0.106, 0.102]"
22,"[0.125, 0.113, 0.122, 0.105, 0.185, 0.169, 0.179, 0.104, 0.099, 0.1]"
23,"[0.204, 0.093, 0.21, 0.09, 0.181, 0.203, 0.159, 0.113, 0.137, 0.106]"
24,"[0.139, 0.174, 0.144, 0.105, 0.185, 0.129, 0.19, 0.113, 0.099, 0.1]"
25,"[0.204, 0.093, 0.224, 0.091, 0.179, 0.203, 0.173, 0.137, 0.184, 0.167]"
26,"[0.146, 0.204, 0.165, 0.108, 0.185, 0.132, 0.222, 0.163, 0.099, 0.116]"
27,"[0.207, 0.093, 0.239, 0.108, 0.186, 0.202, 0.166, 0.166, 0.189, 0.195]"
28,"[0.155, 0.208, 0.175, 0.116, 0.183, 0.124, 0.236, 0.222, 0.102, 0.189]"
29,"[0.207, 0.094, 0.266, 0.159, 0.191, 0.2, 0.164, 0.194, 0.193, 0.218]"
30,"[0.171, 0.208, 0.181, 0.127, 0.182, 0.141, 0.229, 0.236, 0.124, 0.233]"
31,"[0.206, 0.101, 0.313, 0.176, 0.192, 0.199, 0.171, 0.217, 0.192, 0.221]"
32,"[0.187, 0.207, 0.182, 0.144, 0.179, 0.163, 0.223, 0.279, 0.151, 0.232]"
33,"[0.207, 0.11, 0.319, 0.18, 0.194, 0.192, 0.193, 0.218, 0.19, 0.225]"
34,"[0.256, 0.204, 0.185, 0.166, 0.179, 0.194, 0.223, 0.312, 0.168, 0.247]"
35,"[0.206, 0.13, 0.304, 0.179, 0.199, 0.189, 0.244, 0.223, 0.191, 0.221]"
36,"[0.292, 0.201, 0.185, 0.179, 0.176, 0.21, 0.223, 0.339, 0.181, 0.267]"
37,"[0.205, 0.153, 0.302, 0.179, 0.211, 0.182, 0.264, 0.222, 0.192, 0.218]"
38,"[0.287, 0.193, 0.185, 0.207, 0.166, 0.22, 0.22, 0.358, 0.189, 0.286]"
39,"[0.201, 0.158, 0.311, 0.17, 0.211, 0.181, 0.293, 0.224, 0.183, 0.217]"
40,"[0.26, 0.17, 0.185, 0.234, 0.151, 0.225, 0.22, 0.382, 0.181, 0.308]"
41,"[0.196, 0.157, 0.319, 0.164, 0.217, 0.176, 0.331, 0.222, 0.167, 0.217]"
42,"[0.241, 0.153, 0.184, 0.238, 0.147, 0.234, 0.217, 0.398, 0.188, 0.374]"
43,"[0.189, 0.151, 0.325, 0.171, 0.216, 0.168, 0.392, 0.219, 0.158, 0.211]"
44,"[0.226, 0.147, 0.184, 0.235, 0.146, 0.279, 0.216, 0.407, 0.195, 0.397]"
45,"[0.184, 0.152, 0.334, 0.168, 0.219, 0.172, 0.411, 0.21, 0.157, 0.204]"
46,"[0.22, 0.141, 0.184, 0.269, 0.146, 0.292, 0.218, 0.435, 0.196, 0.409]"
47,"[0.183, 0.15, 0.346, 0.172, 0.249, 0.186, 0.408, 0.206, 0.162, 0.208]"
48,"[0.245, 0.15, 0.184, 0.289, 0.152, 0.282, 0.217, 0.433, 0.214, 0.412]"
49,"[0.184, 0.158, 0.392, 0.173, 0.308, 0.195, 0.429, 0.203, 0.172, 0.209]"
50,"[0.288, 0.161, 0.185, 0.305, 0.169, 0.245, 0.218, 0.455, 0.26, 0.356]"
51,"[0.188, 0.201, 0.399, 0.184, 0.319, 0.202, 0.389, 0.208, 0.193, 0.211]"
52,"[0.305, 0.174, 0.189, 0.342, 0.177, 0.28, 0.219, 0.45, 0.277, 0.345]"
53,"[0.197, 0.235, 0.405, 0.194, 0.353, 0.221, 0.367, 0.219, 0.2, 0.216]"
54,"[0.306, 0.191, 0.195, 0.352, 0.182, 0.333, 0.22, 0.422, 0.285, 0.355]"
55,"[0.203, 0.266, 0.431, 0.2, 0.369, 0.244, 0.374, 0.244, 0.212, 0.237]"
56,"[0.367, 0.206, 0.209, 0.366, 0.19, 0.362, 0.235, 0.433, 0.305, 0.357]"
57,"[0.21, 0.284, 0.454, 0.204, 0.411, 0.291, 0.388, 0.256, 0.219, 0.262]"
58,"[0.42, 0.214, 0.216, 0.373, 0.205, 0.386, 0.251, 0.458, 0.318, 0.393]"
59,"[0.215, 0.3, 0.473, 0.211, 0.427, 0.317, 0.427, 0.269, 0.249, 0.287]"
60,"[0.464, 0.217, 0.226, 0.357, 0.22, 0.419, 0.26, 0.468, 0.326, 0.44]"
61,"[0.225, 0.311, 0.489, 0.217, 0.449, 0.337, 0.478, 0.288, 0.289, 0.319]"
62,"[0.476, 0.22, 0.231, 0.361, 0.243, 0.383, 0.266, 0.473, 0.33, 0.501]"
63,"[0.227, 0.334, 0.495, 0.234, 0.428, 0.351, 0.489, 0.294, 0.322, 0.339]"
