eigenvector_centrality,[0]
0,"[0.088, 0.261, 0.172, 0.164, 0.104, 0.122, 0.247, 0.104, 0.109, 0.103]"
1,"[0.102, 0.085, 0.162, 0.154, 0.19, 0.102, 0.131, 0.095, 0.1, 0.108]"
2,"[0.138, 0.114, 0.201, 0.205, 0.188, 0.112, 0.093, 0.104, 0.217, 0.103]"
3,"[0.111, 0.085, 0.197, 0.28, 0.186, 0.102, 0.161, 0.166, 0.1, 0.117]"
4,"[0.088, 0.215, 0.292, 0.214, 0.273, 0.112, 0.201, 0.176, 0.231, 0.215]"
5,"[0.105, 0.088, 0.199, 0.164, 0.129, 0.102, 0.121, 0.115, 0.1, 0.326]"
6,"[0.088, 0.199, 0.327, 0.276, 0.13, 0.112, 0.2, 0.159, 0.158, 0.245]"
7,"[0.105, 0.115, 0.21, 0.409, 0.157, 0.133, 0.21, 0.135, 0.123, 0.212]"
8,"[0.144, 0.112, 0.225, 0.305, 0.092, 0.112, 0.183, 0.097, 0.111, 0.303]"
9,"[0.105, 0.264, 0.257, 0.283, 0.231, 0.188, 0.23, 0.229, 0.251, 0.22]"
10,"[0.196, 0.104, 0.096, 0.344, 0.091, 0.116, 0.117, 0.092, 0.123, 0.243]"
11,"[0.105, 0.339, 0.327, 0.191, 0.356, 0.311, 0.331, 0.332, 0.241, 0.166]"
12,"[0.227, 0.106, 0.083, 0.313, 0.091, 0.122, 0.114, 0.102, 0.123, 0.241]"
13,"[0.105, 0.293, 0.34, 0.198, 0.32, 0.299, 0.292, 0.304, 0.219, 0.163]"
14,"[0.214, 0.11, 0.083, 0.315, 0.097, 0.125, 0.123, 0.124, 0.113, 0.281]"
15,"[0.105, 0.299, 0.312, 0.231, 0.324, 0.304, 0.301, 0.31, 0.241, 0.172]"
16,"[0.219, 0.135, 0.085, 0.341, 0.124, 0.15, 0.146, 0.133, 0.136, 0.313]"
17,"[0.105, 0.304, 0.32, 0.243, 0.342, 0.315, 0.318, 0.331, 0.257, 0.181]"
18,"[0.241, 0.156, 0.117, 0.351, 0.154, 0.171, 0.158, 0.159, 0.163, 0.344]"
19,"[0.105, 0.322, 0.331, 0.197, 0.337, 0.329, 0.332, 0.343, 0.278, 0.185]"
20,"[0.257, 0.169, 0.167, 0.352, 0.163, 0.188, 0.171, 0.175, 0.169, 0.363]"
21,"[0.105, 0.33, 0.341, 0.132, 0.342, 0.347, 0.343, 0.355, 0.321, 0.186]"
22,"[0.269, 0.181, 0.188, 0.355, 0.167, 0.194, 0.183, 0.19, 0.178, 0.371]"
23,"[0.131, 0.347, 0.365, 0.127, 0.365, 0.348, 0.372, 0.37, 0.33, 0.185]"
24,"[0.29, 0.183, 0.141, 0.371, 0.171, 0.198, 0.186, 0.19, 0.174, 0.376]"
25,"[0.382, 0.357, 0.378, 0.124, 0.372, 0.347, 0.381, 0.377, 0.335, 0.186]"
26,"[0.309, 0.443, 0.257, 0.379, 0.471, 0.446, 0.44, 0.441, 0.384, 0.377]"
27,"[0.323, 0.48, 0.37, 0.176, 0.493, 0.504, 0.492, 0.479, 0.488, 0.374]"
28,"[0.3, 0.421, 0.407, 0.356, 0.483, 0.459, 0.472, 0.452, 0.312, 0.453]"
29,"[0.498, 0.304, 0.314, 0.26, 0.307, 0.317, 0.321, 0.308, 0.23, 0.184]"
30,"[0.25, 0.184, 0.257, 0.18, 0.175, 0.208, 0.199, 0.192, 0.174, 0.528]"
31,"[0.546, 0.187, 0.165, 0.172, 0.18, 0.2, 0.192, 0.193, 0.504, 0.181]"
32,"[0.252, 0.182, 0.22, 0.168, 0.173, 0.195, 0.189, 0.191, 0.173, 0.503]"
33,"[0.453, 0.188, 0.191, 0.219, 0.176, 0.201, 0.193, 0.193, 0.481, 0.167]"
34,"[0.27, 0.178, 0.149, 0.17, 0.173, 0.192, 0.181, 0.184, 0.173, 0.421]"
35,"[0.394, 0.186, 0.18, 0.09, 0.176, 0.197, 0.192, 0.191, 0.189, 0.17]"
36,"[0.275, 0.181, 0.11, 0.167, 0.181, 0.199, 0.189, 0.191, 0.166, 0.181]"
37,"[0.399, 0.185, 0.277, 0.09, 0.179, 0.198, 0.191, 0.194, 0.185, 0.119]"
38,"[0.265, 0.187, 0.137, 0.285, 0.189, 0.219, 0.196, 0.199, 0.164, 0.251]"
39,"[0.403, 0.184, 0.312, 0.139, 0.184, 0.201, 0.198, 0.199, 0.311, 0.132]"
40,"[0.254, 0.189, 0.14, 0.224, 0.188, 0.214, 0.2, 0.197, 0.167, 0.281]"
41,"[0.428, 0.186, 0.203, 0.094, 0.189, 0.207, 0.197, 0.2, 0.219, 0.151]"
42,"[0.261, 0.189, 0.126, 0.206, 0.188, 0.214, 0.204, 0.196, 0.166, 0.223]"
43,"[0.454, 0.189, 0.2, 0.09, 0.188, 0.218, 0.201, 0.202, 0.214, 0.115]"
44,"[0.262, 0.185, 0.122, 0.204, 0.187, 0.211, 0.201, 0.195, 0.154, 0.218]"
45,"[0.475, 0.203, 0.195, 0.09, 0.192, 0.235, 0.213, 0.212, 0.208, 0.103]"
46,"[0.259, 0.183, 0.12, 0.201, 0.184, 0.206, 0.196, 0.192, 0.154, 0.23]"
47,"[0.501, 0.214, 0.192, 0.09, 0.201, 0.236, 0.218, 0.215, 0.195, 0.103]"
48,"[0.257, 0.185, 0.12, 0.193, 0.185, 0.206, 0.197, 0.194, 0.163, 0.234]"
49,"[0.5, 0.214, 0.183, 0.09, 0.209, 0.238, 0.222, 0.219, 0.192, 0.103]"
50,"[0.267, 0.184, 0.124, 0.192, 0.187, 0.204, 0.198, 0.196, 0.159, 0.227]"
51,"[0.504, 0.22, 0.185, 0.09, 0.207, 0.241, 0.223, 0.222, 0.204, 0.103]"
52,"[0.265, 0.188, 0.132, 0.192, 0.19, 0.21, 0.197, 0.197, 0.152, 0.234]"
53,"[0.507, 0.222, 0.187, 0.09, 0.208, 0.242, 0.222, 0.225, 0.19, 0.103]"
54,"[0.256, 0.186, 0.123, 0.196, 0.189, 0.204, 0.196, 0.195, 0.162, 0.232]"
55,"[0.487, 0.23, 0.189, 0.09, 0.214, 0.251, 0.226, 0.218, 0.189, 0.104]"
56,"[0.293, 0.202, 0.119, 0.191, 0.196, 0.215, 0.21, 0.204, 0.165, 0.228]"
57,"[0.465, 0.229, 0.179, 0.09, 0.219, 0.249, 0.223, 0.216, 0.199, 0.103]"
58,"[0.297, 0.22, 0.134, 0.19, 0.216, 0.239, 0.227, 0.231, 0.156, 0.219]"
59,"[0.489, 0.213, 0.173, 0.09, 0.196, 0.219, 0.21, 0.181, 0.201, 0.103]"
60,"[0.293, 0.23, 0.135, 0.192, 0.228, 0.257, 0.241, 0.24, 0.146, 0.229]"
61,"[0.472, 0.205, 0.172, 0.09, 0.191, 0.214, 0.199, 0.17, 0.209, 0.103]"
62,"[0.297, 0.252, 0.127, 0.196, 0.253, 0.284, 0.251, 0.239, 0.167, 0.223]"
63,"[0.405, 0.202, 0.177, 0.09, 0.19, 0.206, 0.195, 0.175, 0.274, 0.104]"
64,"[0.294, 0.232, 0.106, 0.196, 0.215, 0.246, 0.224, 0.205, 0.169, 0.229]"
65,"[0.346, 0.206, 0.172, 0.09, 0.195, 0.228, 0.212, 0.197, 0.263, 0.103]"
66,"[0.318, 0.211, 0.116, 0.191, 0.187, 0.215, 0.204, 0.182, 0.133, 0.226]"
67,"[0.335, 0.203, 0.174, 0.09, 0.191, 0.224, 0.212, 0.203, 0.309, 0.103]"
68,"[0.324, 0.206, 0.122, 0.201, 0.184, 0.221, 0.206, 0.184, 0.137, 0.304]"
69,"[0.356, 0.207, 0.192, 0.09, 0.189, 0.227, 0.212, 0.202, 0.343, 0.103]"
70,"[0.327, 0.21, 0.113, 0.2, 0.2, 0.224, 0.21, 0.187, 0.145, 0.367]"
71,"[0.361, 0.211, 0.186, 0.09, 0.187, 0.211, 0.212, 0.193, 0.388, 0.105]"
72,"[0.324, 0.216, 0.112, 0.198, 0.204, 0.228, 0.212, 0.191, 0.143, 0.374]"
73,"[0.374, 0.208, 0.168, 0.09, 0.184, 0.208, 0.212, 0.182, 0.419, 0.103]"
74,"[0.331, 0.217, 0.122, 0.191, 0.2, 0.232, 0.212, 0.19, 0.138, 0.423]"
75,"[0.388, 0.201, 0.249, 0.091, 0.174, 0.206, 0.203, 0.173, 0.399, 0.103]"
