eigenvector_centrality,"[6, 3]"
0,"[0.116, 0.156, 0.116, 0.105, 0.11, 0.105, 0.109, 0.149, 0.093, 0.106]"
1,"[0.078, 0.263, 0.087, 0.097, 0.238, 0.153, 0.094, 0.104, 0.215, 0.103]"
2,"[0.135, 0.246, 0.097, 0.101, 0.174, 0.099, 0.109, 0.102, 0.118, 0.103]"
3,"[0.103, 0.135, 0.116, 0.093, 0.219, 0.109, 0.094, 0.105, 0.126, 0.103]"
4,"[0.175, 0.194, 0.205, 0.101, 0.153, 0.092, 0.111, 0.103, 0.093, 0.11]"
5,"[0.103, 0.425, 0.104, 0.299, 0.153, 0.185, 0.182, 0.131, 0.276, 0.106]"
6,"[0.394, 0.157, 0.151, 0.108, 0.46, 0.092, 0.103, 0.103, 0.096, 0.112]"
7,"[0.103, 0.369, 0.113, 0.394, 0.161, 0.411, 0.291, 0.261, 0.42, 0.248]"
8,"[0.31, 0.13, 0.267, 0.111, 0.392, 0.113, 0.158, 0.196, 0.096, 0.179]"
9,"[0.105, 0.269, 0.24, 0.273, 0.114, 0.306, 0.367, 0.359, 0.267, 0.327]"
10,"[0.309, 0.115, 0.342, 0.105, 0.326, 0.1, 0.294, 0.314, 0.099, 0.316]"
11,"[0.11, 0.276, 0.381, 0.346, 0.112, 0.3, 0.375, 0.385, 0.276, 0.371]"
12,"[0.304, 0.133, 0.358, 0.107, 0.318, 0.108, 0.389, 0.389, 0.114, 0.423]"
13,"[0.12, 0.277, 0.319, 0.332, 0.108, 0.305, 0.364, 0.374, 0.279, 0.341]"
14,"[0.302, 0.208, 0.326, 0.108, 0.295, 0.206, 0.317, 0.318, 0.231, 0.352]"
15,"[0.134, 0.282, 0.321, 0.291, 0.157, 0.311, 0.341, 0.362, 0.282, 0.322]"
16,"[0.305, 0.224, 0.309, 0.13, 0.322, 0.243, 0.397, 0.348, 0.236, 0.42]"
17,"[0.134, 0.29, 0.338, 0.304, 0.224, 0.316, 0.325, 0.338, 0.297, 0.321]"
18,"[0.306, 0.224, 0.262, 0.199, 0.337, 0.235, 0.439, 0.417, 0.242, 0.436]"
19,"[0.145, 0.289, 0.392, 0.33, 0.241, 0.329, 0.301, 0.322, 0.308, 0.299]"
20,"[0.325, 0.235, 0.192, 0.236, 0.342, 0.248, 0.42, 0.386, 0.255, 0.397]"
21,"[0.148, 0.295, 0.377, 0.347, 0.246, 0.319, 0.29, 0.312, 0.308, 0.302]"
22,"[0.351, 0.251, 0.201, 0.228, 0.362, 0.255, 0.377, 0.387, 0.26, 0.396]"
23,"[0.155, 0.318, 0.326, 0.35, 0.248, 0.323, 0.293, 0.291, 0.311, 0.277]"
24,"[0.376, 0.252, 0.219, 0.21, 0.347, 0.263, 0.371, 0.369, 0.261, 0.374]"
25,"[0.204, 0.342, 0.295, 0.126, 0.268, 0.326, 0.391, 0.279, 0.339, 0.267]"
