eigenvector_centrality,[1]
0,"[0.211, 0.193, 0.096, 0.143, 0.11, 0.098, 0.094, 0.092, 0.182, 0.24]"
1,"[0.197, 0.078, 0.184, 0.122, 0.196, 0.214, 0.093, 0.277, 0.208, 0.272]"
2,"[0.126, 0.186, 0.096, 0.223, 0.203, 0.104, 0.252, 0.131, 0.103, 0.153]"
3,"[0.197, 0.093, 0.083, 0.275, 0.197, 0.205, 0.093, 0.228, 0.209, 0.297]"
4,"[0.211, 0.247, 0.249, 0.203, 0.377, 0.168, 0.39, 0.261, 0.166, 0.166]"
5,"[0.3, 0.168, 0.216, 0.378, 0.204, 0.231, 0.113, 0.247, 0.442, 0.387]"
6,"[0.283, 0.265, 0.335, 0.203, 0.358, 0.297, 0.331, 0.346, 0.118, 0.109]"
7,"[0.293, 0.284, 0.24, 0.371, 0.251, 0.306, 0.109, 0.269, 0.298, 0.283]"
8,"[0.348, 0.209, 0.311, 0.225, 0.343, 0.356, 0.303, 0.342, 0.127, 0.105]"
9,"[0.291, 0.268, 0.258, 0.333, 0.262, 0.279, 0.109, 0.288, 0.294, 0.269]"
10,"[0.326, 0.168, 0.24, 0.268, 0.325, 0.307, 0.299, 0.328, 0.208, 0.119]"
11,"[0.265, 0.343, 0.275, 0.28, 0.317, 0.26, 0.131, 0.314, 0.324, 0.296]"
12,"[0.355, 0.169, 0.298, 0.329, 0.362, 0.365, 0.298, 0.37, 0.18, 0.221]"
13,"[0.273, 0.301, 0.265, 0.275, 0.271, 0.27, 0.112, 0.273, 0.327, 0.308]"
14,"[0.379, 0.179, 0.272, 0.276, 0.285, 0.382, 0.302, 0.306, 0.163, 0.211]"
15,"[0.255, 0.296, 0.241, 0.242, 0.21, 0.27, 0.119, 0.223, 0.337, 0.305]"
16,"[0.39, 0.19, 0.308, 0.216, 0.36, 0.385, 0.306, 0.383, 0.173, 0.207]"
17,"[0.228, 0.324, 0.196, 0.277, 0.202, 0.261, 0.124, 0.211, 0.33, 0.31]"
18,"[0.401, 0.176, 0.375, 0.212, 0.395, 0.397, 0.327, 0.407, 0.227, 0.273]"
19,"[0.214, 0.38, 0.184, 0.345, 0.219, 0.249, 0.133, 0.241, 0.398, 0.371]"
20,"[0.421, 0.133, 0.394, 0.215, 0.403, 0.41, 0.385, 0.413, 0.277, 0.296]"
21,"[0.211, 0.423, 0.178, 0.392, 0.247, 0.233, 0.158, 0.257, 0.407, 0.399]"
22,"[0.433, 0.132, 0.417, 0.251, 0.437, 0.423, 0.415, 0.417, 0.283, 0.304]"
23,"[0.212, 0.429, 0.175, 0.387, 0.241, 0.231, 0.205, 0.265, 0.414, 0.406]"
24,"[0.428, 0.164, 0.415, 0.267, 0.442, 0.415, 0.412, 0.41, 0.306, 0.283]"
25,"[0.229, 0.349, 0.2, 0.385, 0.226, 0.226, 0.236, 0.255, 0.388, 0.372]"
26,"[0.396, 0.52, 0.385, 0.263, 0.442, 0.414, 0.41, 0.423, 0.273, 0.291]"
27,"[0.467, 0.46, 0.285, 0.385, 0.241, 0.468, 0.191, 0.238, 0.361, 0.354]"
28,"[0.428, 0.414, 0.442, 0.178, 0.446, 0.412, 0.319, 0.427, 0.221, 0.238]"
