eigenvector_centrality,"[0, 1]"
0,"[0.105, 0.093, 0.106, 0.09, 0.213, 0.16, 0.293, 0.09, 0.093, 0.102]"
1,"[0.105, 0.096, 0.17, 0.117, 0.091, 0.211, 0.103, 0.092, 0.109, 0.103]"
2,"[0.105, 0.108, 0.1, 0.09, 0.091, 0.138, 0.126, 0.092, 0.093, 0.092]"
3,"[0.095, 0.108, 0.108, 0.172, 0.091, 0.112, 0.138, 0.092, 0.106, 0.103]"
4,"[0.107, 0.188, 0.175, 0.159, 0.203, 0.18, 0.113, 0.219, 0.138, 0.184]"
5,"[0.103, 0.223, 0.208, 0.214, 0.215, 0.192, 0.204, 0.196, 0.182, 0.187]"
6,"[0.202, 0.299, 0.14, 0.235, 0.281, 0.181, 0.425, 0.242, 0.183, 0.192]"
7,"[0.108, 0.384, 0.224, 0.198, 0.273, 0.252, 0.309, 0.264, 0.323, 0.269]"
8,"[0.278, 0.299, 0.134, 0.252, 0.163, 0.15, 0.487, 0.191, 0.196, 0.192]"
9,"[0.103, 0.396, 0.311, 0.239, 0.313, 0.335, 0.297, 0.343, 0.34, 0.341]"
10,"[0.312, 0.148, 0.129, 0.205, 0.121, 0.126, 0.403, 0.147, 0.224, 0.12]"
11,"[0.102, 0.417, 0.415, 0.302, 0.398, 0.383, 0.27, 0.406, 0.313, 0.414]"
12,"[0.394, 0.11, 0.12, 0.16, 0.118, 0.12, 0.452, 0.136, 0.316, 0.117]"
13,"[0.102, 0.426, 0.43, 0.352, 0.415, 0.41, 0.239, 0.417, 0.24, 0.424]"
14,"[0.419, 0.101, 0.115, 0.131, 0.11, 0.12, 0.45, 0.125, 0.39, 0.105]"
15,"[0.102, 0.433, 0.434, 0.414, 0.428, 0.416, 0.223, 0.421, 0.23, 0.429]"
16,"[0.42, 0.1, 0.106, 0.125, 0.112, 0.118, 0.449, 0.114, 0.431, 0.097]"
17,"[0.102, 0.426, 0.427, 0.415, 0.428, 0.417, 0.219, 0.431, 0.224, 0.431]"
18,"[0.422, 0.1, 0.107, 0.122, 0.109, 0.112, 0.451, 0.115, 0.43, 0.1]"
19,"[0.102, 0.431, 0.43, 0.415, 0.427, 0.418, 0.242, 0.434, 0.232, 0.431]"
20,"[0.42, 0.102, 0.116, 0.122, 0.114, 0.121, 0.454, 0.126, 0.432, 0.107]"
21,"[0.102, 0.433, 0.436, 0.411, 0.428, 0.423, 0.269, 0.438, 0.261, 0.428]"
22,"[0.422, 0.125, 0.126, 0.122, 0.131, 0.145, 0.477, 0.139, 0.443, 0.133]"
23,"[0.102, 0.439, 0.426, 0.41, 0.432, 0.421, 0.302, 0.442, 0.28, 0.425]"
24,"[0.417, 0.169, 0.146, 0.143, 0.151, 0.167, 0.482, 0.152, 0.448, 0.163]"
25,"[0.47, 0.401, 0.419, 0.414, 0.431, 0.43, 0.294, 0.442, 0.291, 0.428]"
26,"[0.444, 0.461, 0.491, 0.423, 0.476, 0.495, 0.452, 0.488, 0.451, 0.519]"
27,"[0.16, 0.53, 0.484, 0.497, 0.508, 0.5, 0.545, 0.49, 0.335, 0.517]"
28,"[0.355, 0.393, 0.388, 0.355, 0.407, 0.43, 0.464, 0.404, 0.389, 0.421]"
29,"[0.106, 0.442, 0.261, 0.275, 0.293, 0.311, 0.446, 0.297, 0.245, 0.277]"
30,"[0.428, 0.383, 0.257, 0.247, 0.284, 0.295, 0.442, 0.268, 0.444, 0.263]"
31,"[0.106, 0.475, 0.17, 0.267, 0.196, 0.203, 0.401, 0.18, 0.1, 0.173]"
32,"[0.394, 0.377, 0.215, 0.15, 0.226, 0.236, 0.365, 0.23, 0.445, 0.214]"
