eigenvector_centrality,[1]
0,"[0.102, 0.104, 0.14, 0.122, 0.091, 0.105, 0.089, 0.092, 0.106, 0.079]"
1,"[0.102, 0.099, 0.096, 0.09, 0.1, 0.112, 0.089, 0.098, 0.098, 0.125]"
2,"[0.102, 0.099, 0.096, 0.122, 0.091, 0.105, 0.089, 0.174, 0.098, 0.091]"
3,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.103]"
4,"[0.102, 0.099, 0.096, 0.122, 0.186, 0.105, 0.089, 0.098, 0.098, 0.091]"
5,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.19]"
6,"[0.102, 0.286, 0.159, 0.254, 0.183, 0.124, 0.089, 0.098, 0.098, 0.091]"
7,"[0.248, 0.255, 0.128, 0.205, 0.248, 0.184, 0.146, 0.108, 0.098, 0.267]"
8,"[0.177, 0.312, 0.195, 0.368, 0.266, 0.379, 0.172, 0.274, 0.285, 0.183]"
9,"[0.19, 0.374, 0.172, 0.283, 0.391, 0.291, 0.254, 0.367, 0.181, 0.258]"
10,"[0.177, 0.369, 0.181, 0.366, 0.279, 0.472, 0.19, 0.234, 0.218, 0.547]"
11,"[0.233, 0.455, 0.261, 0.259, 0.378, 0.301, 0.231, 0.445, 0.184, 0.236]"
12,"[0.213, 0.296, 0.171, 0.35, 0.283, 0.47, 0.231, 0.187, 0.213, 0.476]"
13,"[0.277, 0.362, 0.228, 0.218, 0.371, 0.296, 0.272, 0.416, 0.199, 0.187]"
14,"[0.192, 0.285, 0.223, 0.342, 0.269, 0.374, 0.191, 0.164, 0.269, 0.466]"
15,"[0.303, 0.431, 0.201, 0.235, 0.345, 0.286, 0.304, 0.457, 0.189, 0.182]"
16,"[0.177, 0.314, 0.248, 0.326, 0.266, 0.337, 0.187, 0.241, 0.285, 0.429]"
17,"[0.307, 0.46, 0.178, 0.24, 0.333, 0.273, 0.31, 0.429, 0.177, 0.233]"
18,"[0.163, 0.356, 0.259, 0.321, 0.263, 0.342, 0.181, 0.314, 0.282, 0.43]"
19,"[0.309, 0.469, 0.198, 0.241, 0.342, 0.28, 0.307, 0.452, 0.162, 0.29]"
20,"[0.162, 0.391, 0.264, 0.328, 0.275, 0.355, 0.174, 0.352, 0.278, 0.446]"
21,"[0.306, 0.468, 0.248, 0.264, 0.351, 0.313, 0.304, 0.459, 0.17, 0.318]"
22,"[0.176, 0.405, 0.271, 0.328, 0.296, 0.364, 0.202, 0.358, 0.274, 0.445]"
23,"[0.308, 0.479, 0.318, 0.294, 0.355, 0.347, 0.302, 0.47, 0.219, 0.335]"
24,"[0.231, 0.413, 0.28, 0.335, 0.315, 0.366, 0.247, 0.371, 0.282, 0.456]"
25,"[0.316, 0.442, 0.342, 0.314, 0.355, 0.362, 0.309, 0.479, 0.26, 0.342]"
26,"[0.304, 0.5, 0.29, 0.316, 0.305, 0.389, 0.291, 0.378, 0.292, 0.472]"
27,"[0.327, 0.527, 0.353, 0.33, 0.38, 0.347, 0.312, 0.517, 0.3, 0.331]"
28,"[0.332, 0.447, 0.29, 0.323, 0.296, 0.382, 0.304, 0.395, 0.306, 0.489]"
29,"[0.335, 0.4, 0.395, 0.403, 0.37, 0.352, 0.331, 0.52, 0.312, 0.342]"
30,"[0.312, 0.401, 0.3, 0.298, 0.293, 0.388, 0.309, 0.43, 0.314, 0.454]"
31,"[0.339, 0.393, 0.383, 0.401, 0.368, 0.368, 0.346, 0.521, 0.34, 0.376]"
32,"[0.356, 0.301, 0.342, 0.288, 0.287, 0.416, 0.279, 0.482, 0.318, 0.432]"
33,"[0.326, 0.225, 0.366, 0.389, 0.377, 0.403, 0.366, 0.466, 0.333, 0.456]"
34,"[0.355, 0.22, 0.368, 0.275, 0.34, 0.441, 0.312, 0.556, 0.313, 0.379]"
35,"[0.253, 0.091, 0.314, 0.335, 0.365, 0.404, 0.396, 0.419, 0.369, 0.565]"
36,"[0.31, 0.112, 0.407, 0.256, 0.379, 0.429, 0.291, 0.591, 0.315, 0.347]"
37,"[0.232, 0.114, 0.284, 0.313, 0.323, 0.393, 0.477, 0.357, 0.313, 0.608]"
38,"[0.307, 0.112, 0.452, 0.268, 0.361, 0.348, 0.263, 0.589, 0.343, 0.289]"
39,"[0.232, 0.112, 0.268, 0.313, 0.316, 0.399, 0.478, 0.316, 0.311, 0.505]"
40,"[0.308, 0.112, 0.39, 0.293, 0.344, 0.323, 0.253, 0.521, 0.349, 0.263]"
41,"[0.216, 0.112, 0.266, 0.321, 0.333, 0.342, 0.379, 0.261, 0.289, 0.383]"
42,"[0.307, 0.112, 0.341, 0.312, 0.351, 0.333, 0.255, 0.383, 0.332, 0.26]"
43,"[0.137, 0.112, 0.261, 0.308, 0.317, 0.345, 0.355, 0.252, 0.279, 0.362]"
44,"[0.273, 0.112, 0.31, 0.309, 0.354, 0.321, 0.248, 0.356, 0.316, 0.267]"
45,"[0.108, 0.112, 0.253, 0.271, 0.287, 0.345, 0.337, 0.234, 0.255, 0.346]"
46,"[0.244, 0.112, 0.285, 0.297, 0.378, 0.304, 0.228, 0.35, 0.294, 0.251]"
47,"[0.105, 0.112, 0.241, 0.252, 0.266, 0.382, 0.323, 0.232, 0.243, 0.328]"
48,"[0.206, 0.112, 0.233, 0.164, 0.316, 0.265, 0.23, 0.333, 0.248, 0.25]"
49,"[0.105, 0.112, 0.245, 0.244, 0.245, 0.375, 0.306, 0.234, 0.239, 0.29]"
50,"[0.191, 0.112, 0.124, 0.097, 0.147, 0.239, 0.226, 0.303, 0.141, 0.249]"
51,"[0.105, 0.112, 0.243, 0.24, 0.216, 0.342, 0.229, 0.235, 0.241, 0.176]"
52,"[0.188, 0.112, 0.099, 0.083, 0.105, 0.223, 0.236, 0.271, 0.116, 0.246]"
