eigenvector_centrality,[0]
0,"[0.088, 0.112, 0.172, 0.081, 0.094, 0.144, 0.208, 0.213, 0.13, 0.103]"
1,"[0.106, 0.085, 0.176, 0.081, 0.103, 0.102, 0.284, 0.113, 0.1, 0.098]"
2,"[0.088, 0.112, 0.142, 0.081, 0.094, 0.108, 0.102, 0.094, 0.1, 0.103]"
3,"[0.106, 0.102, 0.106, 0.117, 0.124, 0.102, 0.162, 0.113, 0.1, 0.146]"
4,"[0.089, 0.188, 0.114, 0.179, 0.103, 0.196, 0.138, 0.124, 0.1, 0.103]"
5,"[0.191, 0.186, 0.161, 0.122, 0.119, 0.118, 0.223, 0.114, 0.203, 0.241]"
6,"[0.179, 0.153, 0.24, 0.197, 0.134, 0.18, 0.165, 0.1, 0.154, 0.114]"
7,"[0.299, 0.224, 0.189, 0.142, 0.204, 0.144, 0.284, 0.117, 0.216, 0.23]"
8,"[0.197, 0.101, 0.242, 0.249, 0.134, 0.229, 0.157, 0.183, 0.177, 0.112]"
9,"[0.438, 0.333, 0.26, 0.151, 0.209, 0.147, 0.293, 0.136, 0.235, 0.253]"
10,"[0.251, 0.188, 0.302, 0.26, 0.275, 0.266, 0.204, 0.266, 0.205, 0.14]"
11,"[0.507, 0.349, 0.264, 0.215, 0.197, 0.183, 0.31, 0.251, 0.249, 0.255]"
12,"[0.3, 0.245, 0.351, 0.262, 0.282, 0.275, 0.192, 0.347, 0.263, 0.172]"
13,"[0.447, 0.329, 0.272, 0.2, 0.175, 0.196, 0.332, 0.374, 0.25, 0.26]"
14,"[0.282, 0.241, 0.32, 0.263, 0.266, 0.285, 0.179, 0.305, 0.253, 0.271]"
15,"[0.296, 0.323, 0.268, 0.241, 0.184, 0.222, 0.327, 0.381, 0.251, 0.264]"
16,"[0.284, 0.222, 0.267, 0.264, 0.254, 0.29, 0.19, 0.302, 0.247, 0.267]"
17,"[0.282, 0.328, 0.264, 0.255, 0.193, 0.21, 0.309, 0.38, 0.255, 0.268]"
18,"[0.285, 0.201, 0.235, 0.267, 0.276, 0.293, 0.236, 0.3, 0.258, 0.248]"
19,"[0.279, 0.318, 0.266, 0.225, 0.199, 0.186, 0.307, 0.373, 0.253, 0.266]"
20,"[0.289, 0.193, 0.277, 0.28, 0.285, 0.291, 0.297, 0.304, 0.252, 0.269]"
21,"[0.3, 0.301, 0.267, 0.205, 0.211, 0.183, 0.306, 0.369, 0.254, 0.264]"
22,"[0.292, 0.196, 0.317, 0.295, 0.295, 0.284, 0.283, 0.315, 0.24, 0.277]"
23,"[0.316, 0.279, 0.273, 0.215, 0.218, 0.242, 0.306, 0.379, 0.259, 0.263]"
24,"[0.294, 0.303, 0.329, 0.295, 0.3, 0.276, 0.234, 0.391, 0.234, 0.272]"
25,"[0.448, 0.284, 0.272, 0.24, 0.272, 0.243, 0.313, 0.368, 0.253, 0.27]"
26,"[0.515, 0.404, 0.471, 0.255, 0.356, 0.274, 0.224, 0.304, 0.488, 0.282]"
27,"[0.417, 0.335, 0.305, 0.364, 0.305, 0.279, 0.343, 0.404, 0.345, 0.278]"
28,"[0.571, 0.438, 0.413, 0.298, 0.338, 0.319, 0.278, 0.406, 0.435, 0.301]"
29,"[0.422, 0.333, 0.327, 0.366, 0.331, 0.252, 0.331, 0.428, 0.332, 0.332]"
30,"[0.556, 0.39, 0.376, 0.291, 0.324, 0.298, 0.337, 0.36, 0.415, 0.257]"
31,"[0.361, 0.355, 0.427, 0.315, 0.246, 0.238, 0.376, 0.385, 0.405, 0.339]"
32,"[0.536, 0.233, 0.267, 0.411, 0.295, 0.431, 0.207, 0.239, 0.348, 0.214]"
33,"[0.355, 0.365, 0.501, 0.228, 0.222, 0.165, 0.381, 0.298, 0.533, 0.474]"
34,"[0.512, 0.238, 0.243, 0.47, 0.247, 0.519, 0.154, 0.208, 0.329, 0.138]"
35,"[0.336, 0.46, 0.448, 0.224, 0.191, 0.125, 0.387, 0.225, 0.522, 0.511]"
36,"[0.487, 0.247, 0.241, 0.438, 0.209, 0.531, 0.179, 0.231, 0.298, 0.16]"
37,"[0.325, 0.469, 0.4, 0.232, 0.172, 0.128, 0.482, 0.211, 0.468, 0.491]"
38,"[0.493, 0.229, 0.241, 0.357, 0.152, 0.487, 0.25, 0.235, 0.245, 0.217]"
39,"[0.32, 0.395, 0.374, 0.239, 0.219, 0.19, 0.412, 0.224, 0.377, 0.404]"
40,"[0.521, 0.222, 0.233, 0.337, 0.149, 0.295, 0.248, 0.241, 0.227, 0.237]"
41,"[0.313, 0.342, 0.367, 0.23, 0.241, 0.21, 0.267, 0.215, 0.306, 0.287]"
42,"[0.546, 0.222, 0.226, 0.307, 0.184, 0.194, 0.232, 0.234, 0.227, 0.238]"
43,"[0.302, 0.311, 0.348, 0.219, 0.26, 0.176, 0.246, 0.197, 0.281, 0.278]"
44,"[0.561, 0.194, 0.209, 0.302, 0.189, 0.235, 0.216, 0.215, 0.204, 0.219]"
45,"[0.28, 0.316, 0.352, 0.201, 0.242, 0.154, 0.261, 0.187, 0.272, 0.268]"
46,"[0.555, 0.197, 0.206, 0.288, 0.214, 0.25, 0.195, 0.201, 0.211, 0.213]"
47,"[0.255, 0.319, 0.35, 0.191, 0.213, 0.16, 0.289, 0.182, 0.28, 0.268]"
48,"[0.563, 0.173, 0.205, 0.263, 0.289, 0.267, 0.194, 0.189, 0.195, 0.207]"
49,"[0.252, 0.325, 0.34, 0.179, 0.178, 0.145, 0.295, 0.245, 0.279, 0.266]"
50,"[0.578, 0.145, 0.18, 0.252, 0.315, 0.269, 0.159, 0.148, 0.181, 0.194]"
51,"[0.263, 0.3, 0.339, 0.176, 0.169, 0.138, 0.294, 0.299, 0.277, 0.262]"
52,"[0.552, 0.139, 0.18, 0.237, 0.327, 0.264, 0.145, 0.151, 0.182, 0.172]"
53,"[0.252, 0.286, 0.332, 0.181, 0.178, 0.134, 0.275, 0.316, 0.276, 0.255]"
54,"[0.507, 0.146, 0.194, 0.225, 0.33, 0.248, 0.152, 0.169, 0.186, 0.176]"
55,"[0.26, 0.295, 0.331, 0.202, 0.189, 0.142, 0.267, 0.306, 0.27, 0.249]"
56,"[0.41, 0.153, 0.201, 0.232, 0.332, 0.247, 0.171, 0.177, 0.188, 0.194]"
57,"[0.237, 0.297, 0.32, 0.223, 0.219, 0.149, 0.263, 0.301, 0.269, 0.244]"
58,"[0.383, 0.167, 0.209, 0.243, 0.334, 0.261, 0.181, 0.19, 0.194, 0.208]"
59,"[0.467, 0.299, 0.31, 0.212, 0.218, 0.156, 0.263, 0.297, 0.261, 0.245]"
60,"[0.234, 0.177, 0.21, 0.285, 0.34, 0.265, 0.187, 0.198, 0.195, 0.216]"
61,"[0.585, 0.29, 0.3, 0.214, 0.215, 0.156, 0.268, 0.301, 0.26, 0.25]"
62,"[0.239, 0.192, 0.219, 0.255, 0.335, 0.247, 0.179, 0.204, 0.206, 0.21]"
63,"[0.577, 0.276, 0.297, 0.221, 0.222, 0.164, 0.259, 0.306, 0.264, 0.241]"
64,"[0.217, 0.203, 0.218, 0.239, 0.333, 0.237, 0.2, 0.205, 0.211, 0.216]"
65,"[0.556, 0.235, 0.289, 0.224, 0.232, 0.187, 0.24, 0.297, 0.268, 0.225]"
66,"[0.194, 0.207, 0.215, 0.246, 0.331, 0.228, 0.213, 0.21, 0.219, 0.217]"
67,"[0.526, 0.208, 0.291, 0.223, 0.228, 0.204, 0.234, 0.295, 0.254, 0.219]"
68,"[0.18, 0.209, 0.202, 0.251, 0.332, 0.224, 0.214, 0.191, 0.201, 0.218]"
69,"[0.501, 0.201, 0.28, 0.225, 0.24, 0.214, 0.231, 0.283, 0.258, 0.218]"
