eigenvector_centrality,[3]
0,"[0.102, 0.112, 0.094, 0.097, 0.1, 0.146, 0.15, 0.089, 0.103, 0.12]"
1,"[0.106, 0.099, 0.108, 0.097, 0.103, 0.181, 0.089, 0.104, 0.103, 0.214]"
2,"[0.095, 0.112, 0.198, 0.148, 0.1, 0.108, 0.095, 0.098, 0.103, 0.12]"
3,"[0.106, 0.124, 0.108, 0.097, 0.149, 0.108, 0.089, 0.183, 0.103, 0.187]"
4,"[0.169, 0.202, 0.123, 0.205, 0.1, 0.201, 0.16, 0.098, 0.213, 0.212]"
5,"[0.422, 0.115, 0.25, 0.233, 0.106, 0.136, 0.089, 0.377, 0.312, 0.266]"
6,"[0.171, 0.311, 0.306, 0.307, 0.23, 0.367, 0.287, 0.192, 0.322, 0.184]"
7,"[0.364, 0.339, 0.435, 0.357, 0.351, 0.256, 0.343, 0.395, 0.412, 0.485]"
8,"[0.375, 0.455, 0.496, 0.509, 0.329, 0.401, 0.43, 0.235, 0.439, 0.436]"
9,"[0.417, 0.456, 0.503, 0.448, 0.44, 0.243, 0.368, 0.32, 0.505, 0.459]"
10,"[0.22, 0.411, 0.414, 0.448, 0.257, 0.289, 0.438, 0.155, 0.404, 0.346]"
11,"[0.308, 0.359, 0.366, 0.309, 0.4, 0.168, 0.198, 0.275, 0.353, 0.326]"
12,"[0.101, 0.337, 0.338, 0.413, 0.175, 0.3, 0.327, 0.154, 0.38, 0.26]"
13,"[0.308, 0.266, 0.261, 0.337, 0.318, 0.204, 0.12, 0.281, 0.323, 0.308]"
14,"[0.114, 0.29, 0.309, 0.444, 0.109, 0.332, 0.297, 0.199, 0.352, 0.239]"
15,"[0.316, 0.242, 0.207, 0.395, 0.304, 0.19, 0.128, 0.285, 0.359, 0.342]"
16,"[0.15, 0.308, 0.319, 0.468, 0.114, 0.364, 0.297, 0.212, 0.367, 0.261]"
17,"[0.328, 0.234, 0.199, 0.377, 0.302, 0.197, 0.158, 0.301, 0.344, 0.364]"
18,"[0.233, 0.341, 0.329, 0.476, 0.179, 0.373, 0.315, 0.19, 0.368, 0.254]"
19,"[0.37, 0.245, 0.204, 0.351, 0.351, 0.198, 0.22, 0.331, 0.339, 0.373]"
20,"[0.223, 0.34, 0.335, 0.46, 0.22, 0.376, 0.362, 0.201, 0.364, 0.258]"
21,"[0.339, 0.227, 0.239, 0.319, 0.326, 0.202, 0.243, 0.363, 0.345, 0.378]"
22,"[0.227, 0.307, 0.341, 0.449, 0.239, 0.378, 0.332, 0.233, 0.361, 0.273]"
23,"[0.314, 0.228, 0.271, 0.314, 0.292, 0.212, 0.265, 0.396, 0.356, 0.364]"
24,"[0.231, 0.31, 0.345, 0.43, 0.228, 0.4, 0.307, 0.25, 0.364, 0.328]"
25,"[0.311, 0.238, 0.308, 0.571, 0.288, 0.225, 0.229, 0.365, 0.365, 0.364]"
26,"[0.246, 0.301, 0.345, 0.58, 0.255, 0.424, 0.31, 0.26, 0.365, 0.399]"
27,"[0.304, 0.235, 0.302, 0.538, 0.302, 0.252, 0.21, 0.351, 0.395, 0.457]"
28,"[0.241, 0.313, 0.362, 0.365, 0.251, 0.407, 0.311, 0.275, 0.374, 0.43]"
29,"[0.306, 0.265, 0.402, 0.528, 0.309, 0.297, 0.217, 0.351, 0.384, 0.434]"
30,"[0.258, 0.315, 0.399, 0.307, 0.265, 0.378, 0.316, 0.286, 0.323, 0.396]"
31,"[0.312, 0.297, 0.405, 0.453, 0.332, 0.328, 0.254, 0.347, 0.389, 0.468]"
32,"[0.248, 0.313, 0.461, 0.259, 0.291, 0.362, 0.315, 0.293, 0.305, 0.314]"
33,"[0.311, 0.309, 0.357, 0.474, 0.336, 0.293, 0.269, 0.341, 0.379, 0.451]"
34,"[0.23, 0.308, 0.463, 0.25, 0.324, 0.348, 0.308, 0.241, 0.291, 0.259]"
35,"[0.303, 0.316, 0.286, 0.464, 0.325, 0.296, 0.249, 0.328, 0.349, 0.436]"
36,"[0.147, 0.297, 0.428, 0.242, 0.343, 0.345, 0.297, 0.239, 0.298, 0.221]"
37,"[0.304, 0.354, 0.219, 0.491, 0.306, 0.273, 0.209, 0.321, 0.326, 0.419]"
38,"[0.1, 0.296, 0.386, 0.207, 0.298, 0.339, 0.304, 0.241, 0.298, 0.209]"
39,"[0.308, 0.312, 0.193, 0.426, 0.319, 0.245, 0.133, 0.314, 0.283, 0.359]"
40,"[0.091, 0.322, 0.334, 0.16, 0.204, 0.343, 0.336, 0.208, 0.309, 0.204]"
41,"[0.301, 0.251, 0.187, 0.367, 0.339, 0.219, 0.116, 0.317, 0.247, 0.334]"
42,"[0.095, 0.34, 0.3, 0.083, 0.188, 0.325, 0.337, 0.168, 0.338, 0.212]"
43,"[0.286, 0.185, 0.186, 0.272, 0.313, 0.19, 0.136, 0.303, 0.247, 0.317]"
44,"[0.123, 0.321, 0.295, 0.085, 0.187, 0.289, 0.317, 0.179, 0.332, 0.231]"
45,"[0.285, 0.184, 0.186, 0.284, 0.308, 0.208, 0.165, 0.276, 0.245, 0.356]"
46,"[0.156, 0.295, 0.3, 0.1, 0.2, 0.285, 0.301, 0.197, 0.28, 0.235]"
47,"[0.282, 0.193, 0.187, 0.19, 0.311, 0.214, 0.189, 0.269, 0.214, 0.377]"
48,"[0.174, 0.285, 0.318, 0.171, 0.223, 0.281, 0.295, 0.203, 0.271, 0.236]"
49,"[0.284, 0.195, 0.186, 0.146, 0.314, 0.214, 0.206, 0.27, 0.212, 0.388]"
50,"[0.187, 0.293, 0.336, 0.209, 0.207, 0.285, 0.296, 0.205, 0.274, 0.221]"
51,"[0.291, 0.193, 0.186, 0.101, 0.325, 0.214, 0.208, 0.275, 0.208, 0.39]"
52,"[0.188, 0.31, 0.344, 0.279, 0.196, 0.301, 0.302, 0.205, 0.3, 0.214]"
53,"[0.305, 0.191, 0.184, 0.081, 0.35, 0.214, 0.207, 0.305, 0.205, 0.391]"
54,"[0.189, 0.342, 0.351, 0.31, 0.188, 0.317, 0.333, 0.205, 0.343, 0.215]"
55,"[0.328, 0.187, 0.184, 0.081, 0.364, 0.214, 0.207, 0.31, 0.204, 0.396]"
56,"[0.188, 0.347, 0.344, 0.31, 0.186, 0.318, 0.348, 0.203, 0.345, 0.215]"
57,"[0.333, 0.187, 0.184, 0.081, 0.363, 0.214, 0.205, 0.309, 0.204, 0.4]"
58,"[0.187, 0.336, 0.345, 0.272, 0.185, 0.32, 0.346, 0.203, 0.334, 0.215]"
59,"[0.331, 0.186, 0.183, 0.109, 0.364, 0.211, 0.205, 0.309, 0.201, 0.397]"
60,"[0.187, 0.337, 0.349, 0.107, 0.183, 0.322, 0.347, 0.203, 0.336, 0.198]"
61,"[0.33, 0.187, 0.181, 0.201, 0.369, 0.211, 0.204, 0.308, 0.201, 0.383]"
62,"[0.187, 0.339, 0.341, 0.112, 0.181, 0.327, 0.351, 0.202, 0.329, 0.192]"
63,"[0.332, 0.185, 0.182, 0.328, 0.373, 0.211, 0.204, 0.305, 0.201, 0.376]"
64,"[0.187, 0.339, 0.348, 0.116, 0.18, 0.327, 0.353, 0.203, 0.32, 0.19]"
65,"[0.332, 0.185, 0.182, 0.352, 0.37, 0.211, 0.204, 0.306, 0.201, 0.367]"
66,"[0.187, 0.341, 0.355, 0.118, 0.18, 0.329, 0.351, 0.202, 0.32, 0.184]"
67,"[0.332, 0.185, 0.18, 0.339, 0.37, 0.211, 0.204, 0.307, 0.201, 0.363]"
68,"[0.188, 0.335, 0.35, 0.113, 0.18, 0.327, 0.352, 0.202, 0.315, 0.18]"
69,"[0.335, 0.185, 0.18, 0.319, 0.365, 0.211, 0.204, 0.302, 0.201, 0.366]"
70,"[0.188, 0.332, 0.34, 0.106, 0.18, 0.325, 0.35, 0.201, 0.307, 0.184]"
71,"[0.329, 0.185, 0.181, 0.266, 0.364, 0.211, 0.204, 0.303, 0.201, 0.367]"
72,"[0.188, 0.325, 0.34, 0.171, 0.184, 0.323, 0.351, 0.201, 0.303, 0.189]"
73,"[0.323, 0.185, 0.18, 0.127, 0.363, 0.212, 0.204, 0.299, 0.201, 0.378]"
74,"[0.188, 0.329, 0.341, 0.305, 0.188, 0.321, 0.349, 0.201, 0.284, 0.206]"
75,"[0.325, 0.185, 0.181, 0.124, 0.358, 0.215, 0.204, 0.298, 0.202, 0.386]"
76,"[0.188, 0.325, 0.339, 0.303, 0.187, 0.315, 0.347, 0.201, 0.277, 0.208]"
77,"[0.321, 0.186, 0.181, 0.117, 0.349, 0.214, 0.204, 0.294, 0.2, 0.382]"
78,"[0.188, 0.314, 0.332, 0.311, 0.187, 0.307, 0.34, 0.201, 0.266, 0.213]"
79,"[0.314, 0.186, 0.18, 0.104, 0.347, 0.214, 0.204, 0.286, 0.203, 0.37]"
80,"[0.188, 0.307, 0.335, 0.279, 0.187, 0.299, 0.336, 0.2, 0.262, 0.21]"
81,"[0.31, 0.186, 0.179, 0.108, 0.342, 0.214, 0.204, 0.286, 0.203, 0.371]"
82,"[0.189, 0.303, 0.326, 0.208, 0.187, 0.3, 0.327, 0.2, 0.261, 0.211]"
83,"[0.308, 0.188, 0.18, 0.175, 0.339, 0.214, 0.204, 0.285, 0.203, 0.363]"
84,"[0.191, 0.285, 0.307, 0.167, 0.188, 0.305, 0.322, 0.2, 0.264, 0.209]"
85,"[0.291, 0.187, 0.181, 0.194, 0.334, 0.216, 0.205, 0.27, 0.204, 0.348]"
86,"[0.191, 0.275, 0.289, 0.134, 0.188, 0.296, 0.318, 0.199, 0.26, 0.208]"
87,"[0.272, 0.188, 0.18, 0.292, 0.33, 0.217, 0.205, 0.263, 0.203, 0.346]"
88,"[0.191, 0.27, 0.292, 0.123, 0.188, 0.285, 0.311, 0.2, 0.259, 0.212]"
89,"[0.258, 0.188, 0.181, 0.362, 0.316, 0.217, 0.205, 0.256, 0.203, 0.339]"
90,"[0.192, 0.284, 0.301, 0.135, 0.189, 0.273, 0.297, 0.201, 0.252, 0.213]"
91,"[0.255, 0.188, 0.18, 0.216, 0.304, 0.217, 0.205, 0.254, 0.203, 0.321]"
92,"[0.192, 0.29, 0.323, 0.198, 0.194, 0.259, 0.292, 0.201, 0.256, 0.216]"
93,"[0.248, 0.188, 0.181, 0.197, 0.309, 0.218, 0.205, 0.256, 0.205, 0.367]"
94,"[0.193, 0.286, 0.324, 0.219, 0.194, 0.267, 0.291, 0.2, 0.256, 0.219]"
95,"[0.248, 0.188, 0.181, 0.187, 0.3, 0.217, 0.203, 0.257, 0.205, 0.36]"
96,"[0.193, 0.29, 0.328, 0.245, 0.195, 0.263, 0.288, 0.2, 0.257, 0.216]"
97,"[0.25, 0.188, 0.183, 0.178, 0.305, 0.217, 0.204, 0.255, 0.205, 0.359]"
98,"[0.193, 0.287, 0.324, 0.273, 0.195, 0.268, 0.284, 0.2, 0.26, 0.216]"
99,"[0.247, 0.188, 0.184, 0.194, 0.308, 0.217, 0.205, 0.25, 0.208, 0.355]"
