eigenvector_centrality,[0]
0,"[0.157, 0.086, 0.2, 0.097, 0.197, 0.086, 0.102, 0.299, 0.095, 0.195]"
1,"[0.104, 0.107, 0.145, 0.097, 0.11, 0.119, 0.119, 0.102, 0.113, 0.12]"
2,"[0.095, 0.086, 0.109, 0.097, 0.113, 0.11, 0.102, 0.122, 0.11, 0.11]"
3,"[0.104, 0.11, 0.108, 0.101, 0.11, 0.093, 0.116, 0.102, 0.144, 0.12]"
4,"[0.111, 0.209, 0.214, 0.105, 0.094, 0.092, 0.103, 0.104, 0.093, 0.105]"
5,"[0.201, 0.107, 0.19, 0.101, 0.164, 0.092, 0.102, 0.165, 0.167, 0.204]"
6,"[0.103, 0.246, 0.191, 0.213, 0.101, 0.232, 0.226, 0.256, 0.201, 0.102]"
7,"[0.233, 0.113, 0.111, 0.23, 0.317, 0.377, 0.29, 0.337, 0.348, 0.272]"
8,"[0.103, 0.245, 0.26, 0.238, 0.184, 0.462, 0.374, 0.214, 0.192, 0.127]"
9,"[0.215, 0.147, 0.124, 0.118, 0.339, 0.436, 0.162, 0.262, 0.27, 0.25]"
10,"[0.119, 0.285, 0.255, 0.319, 0.101, 0.347, 0.302, 0.106, 0.125, 0.117]"
11,"[0.291, 0.153, 0.159, 0.097, 0.283, 0.253, 0.154, 0.282, 0.277, 0.259]"
12,"[0.086, 0.296, 0.274, 0.267, 0.083, 0.335, 0.312, 0.104, 0.114, 0.104]"
13,"[0.286, 0.12, 0.164, 0.097, 0.284, 0.201, 0.218, 0.291, 0.281, 0.263]"
14,"[0.081, 0.276, 0.267, 0.266, 0.083, 0.318, 0.322, 0.117, 0.13, 0.103]"
15,"[0.279, 0.153, 0.217, 0.127, 0.274, 0.189, 0.247, 0.344, 0.313, 0.257]"
16,"[0.107, 0.273, 0.265, 0.26, 0.094, 0.371, 0.336, 0.174, 0.193, 0.161]"
17,"[0.278, 0.18, 0.229, 0.177, 0.268, 0.174, 0.263, 0.321, 0.308, 0.256]"
18,"[0.152, 0.272, 0.27, 0.253, 0.161, 0.399, 0.336, 0.171, 0.188, 0.205]"
19,"[0.278, 0.194, 0.226, 0.191, 0.27, 0.188, 0.232, 0.311, 0.291, 0.257]"
20,"[0.157, 0.275, 0.299, 0.257, 0.185, 0.399, 0.348, 0.155, 0.184, 0.217]"
21,"[0.277, 0.208, 0.224, 0.193, 0.274, 0.214, 0.188, 0.332, 0.328, 0.26]"
22,"[0.16, 0.291, 0.328, 0.278, 0.192, 0.398, 0.364, 0.136, 0.146, 0.217]"
23,"[0.281, 0.212, 0.227, 0.195, 0.29, 0.278, 0.178, 0.367, 0.349, 0.274]"
24,"[0.158, 0.313, 0.331, 0.308, 0.197, 0.398, 0.379, 0.13, 0.148, 0.22]"
25,"[0.276, 0.22, 0.237, 0.19, 0.304, 0.332, 0.19, 0.385, 0.358, 0.283]"
26,"[0.491, 0.415, 0.538, 0.37, 0.212, 0.404, 0.374, 0.176, 0.19, 0.228]"
27,"[0.404, 0.253, 0.414, 0.282, 0.319, 0.334, 0.199, 0.391, 0.369, 0.331]"
28,"[0.443, 0.348, 0.332, 0.364, 0.291, 0.412, 0.369, 0.281, 0.298, 0.285]"
29,"[0.449, 0.426, 0.234, 0.443, 0.296, 0.357, 0.265, 0.392, 0.359, 0.292]"
30,"[0.358, 0.305, 0.253, 0.333, 0.28, 0.404, 0.334, 0.345, 0.335, 0.278]"
31,"[0.442, 0.462, 0.213, 0.33, 0.288, 0.335, 0.362, 0.361, 0.336, 0.269]"
32,"[0.368, 0.268, 0.192, 0.269, 0.41, 0.35, 0.325, 0.333, 0.294, 0.406]"
33,"[0.467, 0.427, 0.185, 0.335, 0.274, 0.304, 0.405, 0.323, 0.293, 0.253]"
34,"[0.367, 0.26, 0.183, 0.249, 0.452, 0.3, 0.303, 0.323, 0.279, 0.393]"
35,"[0.488, 0.373, 0.182, 0.315, 0.264, 0.292, 0.358, 0.285, 0.259, 0.233]"
36,"[0.382, 0.243, 0.181, 0.236, 0.401, 0.275, 0.283, 0.301, 0.269, 0.353]"
37,"[0.47, 0.289, 0.18, 0.281, 0.256, 0.276, 0.3, 0.277, 0.239, 0.208]"
38,"[0.404, 0.217, 0.182, 0.214, 0.305, 0.262, 0.271, 0.279, 0.246, 0.243]"
39,"[0.467, 0.234, 0.18, 0.226, 0.247, 0.252, 0.282, 0.257, 0.223, 0.17]"
40,"[0.391, 0.203, 0.184, 0.197, 0.258, 0.242, 0.263, 0.249, 0.219, 0.202]"
41,"[0.481, 0.207, 0.18, 0.206, 0.245, 0.228, 0.239, 0.23, 0.2, 0.111]"
42,"[0.352, 0.185, 0.19, 0.182, 0.227, 0.195, 0.233, 0.242, 0.194, 0.178]"
43,"[0.51, 0.195, 0.184, 0.192, 0.224, 0.218, 0.151, 0.16, 0.14, 0.103]"
44,"[0.329, 0.186, 0.206, 0.162, 0.198, 0.117, 0.219, 0.235, 0.186, 0.165]"
45,"[0.489, 0.167, 0.178, 0.189, 0.212, 0.203, 0.099, 0.119, 0.089, 0.101]"
46,"[0.333, 0.189, 0.21, 0.145, 0.181, 0.107, 0.208, 0.223, 0.178, 0.165]"
47,"[0.47, 0.135, 0.185, 0.187, 0.201, 0.197, 0.094, 0.119, 0.088, 0.105]"
48,"[0.336, 0.178, 0.225, 0.104, 0.183, 0.107, 0.198, 0.222, 0.178, 0.162]"
49,"[0.486, 0.104, 0.191, 0.187, 0.174, 0.197, 0.094, 0.119, 0.088, 0.1]"
50,"[0.336, 0.131, 0.225, 0.097, 0.191, 0.107, 0.205, 0.223, 0.178, 0.167]"
51,"[0.494, 0.094, 0.199, 0.187, 0.104, 0.202, 0.094, 0.119, 0.088, 0.1]"
52,"[0.369, 0.097, 0.239, 0.097, 0.192, 0.107, 0.211, 0.227, 0.184, 0.169]"
53,"[0.428, 0.093, 0.2, 0.186, 0.104, 0.213, 0.094, 0.119, 0.088, 0.1]"
54,"[0.375, 0.097, 0.231, 0.097, 0.193, 0.107, 0.235, 0.24, 0.205, 0.169]"
55,"[0.411, 0.094, 0.2, 0.184, 0.104, 0.232, 0.094, 0.119, 0.088, 0.1]"
56,"[0.372, 0.092, 0.223, 0.097, 0.188, 0.107, 0.231, 0.254, 0.221, 0.162]"
57,"[0.492, 0.091, 0.203, 0.167, 0.104, 0.238, 0.094, 0.119, 0.088, 0.1]"
58,"[0.364, 0.091, 0.217, 0.097, 0.165, 0.107, 0.191, 0.242, 0.205, 0.147]"
59,"[0.498, 0.091, 0.222, 0.136, 0.104, 0.214, 0.094, 0.119, 0.088, 0.1]"
60,"[0.377, 0.091, 0.22, 0.097, 0.108, 0.107, 0.095, 0.202, 0.157, 0.1]"
61,"[0.464, 0.091, 0.212, 0.097, 0.104, 0.162, 0.094, 0.119, 0.088, 0.1]"
