eigenvector_centrality,[0]
0,"[0.08, 0.109, 0.096, 0.163, 0.1, 0.086, 0.109, 0.098, 0.098, 0.091]"
1,"[0.102, 0.109, 0.096, 0.097, 0.083, 0.086, 0.109, 0.104, 0.092, 0.103]"
2,"[0.08, 0.109, 0.116, 0.122, 0.083, 0.086, 0.109, 0.098, 0.113, 0.091]"
3,"[0.102, 0.109, 0.096, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
4,"[0.08, 0.109, 0.116, 0.122, 0.083, 0.086, 0.138, 0.138, 0.113, 0.091]"
5,"[0.102, 0.109, 0.129, 0.097, 0.083, 0.086, 0.163, 0.104, 0.13, 0.103]"
6,"[0.08, 0.118, 0.116, 0.195, 0.152, 0.122, 0.174, 0.113, 0.113, 0.116]"
7,"[0.175, 0.263, 0.116, 0.097, 0.089, 0.086, 0.218, 0.104, 0.103, 0.103]"
8,"[0.158, 0.189, 0.116, 0.191, 0.211, 0.119, 0.221, 0.127, 0.113, 0.18]"
9,"[0.24, 0.351, 0.206, 0.154, 0.092, 0.086, 0.211, 0.104, 0.251, 0.16]"
10,"[0.276, 0.207, 0.172, 0.277, 0.34, 0.324, 0.325, 0.308, 0.113, 0.304]"
11,"[0.36, 0.368, 0.315, 0.279, 0.197, 0.15, 0.277, 0.192, 0.331, 0.29]"
12,"[0.315, 0.28, 0.267, 0.385, 0.38, 0.343, 0.408, 0.35, 0.238, 0.405]"
13,"[0.364, 0.388, 0.321, 0.292, 0.288, 0.237, 0.309, 0.244, 0.366, 0.326]"
14,"[0.298, 0.306, 0.299, 0.401, 0.368, 0.358, 0.425, 0.349, 0.294, 0.402]"
15,"[0.351, 0.425, 0.31, 0.277, 0.32, 0.302, 0.331, 0.256, 0.35, 0.307]"
16,"[0.248, 0.286, 0.324, 0.367, 0.383, 0.337, 0.364, 0.33, 0.337, 0.347]"
17,"[0.337, 0.386, 0.27, 0.274, 0.287, 0.295, 0.333, 0.254, 0.297, 0.299]"
18,"[0.221, 0.206, 0.287, 0.325, 0.378, 0.34, 0.382, 0.261, 0.334, 0.3]"
19,"[0.334, 0.327, 0.296, 0.276, 0.228, 0.22, 0.312, 0.255, 0.311, 0.3]"
20,"[0.27, 0.175, 0.227, 0.308, 0.317, 0.3, 0.385, 0.239, 0.26, 0.287]"
21,"[0.346, 0.303, 0.29, 0.266, 0.209, 0.204, 0.269, 0.246, 0.315, 0.283]"
22,"[0.326, 0.176, 0.203, 0.351, 0.29, 0.29, 0.345, 0.31, 0.212, 0.36]"
23,"[0.357, 0.296, 0.279, 0.259, 0.209, 0.202, 0.289, 0.207, 0.278, 0.278]"
24,"[0.385, 0.207, 0.203, 0.391, 0.284, 0.296, 0.322, 0.308, 0.211, 0.366]"
25,"[0.485, 0.29, 0.272, 0.344, 0.271, 0.238, 0.361, 0.205, 0.269, 0.361]"
26,"[0.527, 0.242, 0.191, 0.442, 0.279, 0.293, 0.381, 0.329, 0.24, 0.393]"
27,"[0.487, 0.293, 0.269, 0.263, 0.254, 0.236, 0.26, 0.198, 0.265, 0.3]"
28,"[0.477, 0.239, 0.218, 0.423, 0.277, 0.282, 0.381, 0.322, 0.232, 0.401]"
29,"[0.492, 0.308, 0.275, 0.235, 0.251, 0.226, 0.232, 0.236, 0.264, 0.248]"
30,"[0.451, 0.228, 0.225, 0.447, 0.293, 0.286, 0.413, 0.332, 0.252, 0.449]"
