eigenvector_centrality,"[1, 0]"
0,"[0.088, 0.099, 0.119, 0.176, 0.1, 0.105, 0.248, 0.198, 0.099, 0.102]"
1,"[0.102, 0.085, 0.117, 0.122, 0.104, 0.107, 0.093, 0.14, 0.098, 0.091]"
2,"[0.116, 0.099, 0.096, 0.124, 0.094, 0.105, 0.089, 0.124, 0.119, 0.101]"
3,"[0.104, 0.236, 0.134, 0.122, 0.104, 0.281, 0.089, 0.187, 0.098, 0.091]"
4,"[0.145, 0.104, 0.187, 0.191, 0.177, 0.162, 0.187, 0.251, 0.106, 0.199]"
5,"[0.231, 0.199, 0.162, 0.203, 0.136, 0.187, 0.154, 0.181, 0.201, 0.173]"
6,"[0.244, 0.263, 0.362, 0.2, 0.17, 0.188, 0.219, 0.234, 0.317, 0.235]"
7,"[0.4, 0.212, 0.203, 0.319, 0.28, 0.415, 0.477, 0.187, 0.163, 0.176]"
8,"[0.334, 0.387, 0.354, 0.324, 0.173, 0.15, 0.239, 0.342, 0.271, 0.344]"
9,"[0.419, 0.191, 0.208, 0.26, 0.339, 0.289, 0.249, 0.162, 0.14, 0.178]"
10,"[0.262, 0.328, 0.249, 0.284, 0.163, 0.12, 0.163, 0.383, 0.249, 0.34]"
11,"[0.314, 0.146, 0.161, 0.345, 0.351, 0.332, 0.263, 0.149, 0.129, 0.141]"
12,"[0.256, 0.287, 0.273, 0.404, 0.259, 0.118, 0.143, 0.371, 0.278, 0.425]"
13,"[0.327, 0.115, 0.148, 0.343, 0.349, 0.36, 0.296, 0.24, 0.12, 0.225]"
14,"[0.235, 0.306, 0.279, 0.424, 0.307, 0.128, 0.137, 0.343, 0.31, 0.47]"
15,"[0.337, 0.172, 0.151, 0.382, 0.404, 0.362, 0.295, 0.257, 0.119, 0.312]"
16,"[0.236, 0.295, 0.277, 0.425, 0.304, 0.154, 0.178, 0.324, 0.301, 0.437]"
17,"[0.317, 0.18, 0.229, 0.417, 0.402, 0.359, 0.293, 0.232, 0.131, 0.318]"
18,"[0.253, 0.294, 0.275, 0.429, 0.308, 0.203, 0.188, 0.316, 0.288, 0.386]"
19,"[0.315, 0.152, 0.244, 0.41, 0.382, 0.378, 0.292, 0.238, 0.198, 0.313]"
20,"[0.235, 0.306, 0.273, 0.417, 0.315, 0.223, 0.19, 0.342, 0.28, 0.38]"
21,"[0.315, 0.17, 0.25, 0.396, 0.383, 0.403, 0.294, 0.257, 0.209, 0.304]"
22,"[0.238, 0.332, 0.277, 0.436, 0.365, 0.26, 0.187, 0.368, 0.278, 0.409]"
23,"[0.327, 0.193, 0.225, 0.401, 0.387, 0.426, 0.291, 0.284, 0.231, 0.293]"
24,"[0.237, 0.354, 0.28, 0.412, 0.433, 0.312, 0.187, 0.38, 0.286, 0.422]"
25,"[0.456, 0.434, 0.228, 0.412, 0.383, 0.439, 0.292, 0.335, 0.243, 0.302]"
26,"[0.565, 0.516, 0.414, 0.542, 0.546, 0.255, 0.325, 0.42, 0.299, 0.424]"
27,"[0.499, 0.494, 0.405, 0.505, 0.413, 0.383, 0.332, 0.451, 0.307, 0.268]"
28,"[0.461, 0.401, 0.344, 0.339, 0.35, 0.33, 0.374, 0.446, 0.336, 0.354]"
29,"[0.477, 0.527, 0.429, 0.51, 0.468, 0.374, 0.343, 0.345, 0.302, 0.389]"
30,"[0.462, 0.432, 0.327, 0.296, 0.321, 0.276, 0.384, 0.425, 0.304, 0.278]"
31,"[0.524, 0.517, 0.419, 0.383, 0.58, 0.35, 0.311, 0.324, 0.28, 0.274]"
32,"[0.474, 0.469, 0.326, 0.303, 0.3, 0.246, 0.304, 0.396, 0.288, 0.19]"
33,"[0.509, 0.487, 0.319, 0.378, 0.439, 0.313, 0.351, 0.298, 0.221, 0.243]"
34,"[0.527, 0.492, 0.376, 0.319, 0.283, 0.173, 0.182, 0.362, 0.3, 0.173]"
35,"[0.498, 0.478, 0.259, 0.371, 0.377, 0.282, 0.386, 0.297, 0.134, 0.202]"
36,"[0.49, 0.462, 0.425, 0.317, 0.284, 0.135, 0.146, 0.326, 0.368, 0.209]"
37,"[0.464, 0.463, 0.252, 0.37, 0.361, 0.31, 0.39, 0.298, 0.14, 0.168]"
38,"[0.484, 0.455, 0.446, 0.327, 0.289, 0.133, 0.144, 0.313, 0.346, 0.249]"
39,"[0.462, 0.401, 0.25, 0.365, 0.353, 0.324, 0.39, 0.302, 0.143, 0.166]"
40,"[0.541, 0.471, 0.412, 0.326, 0.291, 0.132, 0.152, 0.306, 0.354, 0.239]"
41,"[0.486, 0.383, 0.223, 0.353, 0.347, 0.302, 0.365, 0.301, 0.142, 0.166]"
42,"[0.542, 0.469, 0.385, 0.329, 0.286, 0.133, 0.144, 0.314, 0.325, 0.224]"
43,"[0.51, 0.373, 0.199, 0.348, 0.354, 0.286, 0.341, 0.303, 0.139, 0.163]"
44,"[0.445, 0.497, 0.368, 0.327, 0.29, 0.131, 0.136, 0.305, 0.317, 0.206]"
45,"[0.506, 0.356, 0.181, 0.334, 0.359, 0.274, 0.333, 0.303, 0.127, 0.153]"
46,"[0.454, 0.512, 0.372, 0.332, 0.291, 0.132, 0.135, 0.313, 0.311, 0.205]"
47,"[0.496, 0.367, 0.169, 0.335, 0.359, 0.278, 0.329, 0.305, 0.127, 0.151]"
48,"[0.509, 0.488, 0.365, 0.316, 0.286, 0.132, 0.134, 0.308, 0.323, 0.211]"
49,"[0.485, 0.399, 0.174, 0.342, 0.362, 0.291, 0.331, 0.302, 0.131, 0.144]"
50,"[0.483, 0.467, 0.358, 0.301, 0.284, 0.133, 0.136, 0.317, 0.316, 0.213]"
51,"[0.496, 0.411, 0.169, 0.339, 0.366, 0.298, 0.321, 0.304, 0.14, 0.145]"
52,"[0.443, 0.43, 0.353, 0.294, 0.286, 0.133, 0.138, 0.312, 0.312, 0.209]"
53,"[0.492, 0.416, 0.177, 0.336, 0.373, 0.293, 0.304, 0.305, 0.139, 0.152]"
54,"[0.39, 0.406, 0.353, 0.298, 0.288, 0.133, 0.149, 0.321, 0.305, 0.224]"
55,"[0.507, 0.376, 0.18, 0.299, 0.381, 0.284, 0.301, 0.307, 0.141, 0.151]"
56,"[0.362, 0.432, 0.361, 0.312, 0.29, 0.134, 0.159, 0.324, 0.31, 0.224]"
57,"[0.516, 0.355, 0.187, 0.285, 0.38, 0.274, 0.319, 0.31, 0.151, 0.151]"
58,"[0.328, 0.495, 0.367, 0.325, 0.291, 0.134, 0.165, 0.33, 0.313, 0.224]"
59,"[0.509, 0.334, 0.186, 0.284, 0.374, 0.274, 0.325, 0.313, 0.154, 0.15]"
60,"[0.34, 0.499, 0.365, 0.322, 0.301, 0.137, 0.164, 0.327, 0.314, 0.23]"
61,"[0.486, 0.308, 0.19, 0.283, 0.372, 0.279, 0.33, 0.313, 0.152, 0.147]"
62,"[0.397, 0.475, 0.355, 0.326, 0.304, 0.14, 0.168, 0.328, 0.332, 0.238]"
63,"[0.452, 0.247, 0.188, 0.276, 0.369, 0.276, 0.312, 0.323, 0.15, 0.135]"
64,"[0.439, 0.48, 0.354, 0.31, 0.323, 0.144, 0.172, 0.326, 0.327, 0.227]"
65,"[0.387, 0.256, 0.185, 0.259, 0.371, 0.272, 0.306, 0.329, 0.153, 0.134]"
66,"[0.486, 0.416, 0.357, 0.327, 0.333, 0.143, 0.17, 0.339, 0.326, 0.221]"
67,"[0.308, 0.3, 0.182, 0.257, 0.363, 0.26, 0.299, 0.331, 0.153, 0.146]"
68,"[0.478, 0.394, 0.34, 0.282, 0.344, 0.13, 0.167, 0.325, 0.325, 0.196]"
69,"[0.31, 0.328, 0.187, 0.256, 0.349, 0.263, 0.298, 0.327, 0.158, 0.149]"
70,"[0.416, 0.35, 0.336, 0.287, 0.341, 0.12, 0.165, 0.319, 0.313, 0.204]"
71,"[0.341, 0.319, 0.187, 0.253, 0.358, 0.262, 0.286, 0.328, 0.153, 0.152]"
72,"[0.367, 0.303, 0.312, 0.318, 0.349, 0.128, 0.165, 0.32, 0.282, 0.233]"
73,"[0.357, 0.344, 0.178, 0.235, 0.358, 0.25, 0.263, 0.331, 0.153, 0.15]"
74,"[0.399, 0.288, 0.313, 0.36, 0.347, 0.141, 0.169, 0.339, 0.261, 0.247]"
75,"[0.329, 0.378, 0.18, 0.235, 0.361, 0.252, 0.265, 0.337, 0.157, 0.152]"
76,"[0.401, 0.273, 0.316, 0.387, 0.348, 0.151, 0.168, 0.346, 0.269, 0.266]"
77,"[0.246, 0.33, 0.186, 0.236, 0.36, 0.269, 0.268, 0.337, 0.156, 0.156]"
78,"[0.423, 0.263, 0.336, 0.366, 0.355, 0.149, 0.169, 0.346, 0.27, 0.294]"
79,"[0.237, 0.35, 0.194, 0.24, 0.368, 0.265, 0.275, 0.328, 0.158, 0.152]"
80,"[0.486, 0.256, 0.34, 0.35, 0.349, 0.139, 0.175, 0.35, 0.27, 0.299]"
81,"[0.285, 0.383, 0.205, 0.264, 0.36, 0.286, 0.276, 0.309, 0.159, 0.126]"
82,"[0.386, 0.265, 0.332, 0.281, 0.34, 0.108, 0.171, 0.36, 0.285, 0.296]"
83,"[0.441, 0.446, 0.217, 0.281, 0.365, 0.293, 0.277, 0.315, 0.157, 0.116]"
84,"[0.259, 0.266, 0.312, 0.276, 0.33, 0.122, 0.17, 0.379, 0.292, 0.303]"
85,"[0.465, 0.422, 0.228, 0.261, 0.37, 0.276, 0.261, 0.331, 0.16, 0.113]"
86,"[0.241, 0.373, 0.305, 0.287, 0.339, 0.126, 0.175, 0.366, 0.283, 0.306]"
87,"[0.373, 0.31, 0.215, 0.258, 0.344, 0.284, 0.259, 0.339, 0.163, 0.114]"
88,"[0.271, 0.396, 0.291, 0.269, 0.304, 0.124, 0.17, 0.332, 0.292, 0.288]"
89,"[0.388, 0.292, 0.197, 0.237, 0.331, 0.276, 0.253, 0.32, 0.163, 0.112]"
90,"[0.335, 0.393, 0.3, 0.274, 0.307, 0.118, 0.166, 0.324, 0.288, 0.29]"
91,"[0.383, 0.285, 0.197, 0.232, 0.347, 0.28, 0.26, 0.32, 0.16, 0.113]"
92,"[0.368, 0.399, 0.307, 0.308, 0.314, 0.118, 0.162, 0.336, 0.293, 0.283]"
93,"[0.382, 0.28, 0.201, 0.234, 0.361, 0.29, 0.279, 0.329, 0.159, 0.114]"
94,"[0.396, 0.399, 0.337, 0.334, 0.319, 0.119, 0.164, 0.346, 0.313, 0.313]"
95,"[0.375, 0.277, 0.209, 0.24, 0.361, 0.3, 0.305, 0.318, 0.159, 0.114]"
96,"[0.385, 0.402, 0.363, 0.341, 0.319, 0.121, 0.166, 0.364, 0.325, 0.3]"
97,"[0.425, 0.284, 0.209, 0.237, 0.353, 0.306, 0.328, 0.316, 0.159, 0.112]"
98,"[0.395, 0.417, 0.383, 0.356, 0.326, 0.115, 0.162, 0.355, 0.317, 0.297]"
99,"[0.461, 0.298, 0.193, 0.248, 0.353, 0.309, 0.338, 0.324, 0.155, 0.113]"
