eigenvector_centrality,[1]
0,"[0.129, 0.104, 0.106, 0.09, 0.091, 0.154, 0.102, 0.104, 0.098, 0.209]"
1,"[0.105, 0.105, 0.083, 0.09, 0.091, 0.112, 0.114, 0.113, 0.106, 0.103]"
2,"[0.088, 0.104, 0.083, 0.117, 0.091, 0.112, 0.134, 0.092, 0.174, 0.164]"
3,"[0.105, 0.085, 0.114, 0.09, 0.091, 0.112, 0.114, 0.113, 0.106, 0.103]"
4,"[0.088, 0.104, 0.083, 0.117, 0.153, 0.112, 0.113, 0.092, 0.1, 0.201]"
5,"[0.105, 0.085, 0.106, 0.09, 0.091, 0.122, 0.114, 0.113, 0.106, 0.153]"
6,"[0.088, 0.104, 0.083, 0.117, 0.181, 0.204, 0.092, 0.092, 0.1, 0.235]"
7,"[0.105, 0.091, 0.106, 0.09, 0.169, 0.335, 0.114, 0.113, 0.155, 0.349]"
8,"[0.088, 0.113, 0.083, 0.118, 0.304, 0.177, 0.15, 0.092, 0.19, 0.16]"
9,"[0.144, 0.236, 0.205, 0.105, 0.169, 0.364, 0.191, 0.212, 0.207, 0.391]"
10,"[0.21, 0.167, 0.169, 0.231, 0.293, 0.121, 0.215, 0.202, 0.219, 0.127]"
11,"[0.201, 0.23, 0.242, 0.149, 0.132, 0.307, 0.262, 0.22, 0.249, 0.285]"
12,"[0.266, 0.179, 0.198, 0.255, 0.248, 0.129, 0.269, 0.21, 0.267, 0.133]"
13,"[0.207, 0.243, 0.259, 0.183, 0.115, 0.323, 0.259, 0.294, 0.231, 0.276]"
14,"[0.283, 0.167, 0.195, 0.264, 0.244, 0.144, 0.275, 0.207, 0.294, 0.155]"
15,"[0.189, 0.284, 0.255, 0.196, 0.097, 0.324, 0.234, 0.281, 0.218, 0.335]"
16,"[0.258, 0.146, 0.196, 0.247, 0.239, 0.181, 0.248, 0.196, 0.259, 0.192]"
17,"[0.179, 0.263, 0.225, 0.193, 0.107, 0.347, 0.235, 0.253, 0.209, 0.364]"
18,"[0.225, 0.18, 0.193, 0.209, 0.223, 0.262, 0.22, 0.196, 0.216, 0.282]"
19,"[0.184, 0.237, 0.21, 0.19, 0.134, 0.373, 0.262, 0.228, 0.246, 0.369]"
20,"[0.213, 0.249, 0.208, 0.192, 0.214, 0.302, 0.21, 0.196, 0.192, 0.276]"
21,"[0.199, 0.228, 0.207, 0.211, 0.149, 0.309, 0.286, 0.224, 0.306, 0.312]"
22,"[0.209, 0.279, 0.204, 0.19, 0.219, 0.296, 0.202, 0.234, 0.188, 0.272]"
23,"[0.229, 0.229, 0.207, 0.249, 0.156, 0.331, 0.234, 0.223, 0.276, 0.311]"
24,"[0.211, 0.216, 0.186, 0.191, 0.217, 0.312, 0.204, 0.236, 0.189, 0.305]"
25,"[0.167, 0.308, 0.207, 0.207, 0.165, 0.331, 0.181, 0.224, 0.208, 0.313]"
26,"[0.302, 0.273, 0.198, 0.281, 0.278, 0.345, 0.442, 0.189, 0.433, 0.347]"
27,"[0.161, 0.344, 0.257, 0.203, 0.239, 0.41, 0.186, 0.302, 0.199, 0.406]"
28,"[0.378, 0.331, 0.194, 0.364, 0.36, 0.406, 0.423, 0.181, 0.44, 0.405]"
29,"[0.165, 0.367, 0.277, 0.205, 0.331, 0.32, 0.251, 0.335, 0.135, 0.319]"
30,"[0.311, 0.191, 0.201, 0.301, 0.262, 0.32, 0.321, 0.152, 0.343, 0.325]"
31,"[0.23, 0.365, 0.225, 0.287, 0.322, 0.221, 0.372, 0.286, 0.432, 0.204]"
32,"[0.252, 0.222, 0.373, 0.221, 0.214, 0.219, 0.239, 0.267, 0.248, 0.202]"
33,"[0.344, 0.339, 0.215, 0.346, 0.222, 0.199, 0.249, 0.241, 0.29, 0.182]"
34,"[0.214, 0.283, 0.21, 0.19, 0.213, 0.199, 0.203, 0.286, 0.198, 0.183]"
35,"[0.212, 0.351, 0.212, 0.199, 0.214, 0.198, 0.209, 0.236, 0.219, 0.181]"
36,"[0.206, 0.299, 0.207, 0.19, 0.213, 0.198, 0.201, 0.227, 0.182, 0.18]"
37,"[0.206, 0.364, 0.172, 0.19, 0.213, 0.198, 0.202, 0.203, 0.187, 0.182]"
38,"[0.205, 0.322, 0.163, 0.19, 0.212, 0.198, 0.203, 0.215, 0.179, 0.179]"
39,"[0.205, 0.36, 0.109, 0.19, 0.212, 0.198, 0.203, 0.104, 0.182, 0.181]"
40,"[0.171, 0.319, 0.109, 0.163, 0.211, 0.197, 0.203, 0.104, 0.179, 0.179]"
41,"[0.191, 0.368, 0.109, 0.184, 0.211, 0.198, 0.203, 0.104, 0.179, 0.18]"
42,"[0.109, 0.317, 0.109, 0.102, 0.208, 0.197, 0.202, 0.104, 0.179, 0.179]"
43,"[0.116, 0.357, 0.109, 0.117, 0.207, 0.197, 0.202, 0.104, 0.179, 0.179]"
44,"[0.102, 0.329, 0.109, 0.093, 0.198, 0.197, 0.202, 0.104, 0.176, 0.179]"
45,"[0.103, 0.361, 0.109, 0.099, 0.2, 0.197, 0.202, 0.104, 0.179, 0.177]"
46,"[0.102, 0.339, 0.109, 0.093, 0.184, 0.197, 0.201, 0.104, 0.174, 0.179]"
47,"[0.106, 0.364, 0.109, 0.094, 0.201, 0.197, 0.202, 0.104, 0.179, 0.177]"
48,"[0.102, 0.359, 0.109, 0.093, 0.172, 0.197, 0.192, 0.104, 0.173, 0.179]"
49,"[0.107, 0.385, 0.109, 0.097, 0.201, 0.197, 0.202, 0.104, 0.179, 0.179]"
50,"[0.102, 0.412, 0.109, 0.093, 0.148, 0.197, 0.19, 0.104, 0.172, 0.179]"
51,"[0.106, 0.406, 0.109, 0.094, 0.201, 0.196, 0.202, 0.104, 0.179, 0.177]"
52,"[0.102, 0.445, 0.109, 0.093, 0.117, 0.197, 0.178, 0.104, 0.172, 0.179]"
53,"[0.113, 0.413, 0.109, 0.107, 0.205, 0.197, 0.202, 0.104, 0.179, 0.177]"
54,"[0.102, 0.458, 0.109, 0.093, 0.114, 0.197, 0.179, 0.104, 0.166, 0.179]"
55,"[0.124, 0.414, 0.109, 0.134, 0.209, 0.196, 0.202, 0.104, 0.179, 0.177]"
56,"[0.102, 0.454, 0.109, 0.093, 0.11, 0.197, 0.184, 0.104, 0.167, 0.179]"
57,"[0.137, 0.412, 0.109, 0.139, 0.21, 0.196, 0.202, 0.104, 0.179, 0.177]"
58,"[0.102, 0.456, 0.109, 0.093, 0.11, 0.197, 0.196, 0.104, 0.167, 0.179]"
59,"[0.152, 0.425, 0.109, 0.135, 0.212, 0.196, 0.202, 0.104, 0.179, 0.177]"
60,"[0.102, 0.457, 0.109, 0.093, 0.117, 0.197, 0.202, 0.104, 0.165, 0.179]"
61,"[0.156, 0.432, 0.109, 0.143, 0.212, 0.196, 0.202, 0.104, 0.179, 0.176]"
62,"[0.102, 0.473, 0.109, 0.093, 0.147, 0.197, 0.202, 0.104, 0.176, 0.179]"
63,"[0.151, 0.389, 0.109, 0.143, 0.212, 0.195, 0.202, 0.104, 0.179, 0.176]"
64,"[0.102, 0.531, 0.109, 0.093, 0.175, 0.197, 0.202, 0.104, 0.177, 0.179]"
65,"[0.18, 0.407, 0.109, 0.167, 0.212, 0.196, 0.203, 0.104, 0.179, 0.178]"
66,"[0.102, 0.514, 0.109, 0.093, 0.167, 0.199, 0.202, 0.104, 0.177, 0.179]"
67,"[0.182, 0.4, 0.109, 0.166, 0.212, 0.196, 0.202, 0.104, 0.179, 0.176]"
68,"[0.102, 0.522, 0.112, 0.093, 0.161, 0.2, 0.202, 0.104, 0.174, 0.179]"
69,"[0.192, 0.412, 0.109, 0.183, 0.212, 0.197, 0.203, 0.104, 0.179, 0.177]"
70,"[0.102, 0.503, 0.112, 0.093, 0.156, 0.198, 0.202, 0.105, 0.174, 0.179]"
71,"[0.193, 0.413, 0.109, 0.186, 0.212, 0.196, 0.203, 0.104, 0.179, 0.178]"
72,"[0.102, 0.449, 0.114, 0.093, 0.148, 0.198, 0.202, 0.105, 0.173, 0.179]"
73,"[0.183, 0.415, 0.109, 0.179, 0.211, 0.197, 0.203, 0.104, 0.179, 0.177]"
74,"[0.102, 0.321, 0.109, 0.093, 0.117, 0.197, 0.197, 0.104, 0.154, 0.179]"
75,"[0.179, 0.428, 0.109, 0.175, 0.211, 0.202, 0.203, 0.104, 0.181, 0.179]"
