eigenvector_centrality,[0]
0,"[0.105, 0.175, 0.153, 0.097, 0.123, 0.289, 0.092, 0.192, 0.104, 0.215]"
1,"[0.095, 0.189, 0.083, 0.09, 0.091, 0.103, 0.114, 0.113, 0.103, 0.215]"
2,"[0.105, 0.118, 0.112, 0.097, 0.177, 0.112, 0.204, 0.092, 0.103, 0.208]"
3,"[0.196, 0.104, 0.188, 0.09, 0.091, 0.214, 0.114, 0.147, 0.107, 0.12]"
4,"[0.105, 0.214, 0.243, 0.183, 0.199, 0.112, 0.214, 0.092, 0.106, 0.217]"
5,"[0.192, 0.224, 0.187, 0.186, 0.091, 0.196, 0.266, 0.261, 0.209, 0.218]"
6,"[0.152, 0.213, 0.196, 0.217, 0.222, 0.191, 0.221, 0.184, 0.343, 0.222]"
7,"[0.265, 0.309, 0.262, 0.187, 0.161, 0.26, 0.231, 0.226, 0.348, 0.187]"
8,"[0.298, 0.267, 0.225, 0.289, 0.34, 0.211, 0.306, 0.229, 0.293, 0.259]"
9,"[0.3, 0.28, 0.299, 0.259, 0.282, 0.341, 0.223, 0.341, 0.254, 0.168]"
10,"[0.28, 0.29, 0.267, 0.377, 0.358, 0.306, 0.386, 0.26, 0.197, 0.188]"
11,"[0.283, 0.281, 0.35, 0.338, 0.366, 0.363, 0.225, 0.346, 0.282, 0.181]"
12,"[0.277, 0.3, 0.321, 0.403, 0.367, 0.356, 0.404, 0.285, 0.185, 0.218]"
13,"[0.329, 0.281, 0.388, 0.345, 0.371, 0.395, 0.257, 0.385, 0.298, 0.235]"
14,"[0.278, 0.334, 0.387, 0.409, 0.391, 0.358, 0.41, 0.291, 0.189, 0.296]"
15,"[0.374, 0.282, 0.341, 0.314, 0.352, 0.41, 0.282, 0.409, 0.314, 0.255]"
16,"[0.276, 0.348, 0.344, 0.419, 0.406, 0.316, 0.399, 0.292, 0.231, 0.37]"
17,"[0.397, 0.281, 0.345, 0.233, 0.307, 0.401, 0.282, 0.422, 0.342, 0.271]"
18,"[0.276, 0.355, 0.334, 0.415, 0.413, 0.258, 0.397, 0.294, 0.248, 0.399]"
19,"[0.418, 0.278, 0.345, 0.208, 0.289, 0.387, 0.282, 0.421, 0.375, 0.261]"
20,"[0.278, 0.379, 0.337, 0.402, 0.395, 0.244, 0.41, 0.324, 0.252, 0.41]"
21,"[0.435, 0.276, 0.341, 0.213, 0.281, 0.382, 0.289, 0.425, 0.382, 0.227]"
22,"[0.281, 0.394, 0.339, 0.391, 0.364, 0.236, 0.411, 0.346, 0.26, 0.419]"
