eigenvector_centrality,[0]
0,"[0.105, 0.086, 0.19, 0.097, 0.195, 0.109, 0.103, 0.119, 0.103, 0.125]"
1,"[0.095, 0.1, 0.133, 0.122, 0.112, 0.095, 0.092, 0.092, 0.103, 0.101]"
2,"[0.255, 0.086, 0.108, 0.105, 0.11, 0.199, 0.103, 0.089, 0.099, 0.103]"
3,"[0.095, 0.156, 0.275, 0.097, 0.136, 0.095, 0.092, 0.163, 0.121, 0.101]"
4,"[0.209, 0.086, 0.193, 0.279, 0.11, 0.262, 0.145, 0.235, 0.178, 0.13]"
5,"[0.186, 0.275, 0.247, 0.184, 0.084, 0.249, 0.14, 0.265, 0.137, 0.169]"
6,"[0.125, 0.233, 0.222, 0.162, 0.233, 0.295, 0.304, 0.333, 0.254, 0.208]"
7,"[0.352, 0.184, 0.12, 0.229, 0.096, 0.396, 0.337, 0.274, 0.106, 0.444]"
8,"[0.151, 0.198, 0.368, 0.107, 0.261, 0.273, 0.311, 0.291, 0.284, 0.115]"
9,"[0.35, 0.13, 0.144, 0.293, 0.094, 0.306, 0.161, 0.235, 0.093, 0.3]"
10,"[0.114, 0.241, 0.358, 0.115, 0.347, 0.26, 0.279, 0.244, 0.3, 0.108]"
11,"[0.352, 0.142, 0.156, 0.338, 0.103, 0.318, 0.137, 0.179, 0.094, 0.359]"
12,"[0.117, 0.338, 0.358, 0.146, 0.363, 0.253, 0.342, 0.352, 0.338, 0.13]"
13,"[0.36, 0.155, 0.148, 0.332, 0.127, 0.363, 0.15, 0.165, 0.098, 0.356]"
14,"[0.13, 0.343, 0.359, 0.162, 0.358, 0.236, 0.343, 0.355, 0.337, 0.148]"
15,"[0.353, 0.171, 0.212, 0.326, 0.157, 0.334, 0.175, 0.18, 0.116, 0.344]"
16,"[0.163, 0.327, 0.36, 0.162, 0.352, 0.206, 0.333, 0.339, 0.325, 0.165]"
17,"[0.349, 0.175, 0.268, 0.327, 0.168, 0.308, 0.218, 0.222, 0.132, 0.337]"
18,"[0.186, 0.317, 0.363, 0.194, 0.346, 0.168, 0.317, 0.305, 0.318, 0.177]"
19,"[0.345, 0.227, 0.267, 0.329, 0.178, 0.305, 0.249, 0.193, 0.154, 0.316]"
20,"[0.211, 0.293, 0.358, 0.234, 0.34, 0.17, 0.301, 0.304, 0.309, 0.208]"
21,"[0.317, 0.231, 0.258, 0.308, 0.218, 0.31, 0.247, 0.163, 0.167, 0.281]"
22,"[0.248, 0.296, 0.339, 0.236, 0.305, 0.203, 0.3, 0.305, 0.278, 0.273]"
23,"[0.313, 0.198, 0.262, 0.303, 0.243, 0.336, 0.221, 0.158, 0.17, 0.279]"
24,"[0.262, 0.29, 0.355, 0.294, 0.307, 0.205, 0.293, 0.32, 0.277, 0.266]"
25,"[0.4, 0.238, 0.272, 0.321, 0.262, 0.356, 0.197, 0.187, 0.205, 0.28]"
26,"[0.296, 0.401, 0.481, 0.249, 0.444, 0.222, 0.39, 0.459, 0.374, 0.264]"
27,"[0.492, 0.186, 0.511, 0.392, 0.206, 0.393, 0.174, 0.259, 0.141, 0.356]"
28,"[0.218, 0.392, 0.406, 0.182, 0.432, 0.189, 0.394, 0.436, 0.383, 0.185]"
29,"[0.487, 0.146, 0.294, 0.334, 0.219, 0.337, 0.179, 0.245, 0.13, 0.376]"
30,"[0.29, 0.323, 0.218, 0.131, 0.354, 0.142, 0.349, 0.353, 0.341, 0.145]"
31,"[0.505, 0.245, 0.161, 0.282, 0.266, 0.283, 0.205, 0.264, 0.187, 0.35]"
32,"[0.279, 0.263, 0.159, 0.245, 0.301, 0.257, 0.302, 0.296, 0.284, 0.163]"
33,"[0.491, 0.28, 0.156, 0.194, 0.269, 0.208, 0.269, 0.281, 0.246, 0.288]"
34,"[0.276, 0.194, 0.164, 0.258, 0.212, 0.274, 0.241, 0.218, 0.227, 0.211]"
35,"[0.488, 0.286, 0.163, 0.166, 0.287, 0.193, 0.279, 0.293, 0.258, 0.189]"
36,"[0.266, 0.184, 0.16, 0.261, 0.172, 0.282, 0.19, 0.199, 0.18, 0.247]"
37,"[0.465, 0.288, 0.165, 0.172, 0.25, 0.21, 0.296, 0.261, 0.268, 0.193]"
38,"[0.255, 0.183, 0.161, 0.186, 0.185, 0.219, 0.195, 0.199, 0.18, 0.268]"
39,"[0.423, 0.182, 0.166, 0.172, 0.225, 0.196, 0.213, 0.215, 0.184, 0.174]"
40,"[0.225, 0.164, 0.165, 0.14, 0.194, 0.162, 0.187, 0.201, 0.17, 0.105]"
41,"[0.403, 0.147, 0.173, 0.127, 0.205, 0.154, 0.163, 0.199, 0.139, 0.138]"
42,"[0.254, 0.148, 0.155, 0.123, 0.208, 0.137, 0.178, 0.212, 0.158, 0.1]"
43,"[0.396, 0.101, 0.195, 0.122, 0.212, 0.14, 0.122, 0.198, 0.111, 0.125]"
44,"[0.269, 0.144, 0.151, 0.114, 0.216, 0.127, 0.181, 0.218, 0.15, 0.1]"
45,"[0.395, 0.094, 0.21, 0.122, 0.209, 0.139, 0.111, 0.195, 0.094, 0.12]"
46,"[0.277, 0.137, 0.16, 0.104, 0.23, 0.114, 0.174, 0.227, 0.159, 0.1]"
47,"[0.421, 0.094, 0.199, 0.122, 0.215, 0.138, 0.103, 0.216, 0.096, 0.123]"
48,"[0.321, 0.138, 0.157, 0.103, 0.217, 0.112, 0.19, 0.229, 0.174, 0.1]"
49,"[0.395, 0.094, 0.218, 0.123, 0.216, 0.14, 0.103, 0.22, 0.095, 0.136]"
50,"[0.288, 0.135, 0.152, 0.102, 0.207, 0.11, 0.185, 0.226, 0.175, 0.1]"
51,"[0.422, 0.092, 0.177, 0.126, 0.219, 0.156, 0.098, 0.224, 0.091, 0.129]"
52,"[0.283, 0.139, 0.155, 0.102, 0.193, 0.11, 0.185, 0.203, 0.171, 0.1]"
53,"[0.441, 0.098, 0.131, 0.132, 0.217, 0.16, 0.107, 0.218, 0.098, 0.126]"
54,"[0.27, 0.138, 0.179, 0.101, 0.192, 0.11, 0.184, 0.202, 0.164, 0.1]"
55,"[0.47, 0.101, 0.108, 0.129, 0.196, 0.156, 0.132, 0.199, 0.107, 0.112]"
56,"[0.257, 0.139, 0.15, 0.107, 0.193, 0.121, 0.185, 0.199, 0.163, 0.1]"
57,"[0.413, 0.097, 0.114, 0.125, 0.174, 0.14, 0.117, 0.18, 0.109, 0.104]"
58,"[0.228, 0.14, 0.15, 0.111, 0.19, 0.117, 0.177, 0.199, 0.166, 0.1]"
59,"[0.394, 0.097, 0.109, 0.127, 0.178, 0.14, 0.103, 0.174, 0.101, 0.1]"
60,"[0.243, 0.142, 0.131, 0.113, 0.191, 0.117, 0.176, 0.202, 0.16, 0.1]"
61,"[0.397, 0.097, 0.111, 0.125, 0.186, 0.14, 0.101, 0.174, 0.097, 0.1]"
62,"[0.265, 0.143, 0.125, 0.111, 0.208, 0.114, 0.169, 0.205, 0.154, 0.1]"
63,"[0.367, 0.094, 0.116, 0.123, 0.194, 0.14, 0.099, 0.181, 0.094, 0.1]"
64,"[0.287, 0.153, 0.14, 0.108, 0.238, 0.114, 0.156, 0.227, 0.142, 0.1]"
