eigenvector_centrality,[5]
0,"[0.088, 0.104, 0.106, 0.09, 0.091, 0.112, 0.131, 0.119, 0.122, 0.102]"
1,"[0.105, 0.104, 0.158, 0.09, 0.091, 0.112, 0.092, 0.092, 0.106, 0.103]"
2,"[0.105, 0.104, 0.106, 0.09, 0.091, 0.112, 0.229, 0.171, 0.106, 0.103]"
3,"[0.105, 0.104, 0.158, 0.09, 0.091, 0.112, 0.092, 0.092, 0.106, 0.103]"
4,"[0.105, 0.104, 0.106, 0.092, 0.091, 0.112, 0.182, 0.092, 0.106, 0.103]"
5,"[0.195, 0.125, 0.188, 0.121, 0.091, 0.124, 0.217, 0.092, 0.133, 0.104]"
6,"[0.261, 0.151, 0.251, 0.174, 0.186, 0.213, 0.211, 0.226, 0.227, 0.22]"
7,"[0.204, 0.296, 0.263, 0.289, 0.255, 0.278, 0.243, 0.207, 0.206, 0.186]"
8,"[0.217, 0.286, 0.282, 0.316, 0.229, 0.232, 0.3, 0.256, 0.222, 0.203]"
9,"[0.299, 0.304, 0.28, 0.304, 0.181, 0.226, 0.276, 0.317, 0.297, 0.321]"
10,"[0.215, 0.357, 0.295, 0.407, 0.281, 0.309, 0.354, 0.19, 0.195, 0.159]"
11,"[0.276, 0.409, 0.464, 0.365, 0.225, 0.252, 0.261, 0.267, 0.315, 0.299]"
12,"[0.222, 0.423, 0.227, 0.452, 0.301, 0.345, 0.358, 0.235, 0.237, 0.175]"
13,"[0.312, 0.391, 0.428, 0.364, 0.224, 0.195, 0.208, 0.308, 0.33, 0.354]"
14,"[0.194, 0.445, 0.223, 0.37, 0.346, 0.365, 0.378, 0.237, 0.214, 0.178]"
15,"[0.339, 0.36, 0.394, 0.442, 0.221, 0.198, 0.231, 0.333, 0.384, 0.387]"
16,"[0.2, 0.441, 0.258, 0.365, 0.375, 0.405, 0.385, 0.261, 0.257, 0.182]"
17,"[0.361, 0.356, 0.366, 0.418, 0.228, 0.234, 0.327, 0.363, 0.415, 0.409]"
18,"[0.22, 0.44, 0.303, 0.408, 0.394, 0.423, 0.379, 0.322, 0.284, 0.217]"
19,"[0.382, 0.345, 0.356, 0.406, 0.273, 0.257, 0.343, 0.393, 0.431, 0.426]"
20,"[0.235, 0.428, 0.327, 0.425, 0.406, 0.427, 0.386, 0.366, 0.307, 0.232]"
21,"[0.401, 0.347, 0.365, 0.394, 0.285, 0.282, 0.361, 0.399, 0.447, 0.425]"
22,"[0.278, 0.42, 0.325, 0.385, 0.412, 0.433, 0.391, 0.378, 0.32, 0.252]"
23,"[0.405, 0.349, 0.366, 0.391, 0.335, 0.324, 0.385, 0.389, 0.458, 0.427]"
24,"[0.342, 0.407, 0.332, 0.361, 0.411, 0.427, 0.4, 0.375, 0.33, 0.313]"
25,"[0.404, 0.366, 0.378, 0.395, 0.389, 0.465, 0.398, 0.38, 0.446, 0.414]"
26,"[0.434, 0.396, 0.335, 0.343, 0.377, 0.569, 0.418, 0.445, 0.36, 0.485]"
27,"[0.387, 0.387, 0.393, 0.382, 0.405, 0.537, 0.411, 0.371, 0.444, 0.367]"
28,"[0.444, 0.389, 0.32, 0.34, 0.341, 0.509, 0.412, 0.414, 0.431, 0.423]"
29,"[0.411, 0.354, 0.383, 0.363, 0.403, 0.255, 0.41, 0.365, 0.422, 0.353]"
30,"[0.435, 0.373, 0.288, 0.369, 0.338, 0.541, 0.419, 0.41, 0.394, 0.45]"
31,"[0.428, 0.299, 0.393, 0.376, 0.412, 0.193, 0.385, 0.288, 0.46, 0.369]"
32,"[0.382, 0.396, 0.283, 0.313, 0.321, 0.563, 0.44, 0.334, 0.352, 0.398]"
33,"[0.418, 0.212, 0.398, 0.334, 0.354, 0.191, 0.357, 0.242, 0.508, 0.355]"
34,"[0.296, 0.39, 0.322, 0.213, 0.328, 0.569, 0.462, 0.267, 0.259, 0.331]"
35,"[0.452, 0.14, 0.392, 0.305, 0.301, 0.177, 0.283, 0.258, 0.536, 0.329]"
36,"[0.235, 0.382, 0.314, 0.192, 0.352, 0.529, 0.464, 0.246, 0.226, 0.301]"
37,"[0.483, 0.141, 0.389, 0.264, 0.244, 0.163, 0.238, 0.28, 0.523, 0.269]"
38,"[0.204, 0.356, 0.269, 0.205, 0.319, 0.425, 0.455, 0.227, 0.221, 0.236]"
39,"[0.459, 0.189, 0.37, 0.226, 0.215, 0.125, 0.214, 0.271, 0.493, 0.227]"
40,"[0.193, 0.325, 0.228, 0.213, 0.272, 0.258, 0.424, 0.229, 0.229, 0.209]"
41,"[0.417, 0.213, 0.331, 0.19, 0.2, 0.223, 0.222, 0.261, 0.456, 0.228]"
42,"[0.194, 0.266, 0.224, 0.221, 0.241, 0.192, 0.373, 0.232, 0.229, 0.219]"
43,"[0.34, 0.242, 0.263, 0.198, 0.189, 0.33, 0.237, 0.268, 0.369, 0.239]"
44,"[0.204, 0.185, 0.231, 0.236, 0.257, 0.108, 0.314, 0.233, 0.216, 0.233]"
45,"[0.261, 0.252, 0.178, 0.203, 0.218, 0.347, 0.251, 0.217, 0.294, 0.256]"
46,"[0.226, 0.159, 0.237, 0.243, 0.286, 0.116, 0.245, 0.229, 0.216, 0.23]"
47,"[0.251, 0.263, 0.143, 0.217, 0.214, 0.195, 0.261, 0.213, 0.211, 0.25]"
48,"[0.214, 0.175, 0.247, 0.252, 0.268, 0.182, 0.197, 0.228, 0.222, 0.225]"
49,"[0.259, 0.268, 0.147, 0.223, 0.208, 0.133, 0.273, 0.25, 0.185, 0.266]"
50,"[0.204, 0.199, 0.261, 0.236, 0.272, 0.282, 0.197, 0.233, 0.223, 0.189]"
51,"[0.255, 0.259, 0.178, 0.23, 0.209, 0.127, 0.265, 0.234, 0.182, 0.269]"
52,"[0.199, 0.224, 0.256, 0.208, 0.275, 0.229, 0.198, 0.209, 0.212, 0.171]"
53,"[0.251, 0.257, 0.216, 0.218, 0.212, 0.191, 0.263, 0.212, 0.186, 0.26]"
54,"[0.212, 0.237, 0.243, 0.197, 0.276, 0.151, 0.199, 0.202, 0.21, 0.175]"
55,"[0.247, 0.248, 0.254, 0.223, 0.219, 0.275, 0.259, 0.225, 0.185, 0.255]"
56,"[0.213, 0.254, 0.236, 0.22, 0.271, 0.117, 0.205, 0.21, 0.209, 0.196]"
57,"[0.23, 0.244, 0.267, 0.2, 0.215, 0.305, 0.259, 0.214, 0.196, 0.208]"
58,"[0.207, 0.259, 0.241, 0.219, 0.272, 0.134, 0.218, 0.205, 0.208, 0.204]"
59,"[0.219, 0.238, 0.256, 0.202, 0.208, 0.18, 0.224, 0.204, 0.205, 0.213]"
