eigenvector_centrality,"[5, 0]"
0,"[0.088, 0.147, 0.085, 0.117, 0.168, 0.103, 0.109, 0.089, 0.091, 0.081]"
1,"[0.103, 0.151, 0.106, 0.097, 0.109, 0.102, 0.103, 0.092, 0.115, 0.103]"
2,"[0.088, 0.116, 0.115, 0.117, 0.108, 0.103, 0.124, 0.085, 0.091, 0.099]"
3,"[0.102, 0.093, 0.106, 0.158, 0.094, 0.102, 0.107, 0.114, 0.121, 0.103]"
4,"[0.088, 0.341, 0.167, 0.117, 0.11, 0.09, 0.111, 0.085, 0.158, 0.137]"
5,"[0.17, 0.167, 0.106, 0.093, 0.111, 0.104, 0.233, 0.129, 0.211, 0.103]"
6,"[0.124, 0.367, 0.175, 0.136, 0.328, 0.187, 0.115, 0.302, 0.239, 0.221]"
7,"[0.264, 0.165, 0.135, 0.24, 0.091, 0.108, 0.28, 0.128, 0.273, 0.127]"
8,"[0.13, 0.261, 0.202, 0.118, 0.293, 0.206, 0.125, 0.237, 0.31, 0.188]"
9,"[0.213, 0.147, 0.154, 0.188, 0.105, 0.116, 0.225, 0.133, 0.353, 0.131]"
10,"[0.13, 0.253, 0.208, 0.134, 0.215, 0.203, 0.136, 0.207, 0.36, 0.187]"
11,"[0.249, 0.158, 0.156, 0.205, 0.104, 0.117, 0.233, 0.134, 0.412, 0.129]"
12,"[0.13, 0.278, 0.232, 0.13, 0.245, 0.232, 0.136, 0.241, 0.399, 0.211]"
13,"[0.272, 0.196, 0.161, 0.239, 0.09, 0.114, 0.264, 0.136, 0.442, 0.136]"
14,"[0.162, 0.284, 0.252, 0.12, 0.271, 0.267, 0.124, 0.273, 0.379, 0.24]"
15,"[0.284, 0.202, 0.211, 0.251, 0.113, 0.156, 0.28, 0.138, 0.381, 0.212]"
16,"[0.146, 0.307, 0.262, 0.175, 0.292, 0.275, 0.161, 0.285, 0.299, 0.252]"
17,"[0.298, 0.169, 0.204, 0.272, 0.169, 0.176, 0.29, 0.174, 0.428, 0.199]"
18,"[0.121, 0.363, 0.296, 0.179, 0.318, 0.3, 0.183, 0.321, 0.365, 0.276]"
19,"[0.321, 0.133, 0.174, 0.312, 0.179, 0.161, 0.316, 0.175, 0.416, 0.179]"
20,"[0.101, 0.382, 0.322, 0.177, 0.326, 0.312, 0.184, 0.355, 0.367, 0.31]"
21,"[0.341, 0.138, 0.133, 0.323, 0.17, 0.132, 0.328, 0.156, 0.359, 0.157]"
22,"[0.097, 0.384, 0.335, 0.15, 0.335, 0.317, 0.161, 0.357, 0.375, 0.324]"
