eigenvector_centrality,[0]
0,"[0.116, 0.084, 0.106, 0.117, 0.094, 0.101, 0.094, 0.102, 0.103, 0.1]"
1,"[0.116, 0.085, 0.106, 0.11, 0.112, 0.103, 0.094, 0.104, 0.093, 0.103]"
2,"[0.116, 0.118, 0.106, 0.123, 0.096, 0.105, 0.092, 0.089, 0.102, 0.1]"
3,"[0.17, 0.085, 0.106, 0.211, 0.266, 0.102, 0.093, 0.161, 0.093, 0.103]"
4,"[0.117, 0.107, 0.106, 0.165, 0.094, 0.117, 0.092, 0.169, 0.109, 0.103]"
5,"[0.125, 0.118, 0.133, 0.117, 0.177, 0.095, 0.102, 0.102, 0.093, 0.103]"
6,"[0.128, 0.108, 0.113, 0.242, 0.094, 0.185, 0.149, 0.274, 0.172, 0.135]"
7,"[0.333, 0.248, 0.283, 0.17, 0.232, 0.236, 0.149, 0.116, 0.093, 0.165]"
8,"[0.288, 0.275, 0.298, 0.393, 0.142, 0.479, 0.169, 0.388, 0.192, 0.325]"
9,"[0.454, 0.254, 0.319, 0.242, 0.346, 0.328, 0.246, 0.136, 0.117, 0.173]"
10,"[0.281, 0.392, 0.35, 0.37, 0.159, 0.469, 0.195, 0.439, 0.299, 0.458]"
11,"[0.379, 0.312, 0.456, 0.26, 0.401, 0.212, 0.276, 0.134, 0.151, 0.227]"
12,"[0.223, 0.459, 0.303, 0.355, 0.214, 0.381, 0.35, 0.393, 0.371, 0.45]"
13,"[0.366, 0.32, 0.469, 0.317, 0.39, 0.183, 0.312, 0.203, 0.266, 0.318]"
14,"[0.228, 0.465, 0.255, 0.355, 0.325, 0.367, 0.38, 0.345, 0.362, 0.413]"
15,"[0.366, 0.339, 0.458, 0.304, 0.381, 0.16, 0.345, 0.242, 0.356, 0.37]"
16,"[0.236, 0.454, 0.249, 0.338, 0.364, 0.368, 0.374, 0.348, 0.36, 0.438]"
17,"[0.365, 0.353, 0.437, 0.323, 0.374, 0.17, 0.343, 0.245, 0.376, 0.386]"
18,"[0.248, 0.454, 0.277, 0.322, 0.374, 0.373, 0.355, 0.329, 0.376, 0.458]"
19,"[0.346, 0.363, 0.428, 0.379, 0.367, 0.194, 0.344, 0.244, 0.38, 0.385]"
20,"[0.246, 0.428, 0.307, 0.348, 0.386, 0.359, 0.364, 0.322, 0.388, 0.477]"
21,"[0.38, 0.353, 0.427, 0.417, 0.367, 0.202, 0.357, 0.252, 0.391, 0.385]"
22,"[0.242, 0.413, 0.332, 0.369, 0.388, 0.345, 0.374, 0.321, 0.401, 0.475]"
23,"[0.39, 0.337, 0.423, 0.434, 0.371, 0.21, 0.375, 0.267, 0.428, 0.393]"
24,"[0.246, 0.394, 0.342, 0.402, 0.396, 0.35, 0.378, 0.321, 0.408, 0.5]"
25,"[0.36, 0.329, 0.421, 0.455, 0.383, 0.235, 0.388, 0.272, 0.46, 0.393]"
26,"[0.453, 0.461, 0.246, 0.425, 0.326, 0.531, 0.383, 0.473, 0.408, 0.508]"
27,"[0.54, 0.36, 0.426, 0.414, 0.367, 0.251, 0.352, 0.341, 0.472, 0.38]"
28,"[0.495, 0.36, 0.276, 0.345, 0.361, 0.424, 0.368, 0.385, 0.424, 0.527]"
29,"[0.461, 0.38, 0.351, 0.287, 0.31, 0.335, 0.377, 0.388, 0.457, 0.414]"
30,"[0.454, 0.316, 0.3, 0.274, 0.416, 0.38, 0.327, 0.337, 0.351, 0.471]"
31,"[0.481, 0.308, 0.322, 0.292, 0.308, 0.382, 0.391, 0.355, 0.372, 0.401]"
32,"[0.357, 0.313, 0.374, 0.286, 0.339, 0.386, 0.316, 0.323, 0.323, 0.383]"
33,"[0.511, 0.344, 0.308, 0.317, 0.317, 0.378, 0.39, 0.393, 0.326, 0.33]"
34,"[0.341, 0.314, 0.386, 0.347, 0.385, 0.342, 0.321, 0.312, 0.301, 0.306]"
35,"[0.505, 0.366, 0.291, 0.302, 0.328, 0.352, 0.359, 0.32, 0.28, 0.304]"
36,"[0.349, 0.321, 0.376, 0.359, 0.295, 0.337, 0.328, 0.322, 0.294, 0.279]"
37,"[0.507, 0.352, 0.296, 0.299, 0.32, 0.307, 0.302, 0.317, 0.282, 0.305]"
38,"[0.392, 0.329, 0.309, 0.369, 0.297, 0.338, 0.327, 0.329, 0.294, 0.289]"
39,"[0.486, 0.333, 0.307, 0.297, 0.318, 0.323, 0.309, 0.316, 0.294, 0.308]"
40,"[0.378, 0.327, 0.31, 0.345, 0.314, 0.337, 0.29, 0.322, 0.284, 0.296]"
41,"[0.465, 0.323, 0.316, 0.295, 0.3, 0.345, 0.317, 0.324, 0.311, 0.297]"
42,"[0.38, 0.342, 0.317, 0.327, 0.336, 0.355, 0.257, 0.336, 0.254, 0.304]"
43,"[0.491, 0.328, 0.306, 0.294, 0.292, 0.349, 0.324, 0.327, 0.323, 0.275]"
44,"[0.347, 0.324, 0.323, 0.304, 0.349, 0.337, 0.201, 0.323, 0.223, 0.311]"
45,"[0.522, 0.319, 0.304, 0.291, 0.262, 0.353, 0.334, 0.337, 0.311, 0.234]"
46,"[0.353, 0.297, 0.307, 0.279, 0.347, 0.327, 0.181, 0.317, 0.191, 0.306]"
47,"[0.507, 0.284, 0.281, 0.263, 0.228, 0.324, 0.328, 0.337, 0.288, 0.199]"
48,"[0.374, 0.249, 0.278, 0.244, 0.33, 0.311, 0.172, 0.296, 0.167, 0.289]"
49,"[0.496, 0.239, 0.254, 0.235, 0.174, 0.304, 0.279, 0.323, 0.226, 0.192]"
50,"[0.375, 0.233, 0.251, 0.2, 0.282, 0.267, 0.175, 0.24, 0.135, 0.209]"
51,"[0.489, 0.225, 0.251, 0.212, 0.14, 0.272, 0.188, 0.302, 0.201, 0.178]"
52,"[0.374, 0.21, 0.226, 0.167, 0.224, 0.209, 0.167, 0.204, 0.119, 0.121]"
53,"[0.493, 0.209, 0.225, 0.178, 0.127, 0.242, 0.127, 0.274, 0.194, 0.154]"
54,"[0.367, 0.213, 0.204, 0.161, 0.213, 0.199, 0.159, 0.19, 0.119, 0.09]"
55,"[0.506, 0.217, 0.207, 0.181, 0.124, 0.219, 0.114, 0.253, 0.193, 0.136]"
56,"[0.365, 0.221, 0.202, 0.167, 0.212, 0.185, 0.136, 0.187, 0.112, 0.083]"
57,"[0.499, 0.207, 0.201, 0.188, 0.127, 0.211, 0.111, 0.262, 0.19, 0.102]"
58,"[0.328, 0.213, 0.199, 0.175, 0.211, 0.188, 0.105, 0.185, 0.123, 0.082]"
59,"[0.466, 0.198, 0.201, 0.16, 0.121, 0.192, 0.111, 0.239, 0.19, 0.102]"
60,"[0.326, 0.209, 0.199, 0.156, 0.212, 0.184, 0.096, 0.153, 0.117, 0.083]"
61,"[0.458, 0.198, 0.196, 0.125, 0.105, 0.178, 0.111, 0.209, 0.193, 0.102]"
