none,[]
0,"[0.087, 0.104, 0.097, 0.117, 0.112, 0.112, 0.109, 0.098, 0.103, 0.098]"
1,"[0.088, 0.085, 0.096, 0.105, 0.104, 0.102, 0.094, 0.113, 0.099, 0.101]"
2,"[0.116, 0.085, 0.094, 0.117, 0.112, 0.102, 0.094, 0.132, 0.1, 0.103]"
3,"[0.112, 0.093, 0.128, 0.105, 0.159, 0.105, 0.094, 0.089, 0.099, 0.101]"
4,"[0.162, 0.154, 0.197, 0.105, 0.112, 0.132, 0.111, 0.12, 0.103, 0.098]"
5,"[0.103, 0.148, 0.167, 0.105, 0.126, 0.121, 0.117, 0.089, 0.099, 0.101]"
6,"[0.08, 0.107, 0.104, 0.105, 0.112, 0.092, 0.092, 0.102, 0.138, 0.207]"
7,"[0.103, 0.109, 0.148, 0.101, 0.083, 0.086, 0.102, 0.089, 0.099, 0.101]"
8,"[0.08, 0.107, 0.104, 0.158, 0.112, 0.092, 0.089, 0.102, 0.156, 0.16]"
9,"[0.211, 0.109, 0.116, 0.101, 0.083, 0.086, 0.102, 0.089, 0.099, 0.101]"
10,"[0.08, 0.107, 0.104, 0.098, 0.112, 0.092, 0.089, 0.112, 0.182, 0.228]"
11,"[0.216, 0.109, 0.116, 0.101, 0.083, 0.086, 0.102, 0.089, 0.099, 0.101]"
12,"[0.08, 0.107, 0.104, 0.097, 0.15, 0.092, 0.089, 0.147, 0.247, 0.225]"
13,"[0.205, 0.109, 0.116, 0.101, 0.083, 0.086, 0.102, 0.091, 0.097, 0.179]"
14,"[0.08, 0.112, 0.104, 0.101, 0.094, 0.092, 0.089, 0.147, 0.303, 0.221]"
15,"[0.204, 0.109, 0.116, 0.101, 0.083, 0.086, 0.102, 0.089, 0.093, 0.102]"
16,"[0.08, 0.131, 0.104, 0.139, 0.094, 0.092, 0.089, 0.157, 0.273, 0.195]"
17,"[0.205, 0.109, 0.116, 0.101, 0.083, 0.086, 0.102, 0.089, 0.093, 0.102]"
18,"[0.08, 0.131, 0.104, 0.186, 0.094, 0.092, 0.115, 0.168, 0.254, 0.17]"
19,"[0.206, 0.109, 0.132, 0.101, 0.083, 0.086, 0.102, 0.091, 0.093, 0.102]"
20,"[0.081, 0.138, 0.104, 0.133, 0.094, 0.092, 0.148, 0.182, 0.258, 0.191]"
21,"[0.205, 0.145, 0.17, 0.101, 0.086, 0.086, 0.102, 0.101, 0.093, 0.102]"
22,"[0.081, 0.179, 0.104, 0.105, 0.094, 0.092, 0.148, 0.174, 0.235, 0.203]"
23,"[0.203, 0.177, 0.188, 0.101, 0.123, 0.086, 0.102, 0.108, 0.093, 0.102]"
24,"[0.102, 0.182, 0.104, 0.105, 0.118, 0.092, 0.138, 0.173, 0.234, 0.189]"
25,"[0.204, 0.179, 0.192, 0.101, 0.137, 0.105, 0.102, 0.114, 0.093, 0.102]"
26,"[0.103, 0.157, 0.104, 0.105, 0.144, 0.163, 0.124, 0.156, 0.219, 0.201]"
27,"[0.207, 0.168, 0.19, 0.103, 0.166, 0.152, 0.102, 0.112, 0.093, 0.103]"
28,"[0.103, 0.158, 0.104, 0.105, 0.153, 0.22, 0.154, 0.148, 0.288, 0.23]"
29,"[0.207, 0.093, 0.221, 0.116, 0.176, 0.163, 0.102, 0.095, 0.096, 0.152]"
30,"[0.103, 0.111, 0.104, 0.105, 0.229, 0.192, 0.089, 0.146, 0.285, 0.271]"
31,"[0.173, 0.093, 0.2, 0.138, 0.215, 0.095, 0.102, 0.089, 0.116, 0.243]"
