eigenvector_centrality,[5]
0,"[0.105, 0.093, 0.11, 0.109, 0.091, 0.112, 0.092, 0.092, 0.155, 0.195]"
1,"[0.106, 0.104, 0.087, 0.119, 0.1, 0.102, 0.091, 0.113, 0.106, 0.103]"
2,"[0.106, 0.099, 0.085, 0.105, 0.091, 0.102, 0.093, 0.092, 0.1, 0.103]"
3,"[0.088, 0.104, 0.106, 0.151, 0.134, 0.108, 0.09, 0.113, 0.106, 0.103]"
4,"[0.106, 0.192, 0.173, 0.167, 0.188, 0.144, 0.114, 0.092, 0.113, 0.103]"
5,"[0.172, 0.107, 0.189, 0.142, 0.171, 0.113, 0.277, 0.138, 0.106, 0.103]"
6,"[0.107, 0.338, 0.322, 0.207, 0.269, 0.301, 0.116, 0.093, 0.344, 0.178]"
7,"[0.089, 0.201, 0.188, 0.328, 0.207, 0.196, 0.2, 0.195, 0.19, 0.185]"
8,"[0.199, 0.323, 0.428, 0.208, 0.183, 0.132, 0.2, 0.194, 0.187, 0.141]"
9,"[0.105, 0.213, 0.279, 0.36, 0.264, 0.228, 0.171, 0.159, 0.2, 0.248]"
10,"[0.232, 0.342, 0.447, 0.238, 0.204, 0.177, 0.213, 0.226, 0.189, 0.175]"
11,"[0.151, 0.229, 0.318, 0.358, 0.298, 0.258, 0.201, 0.175, 0.228, 0.245]"
12,"[0.204, 0.301, 0.382, 0.206, 0.217, 0.181, 0.229, 0.183, 0.202, 0.207]"
13,"[0.152, 0.209, 0.284, 0.279, 0.328, 0.255, 0.185, 0.177, 0.21, 0.222]"
14,"[0.235, 0.245, 0.338, 0.28, 0.206, 0.184, 0.215, 0.225, 0.191, 0.207]"
15,"[0.142, 0.267, 0.277, 0.275, 0.346, 0.3, 0.148, 0.175, 0.261, 0.271]"
16,"[0.286, 0.232, 0.328, 0.295, 0.193, 0.178, 0.275, 0.275, 0.174, 0.196]"
17,"[0.113, 0.306, 0.285, 0.285, 0.391, 0.368, 0.112, 0.175, 0.339, 0.321]"
18,"[0.336, 0.24, 0.326, 0.296, 0.188, 0.178, 0.337, 0.305, 0.149, 0.174]"
19,"[0.104, 0.294, 0.298, 0.294, 0.403, 0.396, 0.096, 0.174, 0.357, 0.344]"
20,"[0.344, 0.278, 0.311, 0.317, 0.182, 0.177, 0.334, 0.319, 0.133, 0.177]"
21,"[0.104, 0.345, 0.341, 0.287, 0.401, 0.374, 0.097, 0.169, 0.327, 0.336]"
22,"[0.335, 0.285, 0.307, 0.342, 0.168, 0.178, 0.323, 0.295, 0.131, 0.179]"
23,"[0.114, 0.381, 0.353, 0.288, 0.389, 0.35, 0.099, 0.167, 0.311, 0.326]"
24,"[0.364, 0.293, 0.315, 0.365, 0.18, 0.178, 0.305, 0.278, 0.133, 0.18]"
25,"[0.173, 0.38, 0.363, 0.309, 0.384, 0.161, 0.107, 0.171, 0.294, 0.323]"
26,"[0.442, 0.299, 0.27, 0.378, 0.193, 0.334, 0.395, 0.359, 0.137, 0.19]"
27,"[0.268, 0.406, 0.408, 0.332, 0.46, 0.515, 0.245, 0.172, 0.359, 0.398]"
28,"[0.427, 0.349, 0.287, 0.403, 0.203, 0.499, 0.446, 0.371, 0.145, 0.248]"
29,"[0.272, 0.421, 0.404, 0.338, 0.468, 0.381, 0.316, 0.205, 0.406, 0.409]"
30,"[0.428, 0.356, 0.293, 0.417, 0.308, 0.409, 0.442, 0.412, 0.302, 0.227]"
31,"[0.359, 0.414, 0.395, 0.341, 0.4, 0.367, 0.349, 0.2, 0.399, 0.378]"
32,"[0.399, 0.374, 0.338, 0.39, 0.381, 0.454, 0.425, 0.403, 0.338, 0.308]"
33,"[0.416, 0.372, 0.363, 0.37, 0.352, 0.384, 0.389, 0.35, 0.358, 0.358]"
34,"[0.33, 0.365, 0.349, 0.307, 0.451, 0.4, 0.387, 0.351, 0.351, 0.351]"
35,"[0.388, 0.262, 0.3, 0.368, 0.34, 0.425, 0.388, 0.363, 0.295, 0.306]"
36,"[0.264, 0.378, 0.326, 0.219, 0.341, 0.447, 0.331, 0.31, 0.351, 0.341]"
37,"[0.37, 0.202, 0.243, 0.376, 0.35, 0.363, 0.395, 0.309, 0.257, 0.225]"
38,"[0.216, 0.403, 0.311, 0.187, 0.337, 0.547, 0.284, 0.227, 0.34, 0.341]"
39,"[0.364, 0.179, 0.206, 0.35, 0.256, 0.376, 0.351, 0.321, 0.193, 0.188]"
40,"[0.203, 0.296, 0.29, 0.164, 0.315, 0.518, 0.246, 0.212, 0.318, 0.335]"
41,"[0.336, 0.143, 0.177, 0.282, 0.17, 0.469, 0.318, 0.299, 0.161, 0.165]"
42,"[0.176, 0.196, 0.233, 0.102, 0.213, 0.504, 0.167, 0.174, 0.262, 0.287]"
43,"[0.264, 0.091, 0.155, 0.222, 0.104, 0.518, 0.25, 0.242, 0.119, 0.115]"
44,"[0.177, 0.139, 0.16, 0.097, 0.111, 0.475, 0.129, 0.172, 0.207, 0.206]"
45,"[0.201, 0.091, 0.149, 0.196, 0.104, 0.52, 0.188, 0.185, 0.088, 0.1]"
46,"[0.133, 0.141, 0.11, 0.097, 0.104, 0.454, 0.108, 0.158, 0.127, 0.148]"
47,"[0.197, 0.091, 0.134, 0.175, 0.104, 0.527, 0.117, 0.166, 0.088, 0.1]"
48,"[0.108, 0.134, 0.094, 0.097, 0.106, 0.443, 0.097, 0.15, 0.152, 0.174]"
49,"[0.133, 0.091, 0.121, 0.186, 0.104, 0.526, 0.095, 0.101, 0.088, 0.1]"
50,"[0.105, 0.169, 0.094, 0.097, 0.104, 0.491, 0.095, 0.141, 0.152, 0.162]"
51,"[0.106, 0.091, 0.09, 0.172, 0.104, 0.516, 0.095, 0.094, 0.088, 0.1]"
52,"[0.103, 0.125, 0.094, 0.097, 0.104, 0.489, 0.095, 0.136, 0.152, 0.155]"
53,"[0.11, 0.091, 0.094, 0.152, 0.104, 0.495, 0.095, 0.094, 0.088, 0.1]"
54,"[0.103, 0.125, 0.094, 0.097, 0.104, 0.49, 0.097, 0.121, 0.141, 0.141]"
55,"[0.109, 0.091, 0.091, 0.125, 0.104, 0.49, 0.095, 0.094, 0.088, 0.1]"
56,"[0.103, 0.093, 0.094, 0.097, 0.104, 0.436, 0.117, 0.119, 0.126, 0.129]"
57,"[0.124, 0.091, 0.093, 0.106, 0.104, 0.491, 0.095, 0.107, 0.088, 0.1]"
58,"[0.103, 0.092, 0.094, 0.097, 0.104, 0.435, 0.096, 0.119, 0.098, 0.121]"
59,"[0.11, 0.091, 0.094, 0.101, 0.104, 0.469, 0.095, 0.095, 0.088, 0.1]"
60,"[0.103, 0.092, 0.094, 0.097, 0.104, 0.381, 0.095, 0.119, 0.101, 0.113]"
61,"[0.108, 0.091, 0.088, 0.101, 0.104, 0.482, 0.095, 0.096, 0.088, 0.1]"
62,"[0.103, 0.091, 0.094, 0.097, 0.104, 0.42, 0.095, 0.119, 0.092, 0.11]"
63,"[0.112, 0.091, 0.087, 0.1, 0.104, 0.443, 0.095, 0.11, 0.088, 0.1]"
64,"[0.103, 0.091, 0.094, 0.097, 0.104, 0.461, 0.094, 0.119, 0.09, 0.103]"
65,"[0.125, 0.091, 0.086, 0.098, 0.104, 0.422, 0.095, 0.112, 0.088, 0.1]"
