eigenvector_centrality,"[0, 1]"
0,"[0.095, 0.086, 0.107, 0.097, 0.112, 0.095, 0.183, 0.161, 0.098, 0.09]"
1,"[0.116, 0.169, 0.109, 0.102, 0.11, 0.105, 0.093, 0.144, 0.103, 0.229]"
2,"[0.095, 0.086, 0.216, 0.122, 0.243, 0.09, 0.089, 0.112, 0.098, 0.091]"
3,"[0.148, 0.099, 0.223, 0.144, 0.11, 0.169, 0.093, 0.09, 0.11, 0.142]"
4,"[0.197, 0.224, 0.2, 0.265, 0.222, 0.184, 0.089, 0.097, 0.111, 0.243]"
5,"[0.286, 0.125, 0.24, 0.284, 0.198, 0.235, 0.25, 0.201, 0.253, 0.282]"
6,"[0.305, 0.281, 0.367, 0.263, 0.235, 0.292, 0.101, 0.272, 0.105, 0.274]"
7,"[0.378, 0.109, 0.238, 0.354, 0.415, 0.213, 0.42, 0.194, 0.33, 0.353]"
8,"[0.421, 0.35, 0.383, 0.249, 0.245, 0.488, 0.15, 0.519, 0.15, 0.267]"
9,"[0.322, 0.183, 0.246, 0.299, 0.369, 0.179, 0.341, 0.179, 0.32, 0.33]"
10,"[0.444, 0.339, 0.384, 0.21, 0.234, 0.528, 0.242, 0.531, 0.233, 0.191]"
11,"[0.363, 0.279, 0.252, 0.317, 0.431, 0.14, 0.359, 0.172, 0.326, 0.331]"
12,"[0.42, 0.352, 0.428, 0.22, 0.193, 0.502, 0.27, 0.51, 0.268, 0.179]"
13,"[0.338, 0.376, 0.288, 0.346, 0.472, 0.175, 0.353, 0.197, 0.341, 0.366]"
14,"[0.335, 0.357, 0.438, 0.205, 0.223, 0.484, 0.28, 0.495, 0.282, 0.192]"
15,"[0.295, 0.36, 0.315, 0.364, 0.468, 0.2, 0.343, 0.222, 0.343, 0.359]"
16,"[0.346, 0.36, 0.423, 0.212, 0.214, 0.479, 0.344, 0.495, 0.341, 0.204]"
17,"[0.294, 0.332, 0.322, 0.363, 0.463, 0.238, 0.35, 0.258, 0.335, 0.35]"
18,"[0.351, 0.358, 0.392, 0.249, 0.216, 0.459, 0.361, 0.481, 0.363, 0.248]"
19,"[0.316, 0.324, 0.35, 0.34, 0.452, 0.34, 0.338, 0.337, 0.326, 0.33]"
20,"[0.346, 0.359, 0.352, 0.268, 0.232, 0.45, 0.359, 0.47, 0.36, 0.278]"
21,"[0.356, 0.334, 0.428, 0.337, 0.457, 0.382, 0.328, 0.398, 0.324, 0.322]"
22,"[0.319, 0.361, 0.351, 0.278, 0.264, 0.453, 0.357, 0.471, 0.356, 0.313]"
23,"[0.38, 0.34, 0.413, 0.31, 0.448, 0.382, 0.338, 0.406, 0.326, 0.303]"
24,"[0.324, 0.364, 0.349, 0.349, 0.351, 0.429, 0.35, 0.461, 0.338, 0.325]"
25,"[0.439, 0.458, 0.402, 0.3, 0.414, 0.362, 0.346, 0.371, 0.335, 0.304]"
26,"[0.504, 0.466, 0.271, 0.524, 0.361, 0.475, 0.544, 0.497, 0.555, 0.507]"
27,"[0.477, 0.418, 0.437, 0.327, 0.414, 0.358, 0.494, 0.345, 0.476, 0.346]"
28,"[0.429, 0.277, 0.31, 0.48, 0.286, 0.5, 0.395, 0.488, 0.385, 0.453]"
29,"[0.451, 0.429, 0.377, 0.339, 0.422, 0.377, 0.287, 0.374, 0.281, 0.326]"
30,"[0.468, 0.337, 0.27, 0.293, 0.284, 0.404, 0.257, 0.391, 0.253, 0.311]"
31,"[0.42, 0.4, 0.244, 0.266, 0.223, 0.27, 0.293, 0.289, 0.285, 0.265]"
32,"[0.53, 0.344, 0.152, 0.26, 0.167, 0.232, 0.256, 0.225, 0.254, 0.259]"
33,"[0.41, 0.378, 0.203, 0.175, 0.17, 0.209, 0.296, 0.201, 0.295, 0.194]"
34,"[0.526, 0.37, 0.162, 0.275, 0.166, 0.225, 0.24, 0.222, 0.254, 0.268]"
35,"[0.411, 0.339, 0.243, 0.176, 0.184, 0.207, 0.295, 0.196, 0.295, 0.19]"
36,"[0.512, 0.346, 0.169, 0.292, 0.176, 0.236, 0.209, 0.233, 0.222, 0.279]"
37,"[0.341, 0.297, 0.251, 0.174, 0.194, 0.208, 0.287, 0.194, 0.283, 0.19]"
38,"[0.536, 0.302, 0.17, 0.29, 0.175, 0.25, 0.202, 0.25, 0.223, 0.28]"
39,"[0.332, 0.333, 0.242, 0.175, 0.205, 0.209, 0.268, 0.193, 0.272, 0.193]"
40,"[0.521, 0.263, 0.165, 0.285, 0.176, 0.261, 0.208, 0.255, 0.224, 0.274]"
41,"[0.351, 0.386, 0.249, 0.175, 0.213, 0.207, 0.224, 0.193, 0.241, 0.192]"
42,"[0.501, 0.277, 0.164, 0.283, 0.177, 0.276, 0.226, 0.261, 0.243, 0.268]"
43,"[0.334, 0.397, 0.24, 0.178, 0.224, 0.205, 0.204, 0.195, 0.221, 0.191]"
44,"[0.513, 0.261, 0.163, 0.274, 0.174, 0.283, 0.207, 0.268, 0.234, 0.27]"
45,"[0.347, 0.413, 0.239, 0.179, 0.239, 0.205, 0.198, 0.201, 0.215, 0.191]"
46,"[0.492, 0.257, 0.162, 0.28, 0.17, 0.279, 0.199, 0.272, 0.218, 0.268]"
47,"[0.354, 0.413, 0.242, 0.185, 0.245, 0.208, 0.196, 0.203, 0.213, 0.192]"
48,"[0.442, 0.26, 0.165, 0.279, 0.173, 0.287, 0.195, 0.275, 0.212, 0.262]"
49,"[0.428, 0.398, 0.244, 0.188, 0.252, 0.213, 0.195, 0.205, 0.212, 0.194]"
50,"[0.423, 0.264, 0.165, 0.278, 0.173, 0.283, 0.197, 0.268, 0.215, 0.265]"
51,"[0.436, 0.401, 0.244, 0.193, 0.247, 0.214, 0.196, 0.208, 0.216, 0.198]"
52,"[0.424, 0.27, 0.166, 0.281, 0.177, 0.282, 0.201, 0.271, 0.221, 0.271]"
53,"[0.447, 0.388, 0.246, 0.194, 0.249, 0.218, 0.202, 0.208, 0.223, 0.197]"
54,"[0.455, 0.277, 0.169, 0.286, 0.179, 0.287, 0.215, 0.279, 0.228, 0.279]"
55,"[0.433, 0.413, 0.243, 0.198, 0.244, 0.217, 0.214, 0.208, 0.228, 0.205]"
56,"[0.436, 0.292, 0.176, 0.288, 0.18, 0.283, 0.215, 0.277, 0.229, 0.272]"
57,"[0.447, 0.394, 0.246, 0.196, 0.245, 0.217, 0.217, 0.209, 0.23, 0.212]"
58,"[0.365, 0.311, 0.176, 0.289, 0.18, 0.293, 0.218, 0.285, 0.23, 0.281]"
59,"[0.443, 0.363, 0.248, 0.202, 0.252, 0.219, 0.214, 0.21, 0.229, 0.206]"
60,"[0.322, 0.34, 0.177, 0.29, 0.18, 0.296, 0.215, 0.285, 0.229, 0.276]"
61,"[0.445, 0.358, 0.247, 0.202, 0.261, 0.221, 0.215, 0.21, 0.229, 0.206]"
62,"[0.305, 0.331, 0.176, 0.286, 0.181, 0.294, 0.219, 0.281, 0.236, 0.276]"
63,"[0.441, 0.372, 0.246, 0.193, 0.264, 0.223, 0.219, 0.21, 0.231, 0.2]"
64,"[0.313, 0.345, 0.174, 0.287, 0.178, 0.295, 0.219, 0.282, 0.233, 0.276]"
65,"[0.451, 0.351, 0.245, 0.195, 0.259, 0.222, 0.22, 0.209, 0.232, 0.2]"
66,"[0.352, 0.349, 0.173, 0.282, 0.18, 0.291, 0.22, 0.28, 0.229, 0.272]"
67,"[0.465, 0.363, 0.245, 0.189, 0.262, 0.22, 0.223, 0.203, 0.232, 0.196]"
68,"[0.473, 0.37, 0.175, 0.278, 0.179, 0.293, 0.222, 0.282, 0.23, 0.271]"
69,"[0.434, 0.341, 0.244, 0.182, 0.264, 0.218, 0.228, 0.199, 0.238, 0.195]"
70,"[0.508, 0.349, 0.177, 0.282, 0.179, 0.29, 0.221, 0.283, 0.232, 0.277]"
71,"[0.407, 0.356, 0.245, 0.179, 0.264, 0.214, 0.227, 0.2, 0.234, 0.19]"
72,"[0.408, 0.381, 0.179, 0.282, 0.178, 0.283, 0.225, 0.282, 0.238, 0.269]"
73,"[0.323, 0.315, 0.249, 0.184, 0.265, 0.216, 0.23, 0.202, 0.246, 0.194]"
74,"[0.378, 0.382, 0.181, 0.284, 0.175, 0.291, 0.224, 0.281, 0.236, 0.276]"
75,"[0.284, 0.29, 0.251, 0.193, 0.264, 0.218, 0.232, 0.205, 0.235, 0.198]"
76,"[0.368, 0.375, 0.183, 0.279, 0.178, 0.285, 0.231, 0.278, 0.235, 0.273]"
77,"[0.273, 0.262, 0.248, 0.197, 0.252, 0.218, 0.23, 0.207, 0.232, 0.199]"
78,"[0.433, 0.358, 0.181, 0.266, 0.178, 0.269, 0.236, 0.265, 0.239, 0.261]"
79,"[0.33, 0.26, 0.221, 0.19, 0.232, 0.223, 0.226, 0.211, 0.222, 0.209]"
80,"[0.48, 0.363, 0.186, 0.264, 0.185, 0.261, 0.238, 0.269, 0.239, 0.253]"
81,"[0.313, 0.266, 0.224, 0.188, 0.232, 0.22, 0.227, 0.21, 0.222, 0.207]"
82,"[0.446, 0.399, 0.186, 0.271, 0.184, 0.249, 0.239, 0.262, 0.242, 0.257]"
83,"[0.398, 0.246, 0.226, 0.193, 0.227, 0.22, 0.23, 0.214, 0.232, 0.208]"
84,"[0.421, 0.373, 0.182, 0.251, 0.187, 0.236, 0.239, 0.25, 0.242, 0.252]"
85,"[0.416, 0.257, 0.205, 0.193, 0.217, 0.213, 0.237, 0.21, 0.23, 0.208]"
86,"[0.39, 0.347, 0.183, 0.264, 0.186, 0.246, 0.236, 0.264, 0.247, 0.257]"
87,"[0.411, 0.347, 0.219, 0.195, 0.223, 0.214, 0.293, 0.212, 0.279, 0.21]"
88,"[0.372, 0.338, 0.184, 0.271, 0.193, 0.258, 0.226, 0.267, 0.247, 0.261]"
89,"[0.429, 0.386, 0.215, 0.183, 0.23, 0.209, 0.292, 0.206, 0.289, 0.2]"
90,"[0.383, 0.352, 0.19, 0.287, 0.199, 0.29, 0.239, 0.284, 0.248, 0.272]"
91,"[0.49, 0.353, 0.222, 0.183, 0.235, 0.204, 0.258, 0.202, 0.251, 0.189]"
92,"[0.377, 0.356, 0.188, 0.279, 0.2, 0.279, 0.244, 0.281, 0.245, 0.27]"
93,"[0.486, 0.357, 0.224, 0.171, 0.242, 0.186, 0.24, 0.183, 0.229, 0.181]"
94,"[0.408, 0.392, 0.175, 0.286, 0.192, 0.295, 0.24, 0.286, 0.243, 0.272]"
95,"[0.492, 0.308, 0.237, 0.163, 0.249, 0.185, 0.224, 0.174, 0.231, 0.17]"
96,"[0.399, 0.373, 0.17, 0.304, 0.189, 0.304, 0.237, 0.306, 0.241, 0.276]"
97,"[0.509, 0.303, 0.253, 0.158, 0.29, 0.179, 0.214, 0.171, 0.227, 0.165]"
98,"[0.388, 0.372, 0.165, 0.342, 0.186, 0.344, 0.242, 0.338, 0.244, 0.316]"
99,"[0.519, 0.335, 0.309, 0.158, 0.31, 0.172, 0.24, 0.167, 0.232, 0.159]"
