eigenvector_centrality,[0]
0,"[0.105, 0.093, 0.11, 0.109, 0.091, 0.112, 0.092, 0.092, 0.155, 0.195]"
1,"[0.106, 0.104, 0.087, 0.119, 0.1, 0.102, 0.091, 0.113, 0.106, 0.103]"
2,"[0.106, 0.099, 0.085, 0.105, 0.091, 0.102, 0.093, 0.092, 0.1, 0.103]"
3,"[0.088, 0.104, 0.106, 0.151, 0.134, 0.108, 0.09, 0.113, 0.106, 0.103]"
4,"[0.106, 0.192, 0.173, 0.167, 0.188, 0.144, 0.114, 0.092, 0.113, 0.103]"
5,"[0.172, 0.107, 0.189, 0.142, 0.172, 0.113, 0.277, 0.138, 0.106, 0.103]"
6,"[0.107, 0.338, 0.322, 0.207, 0.269, 0.301, 0.116, 0.093, 0.344, 0.178]"
7,"[0.089, 0.201, 0.188, 0.327, 0.207, 0.196, 0.2, 0.195, 0.19, 0.185]"
8,"[0.199, 0.323, 0.428, 0.208, 0.183, 0.132, 0.2, 0.194, 0.187, 0.141]"
9,"[0.105, 0.213, 0.279, 0.36, 0.264, 0.228, 0.171, 0.159, 0.2, 0.247]"
10,"[0.232, 0.342, 0.448, 0.238, 0.204, 0.177, 0.212, 0.226, 0.189, 0.175]"
11,"[0.151, 0.23, 0.318, 0.358, 0.298, 0.258, 0.201, 0.175, 0.228, 0.245]"
12,"[0.204, 0.301, 0.382, 0.206, 0.217, 0.181, 0.229, 0.183, 0.202, 0.207]"
13,"[0.152, 0.209, 0.284, 0.279, 0.328, 0.255, 0.185, 0.177, 0.209, 0.222]"
14,"[0.235, 0.245, 0.338, 0.28, 0.206, 0.184, 0.215, 0.225, 0.191, 0.207]"
15,"[0.142, 0.267, 0.278, 0.275, 0.346, 0.3, 0.148, 0.175, 0.261, 0.271]"
16,"[0.286, 0.232, 0.329, 0.295, 0.193, 0.178, 0.275, 0.275, 0.174, 0.196]"
17,"[0.113, 0.306, 0.285, 0.286, 0.39, 0.367, 0.112, 0.175, 0.339, 0.32]"
18,"[0.336, 0.24, 0.325, 0.296, 0.189, 0.178, 0.338, 0.305, 0.149, 0.174]"
19,"[0.104, 0.294, 0.298, 0.294, 0.403, 0.396, 0.096, 0.174, 0.356, 0.344]"
20,"[0.344, 0.278, 0.311, 0.317, 0.182, 0.177, 0.334, 0.319, 0.133, 0.177]"
21,"[0.105, 0.346, 0.343, 0.287, 0.401, 0.374, 0.097, 0.169, 0.327, 0.336]"
22,"[0.335, 0.285, 0.306, 0.342, 0.168, 0.178, 0.323, 0.295, 0.132, 0.179]"
23,"[0.114, 0.381, 0.354, 0.287, 0.389, 0.349, 0.099, 0.168, 0.311, 0.326]"
24,"[0.363, 0.292, 0.316, 0.364, 0.18, 0.178, 0.304, 0.278, 0.132, 0.18]"
25,"[0.384, 0.38, 0.363, 0.309, 0.386, 0.335, 0.107, 0.171, 0.294, 0.323]"
26,"[0.44, 0.368, 0.392, 0.379, 0.351, 0.37, 0.36, 0.286, 0.14, 0.554]"
27,"[0.476, 0.339, 0.287, 0.37, 0.447, 0.369, 0.348, 0.202, 0.319, 0.398]"
28,"[0.345, 0.357, 0.394, 0.323, 0.325, 0.358, 0.387, 0.357, 0.294, 0.512]"
29,"[0.362, 0.311, 0.305, 0.37, 0.405, 0.393, 0.381, 0.193, 0.319, 0.415]"
30,"[0.219, 0.356, 0.399, 0.29, 0.272, 0.236, 0.388, 0.334, 0.325, 0.267]"
31,"[0.441, 0.405, 0.302, 0.415, 0.362, 0.426, 0.216, 0.156, 0.334, 0.464]"
32,"[0.173, 0.175, 0.323, 0.291, 0.198, 0.148, 0.456, 0.365, 0.131, 0.164]"
33,"[0.388, 0.266, 0.262, 0.211, 0.333, 0.45, 0.094, 0.102, 0.418, 0.424]"
34,"[0.199, 0.111, 0.238, 0.205, 0.181, 0.121, 0.569, 0.407, 0.105, 0.127]"
35,"[0.278, 0.195, 0.219, 0.117, 0.247, 0.405, 0.093, 0.09, 0.499, 0.282]"
36,"[0.206, 0.094, 0.175, 0.112, 0.179, 0.112, 0.485, 0.298, 0.103, 0.126]"
37,"[0.309, 0.138, 0.216, 0.104, 0.208, 0.351, 0.093, 0.086, 0.399, 0.229]"
38,"[0.221, 0.087, 0.163, 0.103, 0.182, 0.108, 0.412, 0.248, 0.103, 0.127]"
39,"[0.352, 0.123, 0.222, 0.097, 0.199, 0.256, 0.093, 0.086, 0.31, 0.176]"
40,"[0.227, 0.087, 0.164, 0.108, 0.181, 0.105, 0.293, 0.18, 0.103, 0.131]"
41,"[0.372, 0.124, 0.224, 0.097, 0.198, 0.178, 0.093, 0.086, 0.224, 0.177]"
42,"[0.233, 0.087, 0.158, 0.109, 0.175, 0.107, 0.227, 0.135, 0.103, 0.134]"
43,"[0.41, 0.137, 0.219, 0.097, 0.197, 0.128, 0.093, 0.086, 0.168, 0.199]"
44,"[0.25, 0.087, 0.156, 0.117, 0.153, 0.105, 0.195, 0.111, 0.103, 0.13]"
45,"[0.451, 0.156, 0.161, 0.097, 0.189, 0.137, 0.093, 0.086, 0.139, 0.227]"
46,"[0.326, 0.087, 0.165, 0.162, 0.135, 0.102, 0.186, 0.116, 0.103, 0.128]"
47,"[0.344, 0.182, 0.144, 0.097, 0.171, 0.163, 0.093, 0.086, 0.142, 0.254]"
48,"[0.343, 0.087, 0.166, 0.185, 0.121, 0.102, 0.192, 0.141, 0.103, 0.126]"
49,"[0.372, 0.199, 0.121, 0.097, 0.167, 0.171, 0.093, 0.085, 0.148, 0.28]"
50,"[0.336, 0.087, 0.17, 0.192, 0.119, 0.102, 0.193, 0.149, 0.103, 0.126]"
51,"[0.367, 0.2, 0.118, 0.097, 0.174, 0.175, 0.093, 0.085, 0.159, 0.277]"
52,"[0.362, 0.087, 0.167, 0.203, 0.118, 0.102, 0.195, 0.158, 0.103, 0.125]"
53,"[0.361, 0.206, 0.119, 0.097, 0.187, 0.176, 0.093, 0.085, 0.161, 0.291]"
54,"[0.381, 0.088, 0.172, 0.191, 0.117, 0.102, 0.192, 0.164, 0.103, 0.126]"
55,"[0.356, 0.202, 0.115, 0.097, 0.184, 0.176, 0.093, 0.086, 0.163, 0.292]"
56,"[0.388, 0.088, 0.168, 0.172, 0.117, 0.102, 0.186, 0.171, 0.103, 0.126]"
57,"[0.352, 0.192, 0.115, 0.097, 0.189, 0.187, 0.093, 0.086, 0.165, 0.29]"
58,"[0.392, 0.088, 0.17, 0.135, 0.116, 0.102, 0.187, 0.178, 0.103, 0.125]"
59,"[0.358, 0.178, 0.114, 0.097, 0.183, 0.195, 0.093, 0.086, 0.175, 0.296]"
60,"[0.393, 0.089, 0.166, 0.125, 0.116, 0.102, 0.187, 0.185, 0.103, 0.125]"
61,"[0.363, 0.161, 0.114, 0.097, 0.179, 0.205, 0.093, 0.086, 0.175, 0.287]"
62,"[0.406, 0.09, 0.166, 0.117, 0.116, 0.102, 0.185, 0.187, 0.103, 0.126]"
63,"[0.372, 0.158, 0.114, 0.097, 0.174, 0.209, 0.093, 0.086, 0.178, 0.286]"
64,"[0.421, 0.09, 0.166, 0.125, 0.116, 0.102, 0.189, 0.191, 0.103, 0.126]"
65,"[0.378, 0.156, 0.113, 0.097, 0.175, 0.211, 0.093, 0.085, 0.179, 0.285]"
