eigenvector_centrality,[0]
0,"[0.08, 0.104, 0.113, 0.093, 0.091, 0.19, 0.11, 0.092, 0.116, 0.156]"
1,"[0.102, 0.109, 0.083, 0.09, 0.091, 0.097, 0.089, 0.116, 0.191, 0.093]"
2,"[0.14, 0.104, 0.109, 0.09, 0.091, 0.112, 0.109, 0.092, 0.162, 0.079]"
3,"[0.102, 0.104, 0.099, 0.09, 0.091, 0.266, 0.139, 0.092, 0.219, 0.253]"
4,"[0.191, 0.104, 0.319, 0.1, 0.093, 0.16, 0.31, 0.092, 0.106, 0.233]"
5,"[0.332, 0.151, 0.231, 0.172, 0.193, 0.412, 0.232, 0.194, 0.267, 0.134]"
6,"[0.245, 0.309, 0.42, 0.285, 0.189, 0.336, 0.32, 0.156, 0.259, 0.377]"
7,"[0.356, 0.33, 0.265, 0.322, 0.342, 0.347, 0.345, 0.308, 0.355, 0.184]"
8,"[0.217, 0.446, 0.306, 0.307, 0.266, 0.349, 0.428, 0.307, 0.361, 0.337]"
9,"[0.343, 0.261, 0.211, 0.351, 0.423, 0.427, 0.283, 0.453, 0.452, 0.122]"
10,"[0.108, 0.381, 0.345, 0.238, 0.258, 0.321, 0.362, 0.304, 0.318, 0.326]"
11,"[0.34, 0.199, 0.103, 0.313, 0.391, 0.349, 0.228, 0.386, 0.371, 0.119]"
12,"[0.102, 0.302, 0.334, 0.231, 0.233, 0.334, 0.364, 0.266, 0.266, 0.314]"
13,"[0.317, 0.198, 0.099, 0.319, 0.303, 0.35, 0.203, 0.322, 0.303, 0.14]"
14,"[0.102, 0.319, 0.313, 0.226, 0.244, 0.308, 0.357, 0.255, 0.239, 0.283]"
15,"[0.32, 0.261, 0.101, 0.313, 0.276, 0.354, 0.204, 0.284, 0.275, 0.173]"
16,"[0.102, 0.336, 0.313, 0.23, 0.259, 0.319, 0.36, 0.259, 0.248, 0.275]"
17,"[0.326, 0.306, 0.111, 0.322, 0.28, 0.358, 0.221, 0.293, 0.285, 0.185]"
18,"[0.102, 0.345, 0.321, 0.245, 0.265, 0.335, 0.365, 0.259, 0.252, 0.282]"
19,"[0.324, 0.326, 0.123, 0.313, 0.311, 0.36, 0.246, 0.327, 0.301, 0.198]"
20,"[0.108, 0.347, 0.328, 0.256, 0.275, 0.356, 0.368, 0.263, 0.256, 0.295]"
21,"[0.325, 0.312, 0.145, 0.3, 0.338, 0.36, 0.278, 0.328, 0.286, 0.227]"
22,"[0.14, 0.367, 0.331, 0.265, 0.304, 0.366, 0.375, 0.302, 0.292, 0.297]"
23,"[0.32, 0.313, 0.184, 0.282, 0.322, 0.358, 0.302, 0.327, 0.297, 0.231]"
24,"[0.201, 0.37, 0.309, 0.277, 0.345, 0.375, 0.368, 0.339, 0.313, 0.287]"
25,"[0.434, 0.34, 0.295, 0.265, 0.316, 0.357, 0.316, 0.332, 0.306, 0.264]"
26,"[0.46, 0.416, 0.393, 0.317, 0.309, 0.38, 0.486, 0.318, 0.286, 0.384]"
27,"[0.528, 0.344, 0.349, 0.271, 0.352, 0.384, 0.348, 0.335, 0.335, 0.422]"
28,"[0.436, 0.409, 0.326, 0.32, 0.292, 0.404, 0.415, 0.309, 0.268, 0.3]"
29,"[0.486, 0.307, 0.43, 0.265, 0.365, 0.37, 0.339, 0.352, 0.356, 0.455]"
30,"[0.47, 0.355, 0.307, 0.324, 0.29, 0.368, 0.37, 0.303, 0.272, 0.294]"
31,"[0.544, 0.294, 0.506, 0.27, 0.343, 0.336, 0.315, 0.346, 0.349, 0.383]"
32,"[0.502, 0.375, 0.288, 0.337, 0.294, 0.353, 0.324, 0.304, 0.274, 0.281]"
33,"[0.5, 0.297, 0.385, 0.272, 0.354, 0.274, 0.327, 0.347, 0.347, 0.299]"
34,"[0.503, 0.38, 0.282, 0.326, 0.301, 0.334, 0.294, 0.307, 0.277, 0.289]"
35,"[0.567, 0.3, 0.315, 0.279, 0.329, 0.23, 0.331, 0.341, 0.321, 0.262]"
36,"[0.489, 0.297, 0.275, 0.246, 0.311, 0.317, 0.269, 0.304, 0.277, 0.292]"
37,"[0.479, 0.301, 0.296, 0.281, 0.262, 0.184, 0.332, 0.261, 0.236, 0.231]"
38,"[0.502, 0.267, 0.266, 0.192, 0.321, 0.318, 0.245, 0.305, 0.28, 0.3]"
39,"[0.494, 0.306, 0.286, 0.281, 0.2, 0.125, 0.33, 0.21, 0.176, 0.22]"
40,"[0.491, 0.227, 0.26, 0.151, 0.323, 0.318, 0.211, 0.31, 0.294, 0.303]"
41,"[0.503, 0.312, 0.272, 0.289, 0.155, 0.099, 0.335, 0.159, 0.129, 0.181]"
42,"[0.507, 0.173, 0.263, 0.111, 0.331, 0.318, 0.166, 0.314, 0.304, 0.305]"
43,"[0.52, 0.325, 0.24, 0.289, 0.12, 0.092, 0.334, 0.115, 0.097, 0.138]"
44,"[0.461, 0.139, 0.264, 0.095, 0.334, 0.308, 0.139, 0.327, 0.301, 0.307]"
45,"[0.519, 0.328, 0.207, 0.287, 0.109, 0.092, 0.327, 0.105, 0.092, 0.103]"
46,"[0.493, 0.118, 0.232, 0.094, 0.329, 0.306, 0.121, 0.324, 0.306, 0.309]"
47,"[0.52, 0.323, 0.174, 0.281, 0.109, 0.091, 0.311, 0.105, 0.091, 0.094]"
48,"[0.502, 0.117, 0.217, 0.093, 0.33, 0.296, 0.118, 0.321, 0.298, 0.302]"
49,"[0.513, 0.324, 0.162, 0.281, 0.109, 0.091, 0.303, 0.105, 0.091, 0.088]"
50,"[0.527, 0.116, 0.195, 0.093, 0.328, 0.286, 0.117, 0.316, 0.29, 0.294]"
51,"[0.554, 0.319, 0.145, 0.272, 0.109, 0.091, 0.274, 0.104, 0.091, 0.085]"
