eigenvector_centrality,[0]
0,"[0.116, 0.114, 0.1, 0.101, 0.094, 0.092, 0.135, 0.102, 0.113, 0.156]"
1,"[0.103, 0.107, 0.088, 0.093, 0.109, 0.09, 0.102, 0.086, 0.091, 0.102]"
2,"[0.103, 0.114, 0.104, 0.103, 0.109, 0.092, 0.136, 0.102, 0.091, 0.102]"
3,"[0.103, 0.107, 0.17, 0.13, 0.175, 0.092, 0.102, 0.102, 0.143, 0.102]"
4,"[0.11, 0.109, 0.104, 0.101, 0.192, 0.092, 0.102, 0.104, 0.222, 0.159]"
5,"[0.112, 0.211, 0.21, 0.223, 0.173, 0.132, 0.129, 0.104, 0.131, 0.106]"
6,"[0.277, 0.249, 0.214, 0.212, 0.201, 0.211, 0.197, 0.211, 0.336, 0.302]"
7,"[0.271, 0.326, 0.317, 0.315, 0.302, 0.32, 0.322, 0.3, 0.232, 0.253]"
8,"[0.467, 0.303, 0.323, 0.319, 0.307, 0.414, 0.328, 0.336, 0.45, 0.381]"
9,"[0.389, 0.468, 0.397, 0.465, 0.385, 0.373, 0.414, 0.471, 0.249, 0.261]"
10,"[0.449, 0.319, 0.299, 0.306, 0.268, 0.374, 0.26, 0.318, 0.349, 0.337]"
11,"[0.22, 0.377, 0.341, 0.376, 0.421, 0.412, 0.413, 0.412, 0.277, 0.294]"
12,"[0.375, 0.413, 0.236, 0.368, 0.186, 0.255, 0.204, 0.218, 0.35, 0.341]"
13,"[0.192, 0.382, 0.401, 0.387, 0.49, 0.491, 0.489, 0.49, 0.394, 0.415]"
14,"[0.442, 0.418, 0.245, 0.404, 0.192, 0.255, 0.18, 0.241, 0.341, 0.346]"
15,"[0.207, 0.373, 0.416, 0.371, 0.441, 0.422, 0.441, 0.435, 0.381, 0.399]"
16,"[0.391, 0.419, 0.277, 0.386, 0.236, 0.314, 0.213, 0.293, 0.332, 0.328]"
17,"[0.225, 0.359, 0.402, 0.36, 0.418, 0.41, 0.413, 0.427, 0.391, 0.405]"
18,"[0.389, 0.424, 0.334, 0.389, 0.276, 0.325, 0.3, 0.3, 0.322, 0.316]"
19,"[0.257, 0.343, 0.403, 0.357, 0.412, 0.416, 0.416, 0.424, 0.396, 0.409]"
20,"[0.403, 0.43, 0.362, 0.4, 0.298, 0.323, 0.304, 0.309, 0.311, 0.312]"
21,"[0.3, 0.332, 0.413, 0.357, 0.42, 0.417, 0.427, 0.425, 0.396, 0.418]"
22,"[0.42, 0.43, 0.379, 0.403, 0.299, 0.328, 0.306, 0.318, 0.288, 0.301]"
23,"[0.331, 0.33, 0.421, 0.364, 0.426, 0.434, 0.437, 0.433, 0.395, 0.424]"
24,"[0.43, 0.432, 0.39, 0.408, 0.303, 0.341, 0.318, 0.33, 0.286, 0.293]"
25,"[0.481, 0.34, 0.426, 0.377, 0.438, 0.449, 0.442, 0.436, 0.397, 0.428]"
26,"[0.493, 0.422, 0.519, 0.396, 0.559, 0.512, 0.574, 0.538, 0.297, 0.304]"
27,"[0.495, 0.383, 0.49, 0.455, 0.423, 0.414, 0.405, 0.435, 0.4, 0.418]"
28,"[0.562, 0.407, 0.45, 0.375, 0.533, 0.524, 0.548, 0.522, 0.352, 0.353]"
29,"[0.501, 0.419, 0.378, 0.432, 0.416, 0.38, 0.402, 0.409, 0.352, 0.396]"
30,"[0.385, 0.306, 0.314, 0.327, 0.379, 0.407, 0.383, 0.362, 0.398, 0.406]"
31,"[0.235, 0.371, 0.263, 0.356, 0.297, 0.292, 0.324, 0.306, 0.204, 0.208]"
32,"[0.378, 0.203, 0.21, 0.216, 0.289, 0.342, 0.274, 0.313, 0.365, 0.372]"
33,"[0.15, 0.308, 0.221, 0.297, 0.232, 0.235, 0.231, 0.259, 0.174, 0.162]"
34,"[0.275, 0.205, 0.218, 0.216, 0.254, 0.263, 0.233, 0.257, 0.312, 0.306]"
35,"[0.17, 0.271, 0.203, 0.25, 0.22, 0.233, 0.209, 0.233, 0.203, 0.182]"
36,"[0.163, 0.136, 0.174, 0.142, 0.188, 0.2, 0.174, 0.185, 0.27, 0.248]"
37,"[0.33, 0.213, 0.156, 0.198, 0.162, 0.17, 0.146, 0.155, 0.101, 0.094]"
