eigenvector_centrality,"[18, 48, 10, 16, 38, 34, 25, 44, 35, 26]"
0,"[0.0845771144278607, 0.075, 0.125, 0.145, 0.105, 0.08, 0.1, 0.125, 0.1, 0.065, 0.095, 0.08, 0.055, 0.11, 0.08, 0.11, 0.1, 0.055, 0.09, 0.095, 0.115, 0.09, 0.11, 0.1, 0.125, 0.02, 0.085, 0.105, 0.08, 0.07, 0.13, 0.1, 0.16, 0.11, 0.12, 0.095, 0.11, 0.105, 0.085, 0.115, 0.125, 0.09, 0.095, 0.13, 0.09, 0.11, 0.09, 0.1, 0.08, 0.12562814070351758]"
1,"[0.11442786069651742, 0.1, 0.125, 0.065, 0.115, 0.08, 0.1, 0.08, 0.1, 0.14, 0.08, 0.095, 0.105, 0.08, 0.135, 0.095, 0.1, 0.11, 0.085, 0.1, 0.115, 0.1, 0.11, 0.1, 0.08, 0.08, 0.115, 0.115, 0.1, 0.07, 0.085, 0.11, 0.1, 0.105, 0.11, 0.175, 0.08, 0.12, 0.065, 0.115, 0.04, 0.09, 0.095, 0.125, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
2,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.08, 0.08, 0.135, 0.1, 0.14, 0.09, 0.08, 0.105, 0.11, 0.135, 0.11, 0.1, 0.11, 0.085, 0.1, 0.115, 0.1, 0.11, 0.065, 0.08, 0.08, 0.115, 0.115, 0.08, 0.07, 0.085, 0.11, 0.1, 0.105, 0.11, 0.115, 0.08, 0.12, 0.08, 0.115, 0.125, 0.09, 0.095, 0.185, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
3,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.08, 0.08, 0.135, 0.1, 0.14, 0.09, 0.08, 0.105, 0.11, 0.135, 0.11, 0.1, 0.11, 0.085, 0.1, 0.115, 0.1, 0.11, 0.065, 0.08, 0.08, 0.115, 0.115, 0.08, 0.07, 0.085, 0.11, 0.1, 0.105, 0.11, 0.115, 0.08, 0.12, 0.08, 0.115, 0.125, 0.09, 0.095, 0.065, 0.045, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
4,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.08, 0.08, 0.135, 0.1, 0.14, 0.09, 0.08, 0.105, 0.11, 0.135, 0.11, 0.1, 0.11, 0.085, 0.1, 0.115, 0.1, 0.11, 0.065, 0.08, 0.08, 0.115, 0.115, 0.08, 0.07, 0.085, 0.11, 0.1, 0.105, 0.11, 0.115, 0.08, 0.12, 0.08, 0.115, 0.125, 0.09, 0.095, 0.065, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
5,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.08, 0.08, 0.135, 0.1, 0.14, 0.09, 0.08, 0.105, 0.11, 0.135, 0.11, 0.1, 0.11, 0.085, 0.1, 0.11, 0.1, 0.11, 0.065, 0.08, 0.08, 0.115, 0.115, 0.08, 0.07, 0.085, 0.11, 0.1, 0.105, 0.11, 0.115, 0.08, 0.12, 0.08, 0.115, 0.125, 0.09, 0.095, 0.065, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
6,"[0.08955223880597014, 0.1, 0.1, 0.085, 0.115, 0.08, 0.08, 0.045, 0.095, 0.14, 0.09, 0.08, 0.105, 0.11, 0.135, 0.11, 0.1, 0.11, 0.085, 0.1, 0.115, 0.1, 0.11, 0.065, 0.08, 0.08, 0.115, 0.115, 0.08, 0.07, 0.085, 0.11, 0.115, 0.105, 0.11, 0.095, 0.08, 0.105, 0.08, 0.115, 0.125, 0.09, 0.095, 0.065, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
7,"[0.12437810945273632, 0.1, 0.135, 0.08, 0.115, 0.08, 0.08, 0.055, 0.1, 0.14, 0.08, 0.08, 0.115, 0.1, 0.135, 0.09, 0.1, 0.11, 0.085, 0.1, 0.07, 0.09, 0.06, 0.1, 0.08, 0.08, 0.115, 0.115, 0.08, 0.085, 0.085, 0.13, 0.11, 0.105, 0.11, 0.075, 0.09, 0.12, 0.08, 0.115, 0.125, 0.095, 0.08, 0.065, 0.09, 0.085, 0.095, 0.11, 0.115, 0.09045226130653267]"
8,"[0.14427860696517414, 0.1, 0.095, 0.06, 0.08, 0.08, 0.08, 0.045, 0.095, 0.14, 0.09, 0.08, 0.105, 0.1, 0.135, 0.11, 0.09, 0.135, 0.085, 0.075, 0.115, 0.105, 0.11, 0.065, 0.08, 0.08, 0.115, 0.11, 0.08, 0.07, 0.135, 0.11, 0.11, 0.105, 0.075, 0.115, 0.08, 0.105, 0.08, 0.145, 0.155, 0.09, 0.095, 0.095, 0.09, 0.11, 0.095, 0.1, 0.115, 0.09045226130653267]"
9,"[0.12437810945273632, 0.1, 0.2, 0.08, 0.115, 0.08, 0.105, 0.07, 0.1, 0.115, 0.08, 0.08, 0.11, 0.1, 0.135, 0.09, 0.1, 0.11, 0.085, 0.135, 0.08, 0.09, 0.06, 0.16, 0.08, 0.08, 0.07, 0.115, 0.08, 0.13, 0.085, 0.105, 0.105, 0.13, 0.11, 0.115, 0.095, 0.12, 0.08, 0.115, 0.125, 0.115, 0.08, 0.065, 0.05, 0.085, 0.09, 0.135, 0.115, 0.09045226130653267]"
10,"[0.19900497512437812, 0.12, 0.095, 0.06, 0.085, 0.14, 0.08, 0.135, 0.095, 0.14, 0.09, 0.115, 0.105, 0.105, 0.075, 0.11, 0.09, 0.135, 0.085, 0.07, 0.115, 0.135, 0.115, 0.065, 0.095, 0.08, 0.115, 0.105, 0.08, 0.07, 0.115, 0.11, 0.1, 0.105, 0.075, 0.075, 0.08, 0.105, 0.08, 0.085, 0.15, 0.09, 0.135, 0.085, 0.135, 0.11, 0.105, 0.1, 0.115, 0.09045226130653267]"
11,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.08, 0.105, 0.105, 0.1, 0.125, 0.08, 0.08, 0.125, 0.11, 0.155, 0.09, 0.1, 0.11, 0.09, 0.125, 0.075, 0.09, 0.06, 0.105, 0.08, 0.085, 0.07, 0.085, 0.08, 0.135, 0.085, 0.12, 0.1, 0.125, 0.11, 0.115, 0.185, 0.12, 0.08, 0.075, 0.125, 0.115, 0.08, 0.065, 0.09, 0.085, 0.105, 0.135, 0.115, 0.09045226130653267]"
12,"[0.11940298507462686, 0.12, 0.095, 0.06, 0.085, 0.14, 0.08, 0.135, 0.095, 0.14, 0.09, 0.12, 0.105, 0.165, 0.135, 0.11, 0.09, 0.135, 0.085, 0.07, 0.115, 0.1, 0.16, 0.065, 0.1, 0.1, 0.115, 0.105, 0.08, 0.07, 0.115, 0.11, 0.1, 0.105, 0.075, 0.075, 0.08, 0.105, 0.08, 0.13, 0.245, 0.09, 0.1, 0.08, 0.07, 0.11, 0.12, 0.1, 0.115, 0.10050251256281408]"
13,"[0.12437810945273632, 0.1, 0.095, 0.08, 0.115, 0.13, 0.105, 0.13, 0.1, 0.12, 0.08, 0.08, 0.095, 0.11, 0.105, 0.09, 0.1, 0.11, 0.095, 0.125, 0.075, 0.09, 0.06, 0.105, 0.08, 0.155, 0.07, 0.085, 0.08, 0.1, 0.085, 0.21, 0.23, 0.125, 0.11, 0.115, 0.2, 0.12, 0.08, 0.09, 0.125, 0.115, 0.08, 0.065, 0.09, 0.085, 0.105, 0.135, 0.115, 0.09045226130653267]"
14,"[0.12437810945273632, 0.12, 0.095, 0.06, 0.085, 0.2, 0.08, 0.135, 0.095, 0.14, 0.09, 0.12, 0.115, 0.11, 0.135, 0.11, 0.09, 0.135, 0.085, 0.075, 0.115, 0.09, 0.12, 0.065, 0.1, 0.095, 0.115, 0.105, 0.06, 0.07, 0.115, 0.11, 0.1, 0.105, 0.075, 0.07, 0.08, 0.105, 0.08, 0.09, 0.125, 0.09, 0.175, 0.09, 0.07, 0.11, 0.15, 0.1, 0.115, 0.09547738693467336]"
15,"[0.12437810945273632, 0.1, 0.125, 0.08, 0.115, 0.125, 0.105, 0.145, 0.1, 0.12, 0.08, 0.08, 0.1, 0.11, 0.105, 0.09, 0.1, 0.11, 0.15, 0.125, 0.075, 0.09, 0.06, 0.115, 0.08, 0.235, 0.095, 0.085, 0.2, 0.085, 0.085, 0.175, 0.16, 0.125, 0.11, 0.115, 0.18, 0.12, 0.085, 0.085, 0.125, 0.115, 0.08, 0.065, 0.09, 0.085, 0.105, 0.135, 0.17, 0.09045226130653267]"
16,"[0.15422885572139303, 0.085, 0.095, 0.06, 0.085, 0.175, 0.08, 0.135, 0.095, 0.26, 0.09, 0.12, 0.16, 0.08, 0.135, 0.11, 0.09, 0.135, 0.175, 0.07, 0.115, 0.09, 0.1, 0.065, 0.1, 0.095, 0.115, 0.105, 0.11, 0.07, 0.115, 0.115, 0.1, 0.105, 0.075, 0.07, 0.08, 0.105, 0.175, 0.07, 0.125, 0.09, 0.095, 0.08, 0.07, 0.11, 0.1, 0.1, 0.115, 0.10552763819095477]"
17,"[0.12437810945273632, 0.1, 0.125, 0.08, 0.215, 0.14, 0.105, 0.075, 0.1, 0.125, 0.08, 0.08, 0.1, 0.11, 0.105, 0.09, 0.1, 0.11, 0.145, 0.125, 0.075, 0.09, 0.055, 0.145, 0.08, 0.225, 0.1, 0.085, 0.275, 0.085, 0.085, 0.115, 0.11, 0.125, 0.11, 0.115, 0.175, 0.22, 0.08, 0.085, 0.125, 0.115, 0.08, 0.105, 0.09, 0.085, 0.105, 0.21, 0.18, 0.09045226130653267]"
18,"[0.15920398009950248, 0.08, 0.095, 0.06, 0.085, 0.16, 0.08, 0.245, 0.095, 0.245, 0.09, 0.12, 0.155, 0.08, 0.145, 0.11, 0.09, 0.135, 0.135, 0.07, 0.115, 0.09, 0.1, 0.065, 0.1, 0.095, 0.115, 0.105, 0.095, 0.07, 0.115, 0.185, 0.1, 0.155, 0.075, 0.07, 0.08, 0.105, 0.145, 0.07, 0.125, 0.09, 0.19, 0.115, 0.07, 0.11, 0.1, 0.1, 0.115, 0.10050251256281408]"
