eigenvector_centrality,"[0, 5, 6, 10, 19]"
30,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0131, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0127, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
31,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0194, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0192, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
32,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0238, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
33,"[tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0254, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0104, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0247, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
34,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0262, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0122, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0253, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
35,"[tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0135, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0262, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
36,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0145, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
37,"[tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0271, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0270, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
38,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0057, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0271, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
39,"[tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0276, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0178, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
40,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0187, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
41,"[tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0280, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0194, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0277, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
42,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0281, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0200, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
43,"[tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0283, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0204, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
44,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0284, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0209, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0280, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
45,"[tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0144, device='cuda:0'), tensor(0.0212, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0282, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
46,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0201, device='cuda:0'), tensor(0.0217, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0282, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
47,"[tensor(0.0062, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0225, device='cuda:0'), tensor(0.0222, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0282, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
48,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0235, device='cuda:0'), tensor(0.0225, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0283, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0108, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
49,"[tensor(0.0062, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0239, device='cuda:0'), tensor(0.0226, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0089, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0283, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0117, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
50,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0104, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0247, device='cuda:0'), tensor(0.0225, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0283, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0125, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
51,"[tensor(0.0062, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0228, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0284, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0137, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
52,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0106, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0224, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0284, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0152, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
53,"[tensor(0.0062, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0251, device='cuda:0'), tensor(0.0229, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0092, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0170, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
54,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0107, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0224, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0186, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
55,"[tensor(0.0062, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0095, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0229, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0095, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0286, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0199, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
56,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0108, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0228, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0286, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0210, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
57,"[tensor(0.0062, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0287, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0215, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
58,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0109, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0231, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0288, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0225, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
59,"[tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0260, device='cuda:0'), tensor(0.0238, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0095, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0288, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0232, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
