none,[]
0,"[0.12874251497005987, 0.10179640718562874, 0.11676646706586827, 0.1317365269461078, 0.10479041916167664, 0.08383233532934131, 0.08982035928143713, 0.12275449101796407, 0.11377245508982035, 0.08383233532934131, 0.1111111111111111, 0.12012012012012012, 0.08708708708708708, 0.10510510510510511, 0.07207207207207207, 0.12912912912912913, 0.10810810810810811, 0.0960960960960961, 0.1111111111111111, 0.0990990990990991, 0.0960960960960961, 0.09009009009009009, 0.09309309309309309, 0.09309309309309309, 0.21921921921921922, 0.12012012012012012, 0.0990990990990991, 0.09009009009009009, 0.1021021021021021, 0.0960960960960961]"
1,"[0.17964071856287425, 0.10179640718562874, 0.09880239520958084, 0.17964071856287425, 0.08682634730538923, 0.0748502994011976, 0.08982035928143713, 0.12275449101796407, 0.11377245508982035, 0.11077844311377245, 0.1021021021021021, 0.08108108108108109, 0.08708708708708708, 0.24324324324324326, 0.12012012012012012, 0.13813813813813813, 0.10810810810810811, 0.1021021021021021, 0.09009009009009009, 0.1111111111111111, 0.0960960960960961, 0.09009009009009009, 0.1111111111111111, 0.18618618618618618, 0.12012012012012012, 0.08408408408408409, 0.09309309309309309, 0.13213213213213212, 0.08708708708708708, 0.10810810810810811]"
2,"[0.11077844311377245, 0.10179640718562874, 0.10479041916167664, 0.08982035928143713, 0.19161676646706588, 0.08383233532934131, 0.11676646706586827, 0.10778443113772455, 0.11377245508982035, 0.08383233532934131, 0.08108108108108109, 0.10510510510510511, 0.12312312312312312, 0.07807807807807808, 0.10810810810810811, 0.12912912912912913, 0.08408408408408409, 0.0960960960960961, 0.1111111111111111, 0.0990990990990991, 0.08708708708708708, 0.11711711711711711, 0.1111111111111111, 0.0960960960960961, 0.12012012012012012, 0.08408408408408409, 0.0990990990990991, 0.09009009009009009, 0.08708708708708708, 0.0990990990990991]"
3,"[0.08383233532934131, 0.10179640718562874, 0.0748502994011976, 0.12275449101796407, 0.09580838323353294, 0.11377245508982035, 0.2754491017964072, 0.12275449101796407, 0.09281437125748503, 0.08982035928143713, 0.1021021021021021, 0.10510510510510511, 0.08708708708708708, 0.07807807807807808, 0.16816816816816818, 0.19519519519519518, 0.14414414414414414, 0.1021021021021021, 0.09009009009009009, 0.13213213213213212, 0.14414414414414414, 0.11711711711711711, 0.0960960960960961, 0.08408408408408409, 0.12012012012012012, 0.08408408408408409, 0.16216216216216217, 0.13213213213213212, 0.0990990990990991, 0.17117117117117117]"
4,"[0.12874251497005987, 0.20658682634730538, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.09580838323353294, 0.0718562874251497, 0.16167664670658682, 0.11377245508982035, 0.11077844311377245, 0.08108108108108109, 0.18018018018018017, 0.12312312312312312, 0.07807807807807808, 0.10510510510510511, 0.0960960960960961, 0.15315315315315314, 0.12312312312312312, 0.12012012012012012, 0.07807807807807808, 0.1831831831831832, 0.11711711711711711, 0.09309309309309309, 0.13213213213213212, 0.27927927927927926, 0.14714714714714713, 0.0990990990990991, 0.09009009009009009, 0.08108108108108109, 0.09009009009009009]"
5,"[0.12874251497005987, 0.10179640718562874, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.09580838323353294, 0.0718562874251497, 0.12275449101796407, 0.11377245508982035, 0.11077844311377245, 0.13213213213213212, 0.14114114114114115, 0.12312312312312312, 0.07807807807807808, 0.0990990990990991, 0.15615615615615616, 0.0960960960960961, 0.16516516516516516, 0.13513513513513514, 0.07807807807807808, 0.0990990990990991, 0.25825825825825827, 0.09309309309309309, 0.08408408408408409, 0.19519519519519518, 0.2012012012012012, 0.0990990990990991, 0.09009009009009009, 0.0960960960960961, 0.09009009009009009]"
6,"[0.17065868263473055, 0.15568862275449102, 0.0748502994011976, 0.12874251497005987, 0.10179640718562874, 0.19161676646706588, 0.11976047904191617, 0.11976047904191617, 0.12275449101796407, 0.11077844311377245, 0.27627627627627627, 0.08108108108108109, 0.1921921921921922, 0.16816816816816818, 0.12612612612612611, 0.15615615615615616, 0.15015015015015015, 0.12312312312312312, 0.0990990990990991, 0.19519519519519518, 0.16216216216216217, 0.14414414414414414, 0.09309309309309309, 0.08408408408408409, 0.24624624624624625, 0.24624624624624625, 0.12612612612612611, 0.09009009009009009, 0.1111111111111111, 0.2042042042042042]"
7,"[0.16167664670658682, 0.15868263473053892, 0.11976047904191617, 0.17964071856287425, 0.10479041916167664, 0.15868263473053892, 0.15568862275449102, 0.11077844311377245, 0.23952095808383234, 0.17964071856287425, 0.24024024024024024, 0.0960960960960961, 0.1021021021021021, 0.1891891891891892, 0.13813813813813813, 0.17117117117117117, 0.17117117117117117, 0.16216216216216217, 0.12912912912912913, 0.12012012012012012, 0.14114114114114115, 0.25225225225225223, 0.17417417417417416, 0.11711711711711711, 0.1921921921921922, 0.17117117117117117, 0.12312312312312312, 0.21921921921921922, 0.13213213213213212, 0.18018018018018017]"
8,"[0.16167664670658682, 0.10179640718562874, 0.16167664670658682, 0.11077844311377245, 0.12275449101796407, 0.26646706586826346, 0.11377245508982035, 0.1497005988023952, 0.24251497005988024, 0.17964071856287425, 0.2012012012012012, 0.13213213213213212, 0.14114114114114115, 0.15315315315315314, 0.07507507507507508, 0.13813813813813813, 0.26426426426426425, 0.10810810810810811, 0.13513513513513514, 0.12012012012012012, 0.11711711711711711, 0.12912912912912913, 0.10510510510510511, 0.11711711711711711, 0.12012012012012012, 0.13513513513513514, 0.08408408408408409, 0.12312312312312312, 0.19519519519519518, 0.13213213213213212]"
9,"[0.17365269461077845, 0.18562874251497005, 0.1437125748502994, 0.218562874251497, 0.25149700598802394, 0.218562874251497, 0.24550898203592814, 0.19461077844311378, 0.20059880239520958, 0.17065868263473055, 0.2012012012012012, 0.2072072072072072, 0.2222222222222222, 0.14414414414414414, 0.16516516516516516, 0.2012012012012012, 0.2072072072072072, 0.16516516516516516, 0.1981981981981982, 0.14414414414414414, 0.2222222222222222, 0.24024024024024024, 0.15915915915915915, 0.17417417417417416, 0.17417417417417416, 0.15915915915915915, 0.15915915915915915, 0.1921921921921922, 0.16816816816816818, 0.2042042042042042]"
10,"[0.3532934131736527, 0.2874251497005988, 0.24550898203592814, 0.27844311377245506, 0.25748502994011974, 0.3413173652694611, 0.25449101796407186, 0.32934131736526945, 0.3592814371257485, 0.3772455089820359, 0.24924924924924924, 0.24024024024024024, 0.35435435435435436, 0.25825825825825827, 0.2972972972972973, 0.3123123123123123, 0.37237237237237236, 0.3333333333333333, 0.3483483483483483, 0.3843843843843844, 0.24024024024024024, 0.3663663663663664, 0.24324324324324326, 0.25225225225225223, 0.37537537537537535, 0.3813813813813814, 0.3303303303303303, 0.3033033033033033, 0.27927927927927926, 0.3003003003003003]"
