none,[]
0,"[0.1172069825436409, 0.135, 0.095, 0.1, 0.12, 0.1275, 0.11, 0.1225, 0.095, 0.1775, 0.18, 0.1275, 0.1075, 0.115, 0.14, 0.0925, 0.1075, 0.11, 0.12, 0.1325, 0.12, 0.115, 0.095, 0.0875, 0.11278195488721804]"
1,"[0.11970074812967581, 0.2, 0.075, 0.09, 0.125, 0.1, 0.125, 0.1225, 0.105, 0.0925, 0.1075, 0.1, 0.095, 0.1875, 0.29, 0.0775, 0.1, 0.0725, 0.1175, 0.1025, 0.12, 0.11, 0.21, 0.12, 0.11278195488721804]"
2,"[0.10972568578553615, 0.1875, 0.1375, 0.09, 0.0825, 0.1325, 0.1425, 0.1225, 0.1125, 0.0925, 0.1075, 0.205, 0.1075, 0.115, 0.075, 0.1125, 0.1075, 0.1775, 0.0925, 0.1925, 0.1075, 0.105, 0.1325, 0.115, 0.11278195488721804]"
3,"[0.11970074812967581, 0.1175, 0.2175, 0.09, 0.1, 0.1, 0.17, 0.1225, 0.105, 0.0925, 0.1075, 0.1275, 0.095, 0.1175, 0.2175, 0.085, 0.1, 0.0725, 0.1175, 0.165, 0.145, 0.08, 0.09, 0.14, 0.11278195488721804]"
4,"[0.10972568578553615, 0.0875, 0.1375, 0.1225, 0.0825, 0.0825, 0.11, 0.1225, 0.1125, 0.0925, 0.1075, 0.0925, 0.095, 0.115, 0.075, 0.1125, 0.1525, 0.1125, 0.1175, 0.0975, 0.1075, 0.105, 0.09, 0.15, 0.11278195488721804]"
5,"[0.11970074812967581, 0.1575, 0.28, 0.09, 0.1, 0.08, 0.11, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.095, 0.205, 0.2275, 0.0875, 0.15, 0.0725, 0.1175, 0.105, 0.15, 0.08, 0.09, 0.0875, 0.17293233082706766]"
6,"[0.10972568578553615, 0.0875, 0.1375, 0.1225, 0.0825, 0.0875, 0.11, 0.155, 0.115, 0.09, 0.2625, 0.1025, 0.095, 0.115, 0.075, 0.1125, 0.09, 0.1175, 0.1175, 0.0975, 0.1075, 0.105, 0.09, 0.0875, 0.17794486215538846]"
7,"[0.11970074812967581, 0.2075, 0.1925, 0.09, 0.1225, 0.08, 0.11, 0.1225, 0.105, 0.1175, 0.27, 0.0875, 0.095, 0.2, 0.125, 0.085, 0.1875, 0.0725, 0.1175, 0.11, 0.2025, 0.08, 0.09, 0.09, 0.19047619047619047]"
8,"[0.10972568578553615, 0.0875, 0.1375, 0.17, 0.1125, 0.175, 0.11, 0.12, 0.1875, 0.09, 0.1725, 0.13, 0.1175, 0.115, 0.2175, 0.1125, 0.1, 0.2175, 0.12, 0.0975, 0.1075, 0.105, 0.1775, 0.0875, 0.10275689223057644]"
9,"[0.11970074812967581, 0.21, 0.1625, 0.0925, 0.165, 0.08, 0.1125, 0.1225, 0.105, 0.24, 0.21, 0.0875, 0.095, 0.1825, 0.11, 0.085, 0.1775, 0.0725, 0.1175, 0.1975, 0.2475, 0.08, 0.09, 0.1525, 0.18796992481203006]"
