eigenvector_centrality,"[24, 0]"
0,"[0.10972568578553615, 0.135, 0.1375, 0.09, 0.195, 0.0825, 0.11, 0.0975, 0.21, 0.1625, 0.0775, 0.1175, 0.095, 0.195, 0.1075, 0.085, 0.1025, 0.11, 0.1325, 0.0975, 0.1075, 0.09, 0.15, 0.0975, 0.11278195488721804]"
1,"[0.10972568578553615, 0.0825, 0.1375, 0.09, 0.105, 0.085, 0.1075, 0.0925, 0.12, 0.085, 0.0925, 0.0925, 0.13, 0.1125, 0.1225, 0.1925, 0.1125, 0.1, 0.1, 0.0725, 0.1075, 0.1075, 0.11, 0.0875, 0.10275689223057644]"
2,"[0.10972568578553615, 0.23, 0.1375, 0.1525, 0.2625, 0.0825, 0.11, 0.0975, 0.14, 0.145, 0.0775, 0.1175, 0.2375, 0.0975, 0.255, 0.19, 0.125, 0.1125, 0.2525, 0.0975, 0.1625, 0.1, 0.19, 0.0975, 0.16290726817042606]"
3,"[0.1770573566084788, 0.0825, 0.21, 0.1725, 0.29, 0.1975, 0.1075, 0.1, 0.12, 0.12, 0.1125, 0.1975, 0.245, 0.2025, 0.1975, 0.185, 0.2675, 0.1, 0.2625, 0.1475, 0.1075, 0.1075, 0.085, 0.09, 0.10275689223057644]"
4,"[0.18453865336658354, 0.095, 0.155, 0.16, 0.225, 0.2275, 0.11, 0.0975, 0.19, 0.1225, 0.1125, 0.1, 0.265, 0.1075, 0.2725, 0.215, 0.145, 0.1125, 0.3125, 0.0975, 0.1025, 0.08, 0.1075, 0.0975, 0.09774436090225563]"
5,"[0.14713216957605985, 0.175, 0.26, 0.115, 0.285, 0.0875, 0.1075, 0.0975, 0.19, 0.165, 0.1125, 0.1925, 0.3375, 0.1875, 0.405, 0.1725, 0.3475, 0.1, 0.3, 0.1175, 0.2175, 0.0875, 0.075, 0.16, 0.10776942355889724]"
6,"[0.11221945137157108, 0.2275, 0.1925, 0.19, 0.225, 0.175, 0.115, 0.1, 0.1775, 0.1275, 0.1475, 0.185, 0.455, 0.2425, 0.31, 0.2, 0.1125, 0.1125, 0.3475, 0.1525, 0.1925, 0.08, 0.195, 0.2175, 0.10776942355889724]"
7,"[0.2344139650872818, 0.2375, 0.2875, 0.2175, 0.23, 0.1325, 0.1125, 0.27, 0.2225, 0.1825, 0.175, 0.2975, 0.3575, 0.3675, 0.3525, 0.215, 0.41, 0.1325, 0.3025, 0.155, 0.2125, 0.4075, 0.1125, 0.185, 0.19047619047619047]"
8,"[0.20698254364089774, 0.22, 0.2625, 0.4025, 0.23, 0.3525, 0.21, 0.32, 0.1875, 0.1525, 0.305, 0.215, 0.3575, 0.2325, 0.275, 0.2525, 0.1125, 0.1875, 0.285, 0.3725, 0.205, 0.1325, 0.225, 0.2275, 0.2807017543859649]"
9,"[0.5112219451371571, 0.2325, 0.415, 0.24, 0.2125, 0.1325, 0.16, 0.2625, 0.2425, 0.205, 0.2275, 0.395, 0.25, 0.3025, 0.335, 0.205, 0.3125, 0.185, 0.1425, 0.2325, 0.2125, 0.3525, 0.185, 0.225, 0.19799498746867167]"
10,"[0.2119700748129676, 0.22, 0.3075, 0.3375, 0.22, 0.2725, 0.2225, 0.4775, 0.1875, 0.1675, 0.45, 0.19, 0.2925, 0.1375, 0.27, 0.2375, 0.125, 0.22, 0.2825, 0.415, 0.2375, 0.08, 0.295, 0.2175, 0.22556390977443608]"
11,"[0.4089775561097257, 0.2425, 0.475, 0.16, 0.2325, 0.1375, 0.1725, 0.2125, 0.3, 0.3675, 0.1875, 0.435, 0.2075, 0.2875, 0.37, 0.2025, 0.2725, 0.215, 0.12, 0.27, 0.2175, 0.345, 0.195, 0.2775, 0.19799498746867167]"
12,"[0.17206982543640897, 0.2175, 0.2775, 0.3225, 0.2625, 0.265, 0.275, 0.35, 0.185, 0.1775, 0.4, 0.2025, 0.325, 0.1175, 0.3025, 0.26, 0.135, 0.2225, 0.2825, 0.3275, 0.2725, 0.13, 0.4125, 0.205, 0.2706766917293233]"
