eigenvector_centrality,"[11, 6, 17, 2, 3]"
30,"[tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0143, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
31,"[tensor(0.0058, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0209, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0058, device='cuda:0')]"
32,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0249, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
33,"[tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0122, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0106, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0058, device='cuda:0')]"
34,"[tensor(0.0062, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
35,"[tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0206, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0269, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0119, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0123, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0058, device='cuda:0')]"
36,"[tensor(0.0063, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0218, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0142, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
37,"[tensor(0.0058, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0124, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0166, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0058, device='cuda:0')]"
38,"[tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0221, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
39,"[tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0225, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0279, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0127, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0126, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0184, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
40,"[tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0227, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0281, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0196, device='cuda:0'), tensor(0.0106, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
41,"[tensor(0.0058, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0231, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0282, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0151, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0128, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0204, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
42,"[tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0231, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0219, device='cuda:0'), tensor(0.0117, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
43,"[tensor(0.0058, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0287, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0095, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0182, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0129, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0224, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
44,"[tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0288, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0244, device='cuda:0'), tensor(0.0131, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
45,"[tensor(0.0058, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0289, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0213, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0131, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0244, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
46,"[tensor(0.0066, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0145, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0104, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
47,"[tensor(0.0058, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0240, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0133, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0262, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
48,"[tensor(0.0066, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0237, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0160, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
49,"[tensor(0.0058, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0237, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0118, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0263, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0136, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
50,"[tensor(0.0067, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0238, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0121, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0116, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
51,"[tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0239, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0125, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0283, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0138, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
52,"[tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0239, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0316, device='cuda:0'), tensor(0.0194, device='cuda:0'), tensor(0.0132, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0123, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
53,"[tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0239, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0132, device='cuda:0'), tensor(0.0104, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0141, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0307, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
54,"[tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0240, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0328, device='cuda:0'), tensor(0.0215, device='cuda:0'), tensor(0.0140, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0129, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
55,"[tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0244, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0137, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0313, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0143, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0319, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
56,"[tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0245, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0339, device='cuda:0'), tensor(0.0237, device='cuda:0'), tensor(0.0147, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0135, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
57,"[tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0246, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0142, device='cuda:0'), tensor(0.0122, device='cuda:0'), tensor(0.0324, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0146, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0332, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
58,"[tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0246, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0348, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0140, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
59,"[tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0248, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0146, device='cuda:0'), tensor(0.0130, device='cuda:0'), tensor(0.0333, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0148, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0343, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
