eigenvector_centrality,"[14, 0]"
0,"[0.11970074812967581, 0.1, 0.08, 0.1225, 0.095, 0.1025, 0.1275, 0.1225, 0.0925, 0.085, 0.12, 0.1175, 0.1075, 0.1, 0.1075, 0.095, 0.0925, 0.095, 0.0925, 0.1025, 0.085, 0.105, 0.09, 0.0975, 0.10776942355889724]"
1,"[0.10972568578553615, 0.095, 0.12, 0.095, 0.0825, 0.1, 0.165, 0.1225, 0.12, 0.11, 0.12, 0.115, 0.105, 0.1025, 0.0625, 0.115, 0.1025, 0.1325, 0.135, 0.09, 0.11, 0.1125, 0.1, 0.1125, 0.12280701754385964]"
2,"[0.09975062344139651, 0.095, 0.0975, 0.095, 0.095, 0.125, 0.1075, 0.1225, 0.1225, 0.1175, 0.135, 0.1175, 0.1075, 0.1, 0.1225, 0.1825, 0.135, 0.18, 0.0825, 0.0975, 0.145, 0.105, 0.1, 0.0975, 0.09774436090225563]"
3,"[0.11471321695760599, 0.095, 0.095, 0.185, 0.095, 0.1, 0.13, 0.0925, 0.12, 0.11, 0.11, 0.175, 0.105, 0.165, 0.12, 0.1075, 0.1175, 0.0725, 0.1175, 0.0975, 0.08, 0.1175, 0.1, 0.29, 0.12280701754385964]"
4,"[0.12219451371571072, 0.095, 0.0975, 0.325, 0.095, 0.1, 0.1225, 0.1275, 0.12, 0.1175, 0.145, 0.1425, 0.1075, 0.1, 0.175, 0.1075, 0.1075, 0.1575, 0.095, 0.235, 0.145, 0.175, 0.1675, 0.0875, 0.09774436090225563]"
5,"[0.11970074812967581, 0.095, 0.095, 0.115, 0.1075, 0.1, 0.1125, 0.1375, 0.12, 0.215, 0.17, 0.09, 0.12, 0.095, 0.12, 0.2125, 0.1175, 0.07, 0.1175, 0.22, 0.0825, 0.115, 0.1375, 0.1775, 0.17293233082706766]"
6,"[0.11970074812967581, 0.095, 0.0975, 0.2475, 0.095, 0.1, 0.125, 0.13, 0.12, 0.1175, 0.1875, 0.09, 0.1075, 0.1, 0.12, 0.1075, 0.1075, 0.1125, 0.1225, 0.2775, 0.1075, 0.1475, 0.105, 0.0925, 0.09774436090225563]"
7,"[0.11970074812967581, 0.095, 0.095, 0.245, 0.095, 0.1, 0.1075, 0.1225, 0.12, 0.1175, 0.1875, 0.09, 0.15, 0.18, 0.12, 0.21, 0.1275, 0.115, 0.12, 0.1825, 0.0825, 0.115, 0.0725, 0.0925, 0.12030075187969924]"
8,"[0.11970074812967581, 0.095, 0.1275, 0.2475, 0.095, 0.1, 0.125, 0.1175, 0.12, 0.1175, 0.1875, 0.09, 0.1075, 0.1, 0.12, 0.1075, 0.1075, 0.1125, 0.1675, 0.22, 0.1075, 0.15, 0.105, 0.175, 0.09774436090225563]"
9,"[0.11970074812967581, 0.095, 0.095, 0.2475, 0.1625, 0.1, 0.1075, 0.1175, 0.12, 0.1175, 0.185, 0.09, 0.2425, 0.1, 0.12, 0.1925, 0.21, 0.1125, 0.1075, 0.0875, 0.0825, 0.125, 0.0725, 0.0925, 0.09774436090225563]"
