eigenvector_centrality,"[0, 3]"
0,"[0.09975062344139651, 0.1, 0.075, 0.1075, 0.1075, 0.085, 0.095, 0.135, 0.1625, 0.0925, 0.16, 0.1, 0.1525, 0.115, 0.135, 0.1175, 0.1425, 0.0725, 0.1175, 0.1025, 0.14, 0.1575, 0.1, 0.0975, 0.09774436090225563]"
1,"[0.0798004987531172, 0.1075, 0.095, 0.095, 0.1075, 0.115, 0.2575, 0.1225, 0.0925, 0.1075, 0.195, 0.1, 0.13, 0.175, 0.075, 0.0775, 0.1175, 0.1125, 0.1125, 0.0975, 0.145, 0.11, 0.125, 0.14, 0.10275689223057644]"
2,"[0.0798004987531172, 0.1525, 0.2025, 0.325, 0.1075, 0.09, 0.145, 0.1925, 0.165, 0.0925, 0.11, 0.1, 0.105, 0.1375, 0.0925, 0.1175, 0.1175, 0.245, 0.1125, 0.1125, 0.145, 0.08, 0.1, 0.1825, 0.09774436090225563]"
3,"[0.0798004987531172, 0.0775, 0.095, 0.1075, 0.1075, 0.22, 0.285, 0.155, 0.2775, 0.1475, 0.11, 0.1575, 0.2225, 0.1625, 0.075, 0.165, 0.1175, 0.1125, 0.1125, 0.0975, 0.145, 0.11, 0.1625, 0.17, 0.10275689223057644]"
4,"[0.0798004987531172, 0.185, 0.105, 0.1225, 0.1075, 0.2125, 0.26, 0.1875, 0.2675, 0.0925, 0.11, 0.2275, 0.2825, 0.2025, 0.14, 0.1175, 0.1325, 0.29, 0.1725, 0.095, 0.17, 0.08, 0.1, 0.1925, 0.09774436090225563]"
5,"[0.09725685785536159, 0.1425, 0.095, 0.22, 0.28, 0.11, 0.245, 0.32, 0.355, 0.3275, 0.11, 0.1, 0.225, 0.1575, 0.075, 0.3425, 0.1675, 0.1125, 0.2075, 0.0975, 0.32, 0.1925, 0.3, 0.185, 0.10275689223057644]"
6,"[0.10723192019950124, 0.44, 0.195, 0.105, 0.175, 0.23, 0.3275, 0.2275, 0.1925, 0.0925, 0.1675, 0.2875, 0.28, 0.2225, 0.21, 0.2275, 0.3775, 0.215, 0.3, 0.2825, 0.365, 0.08, 0.1, 0.16, 0.3233082706766917]"
7,"[0.20947630922693267, 0.19, 0.2475, 0.275, 0.3375, 0.1525, 0.18, 0.3475, 0.395, 0.2575, 0.295, 0.18, 0.2175, 0.145, 0.085, 0.325, 0.375, 0.115, 0.365, 0.1225, 0.4375, 0.2225, 0.2975, 0.255, 0.11278195488721804]"
8,"[0.33915211970074816, 0.245, 0.2275, 0.1525, 0.2225, 0.2325, 0.3825, 0.2325, 0.1875, 0.11, 0.21, 0.2975, 0.3475, 0.255, 0.22, 0.2525, 0.3725, 0.22, 0.3075, 0.255, 0.315, 0.09, 0.105, 0.2375, 0.2932330827067669]"
9,"[0.1745635910224439, 0.1625, 0.34, 0.275, 0.3325, 0.305, 0.1775, 0.33, 0.44, 0.205, 0.3175, 0.2325, 0.22, 0.2225, 0.1575, 0.27, 0.2825, 0.185, 0.2925, 0.205, 0.3025, 0.23, 0.235, 0.3675, 0.16040100250626566]"
10,"[0.4014962593516209, 0.2375, 0.2575, 0.2525, 0.215, 0.24, 0.3875, 0.325, 0.185, 0.215, 0.285, 0.355, 0.3325, 0.3625, 0.225, 0.2325, 0.22, 0.265, 0.25, 0.1925, 0.23, 0.145, 0.235, 0.275, 0.2606516290726817]"
