eigenvector_centrality,"[24, 9]"
0,"[0.11221945137157108, 0.0975, 0.1, 0.095, 0.0975, 0.1425, 0.125, 0.12, 0.12, 0.1425, 0.0775, 0.1125, 0.21, 0.115, 0.1325, 0.115, 0.09, 0.08, 0.0825, 0.33, 0.1075, 0.1175, 0.1675, 0.0875, 0.09273182957393483]"
1,"[0.11221945137157108, 0.0975, 0.11, 0.1675, 0.095, 0.0875, 0.0875, 0.095, 0.1225, 0.085, 0.0825, 0.1225, 0.1075, 0.0925, 0.1125, 0.14, 0.1175, 0.1, 0.0825, 0.1, 0.08, 0.1775, 0.105, 0.09, 0.09273182957393483]"
2,"[0.12219451371571072, 0.115, 0.14, 0.095, 0.0975, 0.1325, 0.125, 0.0925, 0.1225, 0.085, 0.145, 0.19, 0.095, 0.115, 0.14, 0.115, 0.2225, 0.0825, 0.0825, 0.1325, 0.1975, 0.1175, 0.055, 0.0875, 0.09273182957393483]"
3,"[0.11221945137157108, 0.155, 0.075, 0.1075, 0.095, 0.1325, 0.1525, 0.0925, 0.1225, 0.085, 0.0825, 0.1725, 0.1075, 0.1375, 0.1575, 0.1425, 0.1175, 0.1, 0.0825, 0.2, 0.145, 0.1375, 0.105, 0.1225, 0.09273182957393483]"
4,"[0.0798004987531172, 0.115, 0.075, 0.155, 0.095, 0.1325, 0.125, 0.0925, 0.1225, 0.085, 0.1025, 0.1275, 0.095, 0.115, 0.085, 0.115, 0.2325, 0.0725, 0.0825, 0.14, 0.1425, 0.1175, 0.105, 0.0875, 0.09273182957393483]"
5,"[0.11221945137157108, 0.1175, 0.075, 0.1075, 0.0925, 0.16, 0.1225, 0.0925, 0.1225, 0.085, 0.0825, 0.115, 0.125, 0.0775, 0.085, 0.1275, 0.1175, 0.1, 0.085, 0.2075, 0.145, 0.0875, 0.095, 0.1225, 0.09273182957393483]"
6,"[0.0798004987531172, 0.115, 0.125, 0.095, 0.095, 0.13, 0.125, 0.0925, 0.1225, 0.085, 0.145, 0.1175, 0.095, 0.115, 0.085, 0.115, 0.23, 0.0725, 0.0825, 0.2275, 0.2175, 0.1175, 0.155, 0.09, 0.09273182957393483]"
7,"[0.11221945137157108, 0.095, 0.075, 0.1075, 0.085, 0.09, 0.155, 0.185, 0.1225, 0.085, 0.1125, 0.115, 0.275, 0.0775, 0.215, 0.145, 0.125, 0.1, 0.1025, 0.1725, 0.145, 0.125, 0.095, 0.1225, 0.09273182957393483]"
8,"[0.0798004987531172, 0.115, 0.1, 0.095, 0.095, 0.13, 0.125, 0.1725, 0.1225, 0.085, 0.0925, 0.18, 0.095, 0.115, 0.085, 0.11, 0.225, 0.155, 0.0825, 0.245, 0.22, 0.1175, 0.15, 0.13, 0.09273182957393483]"
9,"[0.11221945137157108, 0.095, 0.075, 0.1075, 0.085, 0.0875, 0.12, 0.1275, 0.1225, 0.085, 0.17, 0.115, 0.26, 0.0775, 0.2775, 0.165, 0.2325, 0.1, 0.1175, 0.21, 0.145, 0.1425, 0.095, 0.1225, 0.09273182957393483]"
10,"[0.0798004987531172, 0.115, 0.1, 0.095, 0.095, 0.13, 0.125, 0.1225, 0.13, 0.1675, 0.1, 0.1875, 0.095, 0.115, 0.085, 0.085, 0.2225, 0.18, 0.0825, 0.2875, 0.22, 0.1175, 0.105, 0.1675, 0.09273182957393483]"
