in_deg_centrality,[3 6 5 7]
0,"[0.0998003992015968, 0.108, 0.108, 0.114, 0.13, 0.102, 0.124, 0.108, 0.106, 0.112, 0.07, 0.106, 0.1, 0.096, 0.102, 0.088, 0.094, 0.13, 0.094, 0.09018036072144289]"
1,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.094, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.106, 0.09, 0.096, 0.11, 0.116, 0.08, 0.098, 0.104, 0.09418837675350701]"
2,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.08, 0.098, 0.104, 0.12424849699398798]"
3,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.076, 0.136, 0.104, 0.10220440881763528]"
4,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.102, 0.11, 0.104, 0.10420841683366733]"
5,"[0.09381237524950099, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.104, 0.1, 0.108, 0.124, 0.116, 0.174, 0.098, 0.104, 0.10220440881763528]"
6,"[0.09580838323353294, 0.1, 0.134, 0.104, 0.134, 0.106, 0.136, 0.098, 0.106, 0.132, 0.084, 0.104, 0.128, 0.128, 0.124, 0.116, 0.106, 0.098, 0.124, 0.11222444889779559]"
7,"[0.07984031936127745, 0.092, 0.13, 0.116, 0.166, 0.11, 0.1, 0.132, 0.07, 0.112, 0.088, 0.092, 0.148, 0.126, 0.092, 0.116, 0.2, 0.106, 0.12, 0.10220440881763528]"
8,"[0.10978043912175649, 0.098, 0.134, 0.1, 0.132, 0.118, 0.158, 0.11, 0.114, 0.094, 0.086, 0.084, 0.13, 0.098, 0.098, 0.142, 0.132, 0.216, 0.102, 0.35671342685370744]"
9,"[0.09181636726546906, 0.256, 0.174, 0.322, 0.346, 0.13, 0.1, 0.128, 0.084, 0.178, 0.166, 0.116, 0.134, 0.386, 0.112, 0.134, 0.378, 0.096, 0.124, 0.10420841683366733]"
10,"[0.437125748502994, 0.098, 0.164, 0.11, 0.136, 0.362, 0.39, 0.326, 0.434, 0.356, 0.126, 0.33, 0.258, 0.1, 0.316, 0.47, 0.134, 0.318, 0.138, 0.24649298597194388]"
11,"[0.08582834331337326, 0.412, 0.52, 0.366, 0.342, 0.216, 0.116, 0.336, 0.09, 0.232, 0.528, 0.226, 0.338, 0.294, 0.206, 0.134, 0.3, 0.096, 0.28, 0.10420841683366733]"
12,"[0.3972055888223553, 0.098, 0.196, 0.11, 0.14, 0.36, 0.338, 0.37, 0.394, 0.472, 0.158, 0.532, 0.35, 0.102, 0.496, 0.438, 0.138, 0.374, 0.242, 0.32665330661322645]"
13,"[0.0998003992015968, 0.404, 0.416, 0.356, 0.364, 0.246, 0.122, 0.41, 0.098, 0.234, 0.476, 0.276, 0.332, 0.362, 0.272, 0.128, 0.362, 0.092, 0.34, 0.10420841683366733]"
14,"[0.4171656686626746, 0.096, 0.216, 0.108, 0.136, 0.376, 0.39, 0.278, 0.406, 0.44, 0.192, 0.492, 0.354, 0.1, 0.434, 0.438, 0.138, 0.406, 0.322, 0.3727454909819639]"
15,"[0.08982035928143713, 0.42, 0.434, 0.358, 0.358, 0.17, 0.126, 0.362, 0.102, 0.146, 0.498, 0.3, 0.416, 0.384, 0.166, 0.134, 0.35, 0.092, 0.326, 0.10420841683366733]"
16,"[0.43912175648702595, 0.096, 0.218, 0.104, 0.138, 0.402, 0.418, 0.298, 0.392, 0.372, 0.22, 0.462, 0.314, 0.1, 0.356, 0.41, 0.138, 0.4, 0.338, 0.36072144288577157]"
17,"[0.10179640718562874, 0.432, 0.47, 0.362, 0.35, 0.206, 0.14, 0.302, 0.124, 0.212, 0.528, 0.274, 0.44, 0.394, 0.196, 0.174, 0.35, 0.092, 0.31, 0.10420841683366733]"
18,"[0.4491017964071856, 0.1, 0.232, 0.114, 0.172, 0.436, 0.438, 0.344, 0.418, 0.348, 0.238, 0.416, 0.374, 0.1, 0.346, 0.386, 0.136, 0.418, 0.278, 0.3787575150300601]"
19,"[0.12574850299401197, 0.46, 0.484, 0.37, 0.38, 0.232, 0.16, 0.296, 0.16, 0.312, 0.494, 0.222, 0.454, 0.432, 0.288, 0.202, 0.37, 0.11, 0.318, 0.10420841683366733]"
20,"[0.4590818363273453, 0.114, 0.27, 0.158, 0.212, 0.426, 0.46, 0.384, 0.438, 0.37, 0.24, 0.424, 0.41, 0.11, 0.35, 0.41, 0.156, 0.416, 0.35, 0.38276553106212424]"
21,"[0.14570858283433133, 0.448, 0.48, 0.376, 0.392, 0.252, 0.182, 0.324, 0.224, 0.374, 0.43, 0.248, 0.474, 0.436, 0.374, 0.224, 0.374, 0.142, 0.326, 0.10220440881763528]"
22,"[0.4530938123752495, 0.148, 0.278, 0.174, 0.232, 0.42, 0.448, 0.38, 0.43, 0.404, 0.248, 0.424, 0.484, 0.13, 0.364, 0.466, 0.188, 0.404, 0.432, 0.3807615230460922]"
23,"[0.16966067864271456, 0.442, 0.482, 0.388, 0.382, 0.25, 0.21, 0.344, 0.302, 0.406, 0.386, 0.268, 0.464, 0.43, 0.39, 0.266, 0.382, 0.166, 0.404, 0.12224448897795591]"
24,"[0.43313373253493015, 0.18, 0.276, 0.176, 0.26, 0.418, 0.414, 0.376, 0.42, 0.408, 0.282, 0.41, 0.494, 0.168, 0.38, 0.428, 0.194, 0.39, 0.44, 0.3807615230460922]"
25,"[0.17365269461077845, 0.42, 0.438, 0.39, 0.368, 0.268, 0.284, 0.37, 0.302, 0.452, 0.38, 0.31, 0.478, 0.418, 0.41, 0.284, 0.382, 0.186, 0.416, 0.16032064128256512]"
26,"[0.39520958083832336, 0.18, 0.264, 0.28, 0.238, 0.362, 0.312, 0.338, 0.42, 0.422, 0.35, 0.42, 0.48, 0.15, 0.39, 0.414, 0.186, 0.364, 0.438, 0.36472945891783565]"
27,"[0.19760479041916168, 0.338, 0.422, 0.288, 0.262, 0.266, 0.316, 0.326, 0.426, 0.35, 0.304, 0.246, 0.45, 0.338, 0.308, 0.232, 0.286, 0.216, 0.372, 0.16432865731462926]"
28,"[0.313373253493014, 0.214, 0.32, 0.294, 0.334, 0.282, 0.248, 0.276, 0.316, 0.344, 0.288, 0.452, 0.428, 0.226, 0.308, 0.328, 0.278, 0.262, 0.402, 0.24448897795591182]"
29,"[0.18363273453093812, 0.31, 0.408, 0.3, 0.24, 0.266, 0.332, 0.332, 0.356, 0.43, 0.322, 0.258, 0.504, 0.326, 0.332, 0.238, 0.236, 0.266, 0.244, 0.26452905811623245]"
30,"[0.3213572854291417, 0.256, 0.31, 0.202, 0.338, 0.274, 0.246, 0.27, 0.282, 0.366, 0.288, 0.498, 0.358, 0.226, 0.366, 0.336, 0.302, 0.25, 0.384, 0.22645290581162325]"
31,"[0.1936127744510978, 0.33, 0.398, 0.316, 0.25, 0.292, 0.334, 0.452, 0.36, 0.38, 0.318, 0.26, 0.54, 0.326, 0.362, 0.258, 0.268, 0.226, 0.232, 0.22444889779559118]"
32,"[0.3712574850299401, 0.222, 0.286, 0.146, 0.262, 0.294, 0.304, 0.264, 0.268, 0.44, 0.304, 0.484, 0.322, 0.172, 0.402, 0.36, 0.262, 0.294, 0.378, 0.24649298597194388]"
33,"[0.18762475049900199, 0.33, 0.44, 0.324, 0.324, 0.33, 0.284, 0.458, 0.406, 0.37, 0.366, 0.228, 0.504, 0.32, 0.328, 0.254, 0.322, 0.148, 0.18, 0.1523046092184369]"
34,"[0.36327345309381237, 0.204, 0.246, 0.146, 0.24, 0.348, 0.32, 0.258, 0.252, 0.41, 0.31, 0.472, 0.316, 0.156, 0.392, 0.37, 0.186, 0.302, 0.37, 0.2625250501002004]"
35,"[0.18363273453093812, 0.328, 0.43, 0.316, 0.336, 0.354, 0.262, 0.424, 0.438, 0.35, 0.378, 0.272, 0.498, 0.316, 0.302, 0.258, 0.306, 0.174, 0.224, 0.15030060120240482]"
36,"[0.3333333333333333, 0.234, 0.304, 0.19, 0.238, 0.37, 0.322, 0.262, 0.282, 0.38, 0.354, 0.45, 0.438, 0.184, 0.366, 0.37, 0.168, 0.292, 0.346, 0.2565130260521042]"
37,"[0.21756487025948104, 0.32, 0.424, 0.32, 0.336, 0.344, 0.256, 0.416, 0.412, 0.36, 0.384, 0.294, 0.492, 0.306, 0.324, 0.292, 0.296, 0.196, 0.252, 0.17234468937875752]"
38,"[0.33532934131736525, 0.268, 0.334, 0.244, 0.232, 0.36, 0.326, 0.306, 0.33, 0.362, 0.364, 0.402, 0.446, 0.214, 0.356, 0.36, 0.176, 0.29, 0.324, 0.24849699398797595]"
