none,[]
0,"[0.10778443113772455, 0.09, 0.098, 0.104, 0.096, 0.096, 0.106, 0.098, 0.108, 0.104, 0.094, 0.104, 0.118, 0.102, 0.102, 0.114, 0.108, 0.1, 0.108, 0.10020040080160321]"
1,"[0.10379241516966067, 0.09, 0.106, 0.112, 0.094, 0.102, 0.106, 0.112, 0.096, 0.11, 0.098, 0.1, 0.096, 0.11, 0.106, 0.104, 0.102, 0.114, 0.108, 0.08016032064128256]"
2,"[0.10379241516966067, 0.09, 0.084, 0.108, 0.112, 0.074, 0.1, 0.092, 0.11, 0.11, 0.086, 0.082, 0.116, 0.1, 0.106, 0.104, 0.102, 0.114, 0.094, 0.12224448897795591]"
3,"[0.09381237524950099, 0.09, 0.098, 0.112, 0.092, 0.106, 0.106, 0.094, 0.082, 0.11, 0.098, 0.116, 0.106, 0.11, 0.106, 0.114, 0.102, 0.094, 0.138, 0.1062124248496994]"
4,"[0.10379241516966067, 0.09, 0.084, 0.102, 0.112, 0.102, 0.1, 0.09, 0.098, 0.11, 0.118, 0.082, 0.118, 0.1, 0.078, 0.1, 0.092, 0.114, 0.094, 0.12224448897795591]"
5,"[0.09381237524950099, 0.09, 0.098, 0.112, 0.096, 0.106, 0.106, 0.098, 0.082, 0.118, 0.098, 0.096, 0.106, 0.11, 0.128, 0.114, 0.102, 0.13, 0.108, 0.1062124248496994]"
6,"[0.10379241516966067, 0.09, 0.084, 0.102, 0.112, 0.102, 0.1, 0.118, 0.106, 0.094, 0.086, 0.104, 0.118, 0.078, 0.106, 0.1, 0.092, 0.114, 0.108, 0.10020040080160321]"
7,"[0.09381237524950099, 0.09, 0.098, 0.112, 0.122, 0.094, 0.106, 0.11, 0.082, 0.102, 0.094, 0.096, 0.106, 0.11, 0.102, 0.114, 0.102, 0.088, 0.108, 0.10020040080160321]"
8,"[0.10379241516966067, 0.09, 0.084, 0.102, 0.112, 0.126, 0.1, 0.09, 0.104, 0.11, 0.082, 0.104, 0.118, 0.078, 0.104, 0.1, 0.092, 0.114, 0.114, 0.10020040080160321]"
9,"[0.08582834331337326, 0.09, 0.1, 0.112, 0.122, 0.122, 0.106, 0.09, 0.114, 0.104, 0.094, 0.13, 0.124, 0.11, 0.116, 0.112, 0.104, 0.09, 0.108, 0.10020040080160321]"
10,"[0.10578842315369262, 0.098, 0.068, 0.106, 0.096, 0.106, 0.106, 0.116, 0.17, 0.126, 0.104, 0.104, 0.116, 0.1, 0.096, 0.094, 0.084, 0.108, 0.154, 0.11823647294589178]"
11,"[0.10379241516966067, 0.084, 0.094, 0.108, 0.138, 0.116, 0.136, 0.104, 0.112, 0.108, 0.11, 0.076, 0.106, 0.1, 0.104, 0.09, 0.158, 0.088, 0.086, 0.0841683366733467]"
12,"[0.0658682634730539, 0.098, 0.082, 0.118, 0.1, 0.082, 0.092, 0.11, 0.07, 0.112, 0.134, 0.106, 0.132, 0.122, 0.062, 0.07, 0.086, 0.086, 0.164, 0.1062124248496994]"
13,"[0.10379241516966067, 0.106, 0.09, 0.11, 0.138, 0.122, 0.164, 0.07, 0.048, 0.098, 0.098, 0.08, 0.118, 0.11, 0.088, 0.076, 0.13, 0.074, 0.106, 0.09819639278557114]"
14,"[0.1217564870259481, 0.11, 0.082, 0.142, 0.096, 0.084, 0.114, 0.156, 0.062, 0.094, 0.158, 0.094, 0.138, 0.108, 0.094, 0.074, 0.132, 0.09, 0.108, 0.10020040080160321]"
15,"[0.10179640718562874, 0.102, 0.096, 0.122, 0.124, 0.08, 0.134, 0.102, 0.082, 0.098, 0.096, 0.118, 0.088, 0.122, 0.084, 0.064, 0.11, 0.08, 0.096, 0.09819639278557114]"
16,"[0.1377245508982036, 0.09, 0.094, 0.118, 0.112, 0.092, 0.094, 0.07, 0.062, 0.088, 0.148, 0.094, 0.138, 0.132, 0.112, 0.116, 0.112, 0.108, 0.084, 0.10020040080160321]"
17,"[0.06187624750499002, 0.116, 0.102, 0.106, 0.118, 0.06, 0.106, 0.1, 0.076, 0.108, 0.112, 0.136, 0.094, 0.116, 0.098, 0.084, 0.108, 0.102, 0.08, 0.10220440881763528]"
18,"[0.1497005988023952, 0.112, 0.082, 0.138, 0.088, 0.12, 0.112, 0.074, 0.088, 0.084, 0.166, 0.138, 0.122, 0.152, 0.098, 0.112, 0.112, 0.13, 0.084, 0.11022044088176353]"
19,"[0.10379241516966067, 0.132, 0.082, 0.148, 0.12, 0.072, 0.116, 0.088, 0.078, 0.114, 0.134, 0.106, 0.098, 0.102, 0.106, 0.072, 0.12, 0.09, 0.094, 0.12424849699398798]"
20,"[0.15768463073852296, 0.134, 0.09, 0.176, 0.108, 0.11, 0.086, 0.056, 0.08, 0.108, 0.144, 0.118, 0.126, 0.138, 0.122, 0.112, 0.13, 0.128, 0.076, 0.09619238476953908]"
21,"[0.12574850299401197, 0.11, 0.086, 0.112, 0.136, 0.066, 0.154, 0.12, 0.078, 0.102, 0.114, 0.132, 0.138, 0.094, 0.126, 0.098, 0.098, 0.138, 0.092, 0.12224448897795591]"
22,"[0.1277445109780439, 0.148, 0.144, 0.182, 0.124, 0.112, 0.112, 0.07, 0.082, 0.104, 0.13, 0.096, 0.188, 0.11, 0.102, 0.084, 0.116, 0.14, 0.086, 0.09218436873747494]"
23,"[0.12574850299401197, 0.102, 0.086, 0.126, 0.152, 0.076, 0.122, 0.104, 0.076, 0.13, 0.132, 0.092, 0.122, 0.088, 0.178, 0.094, 0.116, 0.118, 0.1, 0.11022044088176353]"
24,"[0.12574850299401197, 0.128, 0.144, 0.178, 0.168, 0.13, 0.134, 0.06, 0.09, 0.098, 0.138, 0.09, 0.146, 0.11, 0.1, 0.098, 0.088, 0.114, 0.076, 0.06613226452905811]"
25,"[0.13972055888223553, 0.116, 0.088, 0.154, 0.136, 0.076, 0.104, 0.102, 0.072, 0.118, 0.118, 0.102, 0.154, 0.142, 0.116, 0.096, 0.11, 0.134, 0.11, 0.11222444889779559]"
26,"[0.12375249500998003, 0.136, 0.13, 0.174, 0.14, 0.104, 0.136, 0.08, 0.074, 0.08, 0.096, 0.082, 0.14, 0.104, 0.108, 0.09, 0.09, 0.11, 0.07, 0.10420841683366733]"
27,"[0.12574850299401197, 0.112, 0.102, 0.134, 0.164, 0.07, 0.122, 0.106, 0.06, 0.118, 0.114, 0.1, 0.148, 0.14, 0.122, 0.092, 0.104, 0.124, 0.088, 0.10220440881763528]"
28,"[0.10379241516966067, 0.14, 0.128, 0.15, 0.146, 0.088, 0.102, 0.1, 0.068, 0.078, 0.07, 0.094, 0.16, 0.112, 0.128, 0.088, 0.092, 0.094, 0.086, 0.09819639278557114]"
29,"[0.10578842315369262, 0.142, 0.136, 0.136, 0.148, 0.07, 0.134, 0.084, 0.07, 0.118, 0.126, 0.102, 0.164, 0.168, 0.118, 0.1, 0.08, 0.12, 0.082, 0.08016032064128256]"
30,"[0.09381237524950099, 0.15, 0.118, 0.162, 0.14, 0.104, 0.1, 0.096, 0.06, 0.078, 0.054, 0.084, 0.158, 0.106, 0.11, 0.108, 0.114, 0.09, 0.116, 0.08016032064128256]"
31,"[0.13373253493013973, 0.146, 0.148, 0.144, 0.148, 0.082, 0.13, 0.086, 0.078, 0.124, 0.142, 0.118, 0.126, 0.148, 0.102, 0.096, 0.098, 0.106, 0.096, 0.11623246492985972]"
32,"[0.1536926147704591, 0.128, 0.114, 0.118, 0.138, 0.112, 0.1, 0.116, 0.088, 0.094, 0.072, 0.088, 0.126, 0.094, 0.102, 0.092, 0.134, 0.1, 0.112, 0.09619238476953908]"
33,"[0.1497005988023952, 0.144, 0.13, 0.148, 0.138, 0.084, 0.122, 0.106, 0.122, 0.12, 0.154, 0.11, 0.138, 0.136, 0.114, 0.1, 0.138, 0.114, 0.098, 0.12224448897795591]"
34,"[0.14171656686626746, 0.14, 0.132, 0.124, 0.13, 0.116, 0.12, 0.108, 0.124, 0.096, 0.08, 0.076, 0.14, 0.116, 0.13, 0.102, 0.114, 0.086, 0.104, 0.10220440881763528]"
35,"[0.1377245508982036, 0.134, 0.13, 0.14, 0.108, 0.086, 0.118, 0.098, 0.134, 0.124, 0.164, 0.106, 0.148, 0.138, 0.13, 0.092, 0.114, 0.12, 0.104, 0.12625250501002003]"
36,"[0.12574850299401197, 0.132, 0.136, 0.136, 0.12, 0.102, 0.124, 0.098, 0.124, 0.144, 0.138, 0.08, 0.132, 0.18, 0.118, 0.088, 0.138, 0.08, 0.108, 0.08817635270541083]"
37,"[0.1437125748502994, 0.118, 0.146, 0.132, 0.078, 0.084, 0.122, 0.096, 0.122, 0.136, 0.148, 0.102, 0.146, 0.112, 0.124, 0.068, 0.126, 0.09, 0.104, 0.10220440881763528]"
38,"[0.1157684630738523, 0.15, 0.144, 0.15, 0.12, 0.108, 0.114, 0.084, 0.106, 0.132, 0.126, 0.09, 0.122, 0.138, 0.09, 0.094, 0.098, 0.122, 0.084, 0.06813627254509018]"
