none,[]
0,"[0.105, 0.112, 0.094, 0.081, 0.112, 0.112, 0.147, 0.098, 0.106, 0.091]"
1,"[0.105, 0.104, 0.083, 0.09, 0.093, 0.112, 0.114, 0.092, 0.106, 0.103]"
2,"[0.105, 0.104, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
3,"[0.105, 0.104, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
4,"[0.105, 0.132, 0.088, 0.09, 0.091, 0.112, 0.119, 0.092, 0.106, 0.103]"
5,"[0.188, 0.206, 0.188, 0.192, 0.167, 0.118, 0.224, 0.144, 0.261, 0.191]"
6,"[0.103, 0.204, 0.197, 0.202, 0.103, 0.182, 0.174, 0.182, 0.183, 0.242]"
7,"[0.125, 0.247, 0.198, 0.158, 0.181, 0.286, 0.253, 0.287, 0.199, 0.249]"
8,"[0.214, 0.255, 0.261, 0.164, 0.253, 0.266, 0.258, 0.273, 0.179, 0.242]"
9,"[0.213, 0.285, 0.25, 0.188, 0.195, 0.138, 0.262, 0.207, 0.21, 0.28]"
10,"[0.166, 0.309, 0.266, 0.148, 0.248, 0.206, 0.245, 0.275, 0.278, 0.201]"
11,"[0.274, 0.367, 0.389, 0.185, 0.215, 0.16, 0.257, 0.163, 0.344, 0.226]"
12,"[0.252, 0.243, 0.264, 0.259, 0.318, 0.322, 0.285, 0.3, 0.173, 0.302]"
13,"[0.316, 0.393, 0.313, 0.292, 0.19, 0.167, 0.321, 0.146, 0.291, 0.249]"
14,"[0.325, 0.209, 0.269, 0.259, 0.343, 0.3, 0.268, 0.195, 0.18, 0.361]"
15,"[0.318, 0.334, 0.347, 0.352, 0.238, 0.193, 0.363, 0.154, 0.301, 0.276]"
16,"[0.371, 0.368, 0.269, 0.248, 0.377, 0.375, 0.199, 0.227, 0.18, 0.36]"
17,"[0.305, 0.321, 0.37, 0.344, 0.265, 0.197, 0.308, 0.143, 0.326, 0.284]"
18,"[0.388, 0.409, 0.274, 0.248, 0.394, 0.359, 0.211, 0.249, 0.185, 0.4]"
19,"[0.286, 0.324, 0.416, 0.357, 0.304, 0.186, 0.326, 0.147, 0.366, 0.351]"
20,"[0.438, 0.414, 0.31, 0.263, 0.398, 0.366, 0.261, 0.258, 0.206, 0.439]"
