none,[]
0,"[0.10778443113772455, 0.09880239520958084, 0.10179640718562874, 0.09281437125748503, 0.05688622754491018, 0.10479041916167664, 0.09880239520958084, 0.10778443113772455, 0.08383233532934131, 0.08982035928143713, 0.08108108108108109, 0.10810810810810811, 0.10810810810810811, 0.11711711711711711, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.1111111111111111, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.08108108108108109, 0.11711711711711711, 0.13213213213213212, 0.12312312312312312, 0.09309309309309309, 0.11411411411411411]"
1,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
2,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
3,"[0.15568862275449102, 0.1437125748502994, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.12574850299401197, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.15015015015015015, 0.15315315315315314, 0.11411411411411411, 0.12012012012012012, 0.0990990990990991, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.12312312312312312, 0.14714714714714713, 0.17117117117117117, 0.11411411411411411]"
4,"[0.1347305389221557, 0.08982035928143713, 0.10179640718562874, 0.08682634730538923, 0.11676646706586827, 0.15868263473053892, 0.08682634730538923, 0.12574850299401197, 0.1347305389221557, 0.10179640718562874, 0.1111111111111111, 0.09009009009009009, 0.09309309309309309, 0.11711711711711711, 0.07207207207207207, 0.08408408408408409, 0.11711711711711711, 0.07207207207207207, 0.1021021021021021, 0.0960960960960961, 0.12012012012012012, 0.10810810810810811, 0.0960960960960961, 0.10510510510510511, 0.11411411411411411, 0.08708708708708708, 0.08108108108108109, 0.12312312312312312, 0.08708708708708708, 0.0960960960960961]"
5,"[0.11676646706586827, 0.08982035928143713, 0.10179640718562874, 0.08682634730538923, 0.10479041916167664, 0.12874251497005987, 0.08982035928143713, 0.08982035928143713, 0.1347305389221557, 0.10179640718562874, 0.1111111111111111, 0.09009009009009009, 0.09309309309309309, 0.11711711711711711, 0.07207207207207207, 0.08408408408408409, 0.11711711711711711, 0.07207207207207207, 0.1021021021021021, 0.08408408408408409, 0.12012012012012012, 0.10510510510510511, 0.0960960960960961, 0.10510510510510511, 0.11411411411411411, 0.08408408408408409, 0.08108108108108109, 0.12312312312312312, 0.08708708708708708, 0.0960960960960961]"
6,"[0.11676646706586827, 0.08982035928143713, 0.10179640718562874, 0.08682634730538923, 0.10479041916167664, 0.12874251497005987, 0.08982035928143713, 0.08982035928143713, 0.1347305389221557, 0.10179640718562874, 0.1111111111111111, 0.09009009009009009, 0.09309309309309309, 0.11711711711711711, 0.07207207207207207, 0.08408408408408409, 0.11711711711711711, 0.07207207207207207, 0.1021021021021021, 0.08408408408408409, 0.12012012012012012, 0.10510510510510511, 0.0960960960960961, 0.10510510510510511, 0.11411411411411411, 0.08408408408408409, 0.08108108108108109, 0.12312312312312312, 0.08708708708708708, 0.0960960960960961]"
7,"[0.11676646706586827, 0.08982035928143713, 0.10179640718562874, 0.08682634730538923, 0.10479041916167664, 0.12874251497005987, 0.08982035928143713, 0.08982035928143713, 0.1347305389221557, 0.10179640718562874, 0.1111111111111111, 0.09009009009009009, 0.09309309309309309, 0.11711711711711711, 0.07207207207207207, 0.08408408408408409, 0.11711711711711711, 0.07207207207207207, 0.1021021021021021, 0.08408408408408409, 0.12012012012012012, 0.10510510510510511, 0.0960960960960961, 0.10510510510510511, 0.11411411411411411, 0.08408408408408409, 0.08108108108108109, 0.12312312312312312, 0.08708708708708708, 0.0960960960960961]"
8,"[0.11676646706586827, 0.08982035928143713, 0.10179640718562874, 0.08982035928143713, 0.10479041916167664, 0.1317365269461078, 0.09281437125748503, 0.09281437125748503, 0.16167664670658682, 0.10778443113772455, 0.1111111111111111, 0.1021021021021021, 0.09309309309309309, 0.12912912912912913, 0.08408408408408409, 0.09009009009009009, 0.12312312312312312, 0.12312312312312312, 0.13513513513513514, 0.10810810810810811, 0.14114114114114115, 0.12612612612612611, 0.0990990990990991, 0.11411411411411411, 0.11411411411411411, 0.08708708708708708, 0.08408408408408409, 0.12312312312312312, 0.08708708708708708, 0.0960960960960961]"
9,"[0.2754491017964072, 0.2125748502994012, 0.17065868263473055, 0.2215568862275449, 0.2245508982035928, 0.25149700598802394, 0.20059880239520958, 0.20958083832335328, 0.20359281437125748, 0.25149700598802394, 0.2702702702702703, 0.15915915915915915, 0.22822822822822822, 0.21621621621621623, 0.21921921921921922, 0.23123123123123124, 0.1891891891891892, 0.1111111111111111, 0.2132132132132132, 0.10510510510510511, 0.21921921921921922, 0.2012012012012012, 0.2042042042042042, 0.17717717717717718, 0.29429429429429427, 0.1831831831831832, 0.14414414414414414, 0.3183183183183183, 0.1921921921921922, 0.1831831831831832]"
10,"[0.27245508982035926, 0.27844311377245506, 0.3083832335329341, 0.33532934131736525, 0.3473053892215569, 0.2904191616766467, 0.23353293413173654, 0.2634730538922156, 0.3532934131736527, 0.3203592814371258, 0.25225225225225223, 0.38738738738738737, 0.1891891891891892, 0.24024024024024024, 0.33933933933933935, 0.2972972972972973, 0.2702702702702703, 0.3183183183183183, 0.25225225225225223, 0.37237237237237236, 0.36036036036036034, 0.32432432432432434, 0.2972972972972973, 0.3153153153153153, 0.2822822822822823, 0.17417417417417416, 0.3783783783783784, 0.16816816816816818, 0.1891891891891892, 0.25825825825825827]"
11,"[0.38622754491017963, 0.46706586826347307, 0.25449101796407186, 0.3203592814371258, 0.3083832335329341, 0.4101796407185629, 0.31137724550898205, 0.33532934131736525, 0.24550898203592814, 0.3203592814371258, 0.36036036036036034, 0.35435435435435436, 0.3783783783783784, 0.3003003003003003, 0.3783783783783784, 0.37537537537537535, 0.3633633633633634, 0.2132132132132132, 0.23723723723723725, 0.16516516516516516, 0.3123123123123123, 0.3183183183183183, 0.43543543543543545, 0.2552552552552553, 0.45045045045045046, 0.30930930930930933, 0.2132132132132132, 0.40540540540540543, 0.3123123123123123, 0.39039039039039036]"
12,"[0.3143712574850299, 0.27844311377245506, 0.4161676646706587, 0.4221556886227545, 0.38323353293413176, 0.3263473053892216, 0.3712574850299401, 0.3712574850299401, 0.25748502994011974, 0.3562874251497006, 0.4264264264264264, 0.35135135135135137, 0.24324324324324326, 0.3663663663663664, 0.26426426426426425, 0.3993993993993994, 0.2822822822822823, 0.4264264264264264, 0.3303303303303303, 0.3333333333333333, 0.4624624624624625, 0.35735735735735735, 0.32432432432432434, 0.37537537537537535, 0.3153153153153153, 0.19519519519519518, 0.42342342342342343, 0.21621621621621623, 0.37237237237237236, 0.26126126126126126]"
13,"[0.3772455089820359, 0.3562874251497006, 0.24550898203592814, 0.33532934131736525, 0.2215568862275449, 0.3143712574850299, 0.33532934131736525, 0.32335329341317365, 0.30538922155688625, 0.30538922155688625, 0.35435435435435436, 0.2552552552552553, 0.33933933933933935, 0.3483483483483483, 0.36936936936936937, 0.4024024024024024, 0.36036036036036034, 0.2042042042042042, 0.23123123123123124, 0.21921921921921922, 0.3183183183183183, 0.27627627627627627, 0.5015015015015015, 0.3003003003003003, 0.3993993993993994, 0.35435435435435436, 0.2882882882882883, 0.4294294294294294, 0.3213213213213213, 0.4264264264264264]"
14,"[0.31137724550898205, 0.2754491017964072, 0.4251497005988024, 0.47904191616766467, 0.3772455089820359, 0.2964071856287425, 0.33532934131736525, 0.3083832335329341, 0.2634730538922156, 0.24850299401197604, 0.4114114114114114, 0.4294294294294294, 0.21921921921921922, 0.34234234234234234, 0.24024024024024024, 0.3783783783783784, 0.34534534534534533, 0.34234234234234234, 0.43243243243243246, 0.38738738738738737, 0.43843843843843844, 0.3783783783783784, 0.3033033033033033, 0.3663663663663664, 0.2852852852852853, 0.22522522522522523, 0.3633633633633634, 0.3483483483483483, 0.4294294294294294, 0.26126126126126126]"
15,"[0.3502994011976048, 0.3502994011976048, 0.3023952095808383, 0.36826347305389223, 0.26047904191616766, 0.3772455089820359, 0.32934131736526945, 0.3083832335329341, 0.25748502994011974, 0.3562874251497006, 0.30930930930930933, 0.2552552552552553, 0.3333333333333333, 0.2972972972972973, 0.3783783783783784, 0.35735735735735735, 0.35435435435435436, 0.2012012012012012, 0.24624624624624625, 0.1921921921921922, 0.2672672672672673, 0.23723723723723725, 0.43243243243243246, 0.3033033033033033, 0.43243243243243246, 0.4744744744744745, 0.26426426426426425, 0.3993993993993994, 0.34234234234234234, 0.47147147147147145]"
16,"[0.2994011976047904, 0.25149700598802394, 0.47305389221556887, 0.4221556886227545, 0.39221556886227543, 0.3083832335329341, 0.36227544910179643, 0.38622754491017963, 0.3562874251497006, 0.16467065868263472, 0.40540540540540543, 0.4174174174174174, 0.22522522522522523, 0.3213213213213213, 0.34534534534534533, 0.3843843843843844, 0.39039039039039036, 0.35435435435435436, 0.44744744744744747, 0.3333333333333333, 0.4774774774774775, 0.3933933933933934, 0.27627627627627627, 0.36936936936936937, 0.3183183183183183, 0.24924924924924924, 0.3663663663663664, 0.3483483483483483, 0.3783783783783784, 0.23723723723723725]"
17,"[0.3473053892215569, 0.4341317365269461, 0.32335329341317365, 0.344311377245509, 0.31137724550898205, 0.3592814371257485, 0.3502994011976048, 0.2904191616766467, 0.24550898203592814, 0.4251497005988024, 0.2972972972972973, 0.4114114114114114, 0.4084084084084084, 0.3483483483483483, 0.36936936936936937, 0.4174174174174174, 0.35735735735735735, 0.21621621621621623, 0.29429429429429427, 0.26126126126126126, 0.2852852852852853, 0.3123123123123123, 0.44144144144144143, 0.2852852852852853, 0.4174174174174174, 0.4264264264264264, 0.3333333333333333, 0.39039039039039036, 0.32432432432432434, 0.4294294294294294]"
